number,prize
261227,1st
204763,2nd
413549,2nd
992747,2nd
000670,3rd
027553,3rd
055075,3rd
089196,3rd
120046,3rd
155383,3rd
182747,3rd
212175,3rd
244891,3rd
274822,3rd
302873,3rd
000841,3rd
027828,3rd
055600,3rd
089637,3rd
120103,3rd
155558,3rd
183696,3rd
213219,3rd
245187,3rd
275544,3rd
304290,3rd
002057,3rd
028186,3rd
055993,3rd
089739,3rd
120348,3rd
155660,3rd
185117,3rd
213408,3rd
245456,3rd
275628,3rd
304393,3rd
002107,3rd
029084,3rd
057563,3rd
090026,3rd
120600,3rd
155723,3rd
185423,3rd
213565,3rd
246556,3rd
275902,3rd
304753,3rd
002566,3rd
029673,3rd
059065,3rd
090194,3rd
121728,3rd
156260,3rd
185926,3rd
214977,3rd
246883,3rd
276230,3rd
305142,3rd
003380,3rd
029725,3rd
060461,3rd
090590,3rd
122875,3rd
157083,3rd
186500,3rd
215397,3rd
246954,3rd
276468,3rd
305152,3rd
004049,3rd
030052,3rd
060712,3rd
090901,3rd
122896,3rd
157169,3rd
187091,3rd
215403,3rd
248442,3rd
277267,3rd
305519,3rd
004228,3rd
030470,3rd
060997,3rd
091060,3rd
123033,3rd
157242,3rd
187952,3rd
216356,3rd
248684,3rd
277990,3rd
305672,3rd
004323,3rd
030852,3rd
061471,3rd
092332,3rd
123775,3rd
157406,3rd
189875,3rd
218270,3rd
249175,3rd
278082,3rd
306406,3rd
004479,3rd
031726,3rd
061636,3rd
092356,3rd
124131,3rd
157859,3rd
189957,3rd
219169,3rd
249244,3rd
278650,3rd
306543,3rd
004954,3rd
032398,3rd
061658,3rd
093999,3rd
124323,3rd
159148,3rd
190314,3rd
219405,3rd
249708,3rd
279524,3rd
306681,3rd
006781,3rd
032467,3rd
061962,3rd
094098,3rd
125866,3rd
159526,3rd
191367,3rd
219524,3rd
249738,3rd
280013,3rd
307315,3rd
007490,3rd
032512,3rd
061989,3rd
095595,3rd
126286,3rd
160144,3rd
192036,3rd
219727,3rd
250516,3rd
280482,3rd
307648,3rd
007543,3rd
032558,3rd
062006,3rd
097882,3rd
126378,3rd
160559,3rd
192498,3rd
219740,3rd
251935,3rd
280750,3rd
310189,3rd
008584,3rd
033033,3rd
062315,3rd
098103,3rd
128393,3rd
160956,3rd
193354,3rd
221327,3rd
252006,3rd
281226,3rd
312655,3rd
008839,3rd
033893,3rd
062621,3rd
098943,3rd
128765,3rd
162068,3rd
193483,3rd
221608,3rd
252706,3rd
282423,3rd
313488,3rd
008935,3rd
035269,3rd
064581,3rd
099404,3rd
130416,3rd
162277,3rd
194078,3rd
222775,3rd
252929,3rd
282575,3rd
313612,3rd
009713,3rd
035883,3rd
065019,3rd
099906,3rd
130629,3rd
162680,3rd
195098,3rd
223063,3rd
252940,3rd
282729,3rd
315298,3rd
010307,3rd
035889,3rd
065282,3rd
101164,3rd
130938,3rd
163744,3rd
195208,3rd
223428,3rd
255097,3rd
284151,3rd
315590,3rd
010509,3rd
035980,3rd
066088,3rd
103161,3rd
131868,3rd
164170,3rd
195529,3rd
223935,3rd
256715,3rd
284420,3rd
315672,3rd
010603,3rd
036437,3rd
066099,3rd
104032,3rd
131891,3rd
164265,3rd
196310,3rd
224330,3rd
256936,3rd
284593,3rd
315755,3rd
011179,3rd
036570,3rd
066537,3rd
104046,3rd
131982,3rd
164500,3rd
197006,3rd
224389,3rd
258530,3rd
285044,3rd
316890,3rd
011292,3rd
036680,3rd
066929,3rd
104150,3rd
132214,3rd
165077,3rd
197500,3rd
225589,3rd
258648,3rd
285175,3rd
317156,3rd
011735,3rd
037255,3rd
068241,3rd
104154,3rd
133408,3rd
165082,3rd
197524,3rd
225823,3rd
258695,3rd
286510,3rd
317574,3rd
012047,3rd
037320,3rd
068343,3rd
104385,3rd
134171,3rd
165300,3rd
197664,3rd
226423,3rd
258950,3rd
288072,3rd
318344,3rd
