number,prize
038012,1st
000831,2nd
314705,2nd
417508,2nd
000945,3rd
037696,3rd
058786,3rd
091965,3rd
121657,3rd
149636,3rd
174986,3rd
205052,3rd
234283,3rd
260846,3rd
291029,3rd
003628,3rd
038406,3rd
060505,3rd
092024,3rd
122289,3rd
150887,3rd
175225,3rd
205102,3rd
235132,3rd
261486,3rd
291094,3rd
003729,3rd
038747,3rd
060598,3rd
092135,3rd
122318,3rd
151035,3rd
175737,3rd
205955,3rd
235781,3rd
263035,3rd
294260,3rd
003820,3rd
038847,3rd
061626,3rd
093573,3rd
122777,3rd
151057,3rd
176320,3rd
206261,3rd
236197,3rd
263551,3rd
294544,3rd
003858,3rd
039567,3rd
062529,3rd
093989,3rd
123224,3rd
151773,3rd
176474,3rd
206975,3rd
236502,3rd
264337,3rd
295773,3rd
004535,3rd
039740,3rd
063066,3rd
094708,3rd
123266,3rd
154180,3rd
176550,3rd
208521,3rd
237135,3rd
265399,3rd
296665,3rd
004813,3rd
039741,3rd
063819,3rd
095470,3rd
123294,3rd
154488,3rd
177176,3rd
208728,3rd
237542,3rd
265495,3rd
296855,3rd
004916,3rd
039908,3rd
064365,3rd
095641,3rd
124512,3rd
154583,3rd
178939,3rd
209674,3rd
237694,3rd
265587,3rd
297077,3rd
005385,3rd
040165,3rd
064869,3rd
098076,3rd
125296,3rd
155000,3rd
178948,3rd
210246,3rd
238032,3rd
266703,3rd
297842,3rd
005724,3rd
040570,3rd
065168,3rd
098463,3rd
126075,3rd
155616,3rd
182184,3rd
210319,3rd
238073,3rd
266823,3rd
298213,3rd
005804,3rd
041121,3rd
065856,3rd
099621,3rd
126098,3rd
155694,3rd
182202,3rd
210727,3rd
238323,3rd
267443,3rd
298520,3rd
006090,3rd
041170,3rd
065861,3rd
100000,3rd
126103,3rd
155698,3rd
183135,3rd
212326,3rd
239881,3rd
268080,3rd
299104,3rd
007852,3rd
041296,3rd
066269,3rd
100315,3rd
126143,3rd
156179,3rd
183323,3rd
213097,3rd
240396,3rd
268423,3rd
299195,3rd
008034,3rd
041350,3rd
066735,3rd
100434,3rd
126223,3rd
156274,3rd
183534,3rd
213567,3rd
241406,3rd
270126,3rd
299268,3rd
008451,3rd
042270,3rd
067257,3rd
100675,3rd
126268,3rd
157061,3rd
183703,3rd
213686,3rd
242946,3rd
270284,3rd
300129,3rd
008485,3rd
042348,3rd
068104,3rd
101350,3rd
126620,3rd
157503,3rd
184638,3rd
213901,3rd
244070,3rd
270649,3rd
300361,3rd
008688,3rd
042352,3rd
068891,3rd
101696,3rd
126642,3rd
157511,3rd
184725,3rd
214284,3rd
244072,3rd
271475,3rd
300656,3rd
009259,3rd
042621,3rd
069003,3rd
102598,3rd
127227,3rd
157688,3rd
184913,3rd
214364,3rd
244753,3rd
271586,3rd
301731,3rd
009559,3rd
043259,3rd
069449,3rd
103932,3rd
127325,3rd
158263,3rd
184955,3rd
214728,3rd
245476,3rd
272358,3rd
302154,3rd
010220,3rd
043408,3rd
071071,3rd
104047,3rd
127464,3rd
158473,3rd
185621,3rd
