number,prize
900286,1st
134617,2nd
197462,2nd
314256,2nd
000974,3rd
034527,3rd
060737,3rd
087744,3rd
116100,3rd
146569,3rd
179589,3rd
211422,3rd
249951,3rd
280529,3rd
311481,3rd
001057,3rd
034901,3rd
061372,3rd
087789,3rd
116146,3rd
147092,3rd
180737,3rd
212281,3rd
249978,3rd
280903,3rd
312295,3rd
001253,3rd
036635,3rd
061575,3rd
088106,3rd
116423,3rd
147512,3rd
182928,3rd
212542,3rd
249997,3rd
281712,3rd
312729,3rd
001464,3rd
038356,3rd
061973,3rd
088205,3rd
116473,3rd
147979,3rd
184201,3rd
213163,3rd
250484,3rd
281818,3rd
313904,3rd
002211,3rd
039450,3rd
062584,3rd
089312,3rd
116747,3rd
148267,3rd
184981,3rd
213232,3rd
250835,3rd
282593,3rd
314155,3rd
002350,3rd
039951,3rd
063137,3rd
089430,3rd
117063,3rd
148627,3rd
184982,3rd
214821,3rd
250934,3rd
282866,3rd
315641,3rd
003141,3rd
040152,3rd
063178,3rd
090507,3rd
118064,3rd
148944,3rd
185150,3rd
215985,3rd
251338,3rd
282918,3rd
315828,3rd
003579,3rd
041519,3rd
063889,3rd
090742,3rd
118690,3rd
149241,3rd
187268,3rd
217130,3rd
251698,3rd
283401,3rd
316129,3rd
004115,3rd
042216,3rd
064986,3rd
090955,3rd
120931,3rd
149613,3rd
187901,3rd
217164,3rd
251726,3rd
283697,3rd
317197,3rd
004193,3rd
042674,3rd
065208,3rd
091250,3rd
121904,3rd
150311,3rd
188721,3rd
217320,3rd
252750,3rd
283828,3rd
317279,3rd
005433,3rd
042744,3rd
066122,3rd
092049,3rd
121946,3rd
150571,3rd
188778,3rd
217557,3rd
252813,3rd
283930,3rd
318055,3rd
007567,3rd
043077,3rd
066234,3rd
092224,3rd
122680,3rd
151116,3rd
189465,3rd
220325,3rd
253212,3rd
284507,3rd
319042,3rd
008320,3rd
044835,3rd
066476,3rd
092477,3rd
122778,3rd
151292,3rd
189485,3rd
220503,3rd
253259,3rd
284891,3rd
319705,3rd
008658,3rd
045327,3rd
066530,3rd
092630,3rd
122908,3rd
151480,3rd
190423,3rd
221535,3rd
255262,3rd
285269,3rd
319982,3rd
008778,3rd
045328,3rd
066613,3rd
092695,3rd
123003,3rd
152301,3rd
190493,3rd
221543,3rd
255599,3rd
285932,3rd
320763,3rd
009046,3rd
045480,3rd
066707,3rd
093302,3rd
123049,3rd
152513,3rd
193438,3rd
221720,3rd
255761,3rd
287307,3rd
321773,3rd
009772,3rd
046456,3rd
066789,3rd
094260,3rd
123607,3rd
154001,3rd
193941,3rd
222217,3rd
255787,3rd
287467,3rd
322580,3rd
010113,3rd
047234,3rd
067618,3rd
094813,3rd
123616,3rd
154425,3rd
194101,3rd
222431,3rd
255799,3rd
287760,3rd
324655,3rd
010747,3rd
047263,3rd
067790,3rd
096404,3rd
124923,3rd
154764,3rd
194193,3rd
222734,3rd
255813,3rd
289505,3rd
325180,3rd
011153,3rd
047672,3rd
068474,3rd
097032,3rd
125141,3rd
155870,3rd
194346,3rd
223256,3rd
256095,3rd
290351,3rd
325738,3rd
011203,3rd
047676,3rd
068909,3rd
097151,3rd
127516,3rd
156208,3rd
194691,3rd
225244,3rd
256309,3rd
290975,3rd
325953,3rd
011660,3rd
047903,3rd
069878,3rd
097203,3rd
127833,3rd
157052,3rd
194892,3rd
225304,3rd
256582,3rd
291021,3rd
325958,3rd
011762,3rd
048002,3rd
069976,3rd
097580,3rd
129050,3rd
157432,3rd
195086,3rd
226585,3rd
257189,3rd
291246,3rd
326246,3rd
011835,3rd
048273,3rd
070123,3rd
098399,3rd
129739,3rd
157553,3rd
195131,3rd
227405,3rd
257445,3rd
291446,3rd
327205,3rd
012450,3rd
049329,3rd
