number,prize
024128,1st
546784,2nd
580518,2nd
765113,2nd
000693,3rd
030717,3rd
058225,3rd
085279,3rd
120110,3rd
151463,3rd
181489,3rd
216270,3rd
247400,3rd
280833,3rd
309776,3rd
001288,3rd
031101,3rd
058241,3rd
085643,3rd
120235,3rd
151843,3rd
182800,3rd
216565,3rd
247511,3rd
282787,3rd
310417,3rd
001421,3rd
031240,3rd
058447,3rd
086102,3rd
121890,3rd
152843,3rd
184410,3rd
216738,3rd
248781,3rd
283528,3rd
310880,3rd
001647,3rd
032448,3rd
059516,3rd
086665,3rd
121963,3rd
153448,3rd
185296,3rd
219246,3rd
249699,3rd
284079,3rd
312431,3rd
001695,3rd
032518,3rd
060832,3rd
087205,3rd
122135,3rd
155340,3rd
185723,3rd
219935,3rd
250114,3rd
284779,3rd
313603,3rd
002087,3rd
033470,3rd
062441,3rd
087334,3rd
122736,3rd
155689,3rd
186413,3rd
220874,3rd
250343,3rd
285682,3rd
313809,3rd
002628,3rd
033858,3rd
063584,3rd
088494,3rd
123600,3rd
157600,3rd
186704,3rd
220973,3rd
250399,3rd
285704,3rd
313861,3rd
002786,3rd
034315,3rd
063648,3rd
088880,3rd
123904,3rd
158830,3rd
187920,3rd
222311,3rd
250567,3rd
286226,3rd
314556,3rd
002788,3rd
034604,3rd
063894,3rd
089396,3rd
124180,3rd
159313,3rd
188047,3rd
226364,3rd
250675,3rd
287177,3rd
316356,3rd
005208,3rd
035889,3rd
064252,3rd
089512,3rd
125817,3rd
160518,3rd
188440,3rd
227490,3rd
251243,3rd
287186,3rd
317052,3rd
006937,3rd
036259,3rd
064705,3rd
091942,3rd
125906,3rd
160844,3rd
188825,3rd
227655,3rd
254196,3rd
287438,3rd
317156,3rd
007887,3rd
036547,3rd
064836,3rd
092103,3rd
126562,3rd
160987,3rd
189149,3rd
228125,3rd
254698,3rd
288361,3rd
317757,3rd
009505,3rd
037319,3rd
066357,3rd
092448,3rd
126947,3rd
162486,3rd
189886,3rd
228433,3rd
255241,3rd
289041,3rd
318273,3rd
009653,3rd
038209,3rd
066987,3rd
092790,3rd
127201,3rd
162719,3rd
189984,3rd
228719,3rd
255382,3rd
289349,3rd
318548,3rd
009906,3rd
039095,3rd
067533,3rd
093432,3rd
127448,3rd
163134,3rd
191277,3rd
230253,3rd
255804,3rd
290633,3rd
318811,3rd
009978,3rd
039127,3rd
067732,3rd
093517,3rd
128998,3rd
163235,3rd
191903,3rd
230525,3rd
256375,3rd
290937,3rd
318820,3rd
010300,3rd
040028,3rd
067800,3rd
094097,3rd
129622,3rd
163833,3rd
192139,3rd
231297,3rd
256814,3rd
292775,3rd
320307,3rd
011400,3rd
040164,3rd
