number,prize
953346,1st
294897,2nd
651248,2nd
965105,2nd
000193,3rd
026751,3rd
059845,3rd
090509,3rd
123671,3rd
001184,3rd
027131,3rd
060413,3rd
091236,3rd
124461,3rd
001355,3rd
027135,3rd
061538,3rd
091593,3rd
126184,3rd
001523,3rd
028384,3rd
062754,3rd
092404,3rd
126631,3rd
001568,3rd
028593,3rd
063457,3rd
092539,3rd
126761,3rd
001900,3rd
029048,3rd
063852,3rd
092715,3rd
127536,3rd
003513,3rd
031286,3rd
064987,3rd
093128,3rd
127539,3rd
004921,3rd
031722,3rd
065541,3rd
093173,3rd
128002,3rd
004984,3rd
033211,3rd
065620,3rd
094032,3rd
128066,3rd
005018,3rd
033338,3rd
065683,3rd
095047,3rd
128559,3rd
005233,3rd
033652,3rd
066144,3rd
095812,3rd
129190,3rd
005954,3rd
035165,3rd
066445,3rd
096172,3rd
129517,3rd
007008,3rd
035836,3rd
066485,3rd
096605,3rd
129600,3rd
008192,3rd
036209,3rd
066768,3rd
097510,3rd
130001,3rd
008445,3rd
036403,3rd
069231,3rd
098805,3rd
130389,3rd
009109,3rd
036781,3rd
070024,3rd
100430,3rd
131236,3rd
009255,3rd
041092,3rd
070136,3rd
100704,3rd
131276,3rd
009332,3rd
041990,3rd
070655,3rd
100847,3rd
131689,3rd
009600,3rd
042292,3rd
070707,3rd
101771,3rd
131962,3rd
009721,3rd
042330,3rd
070942,3rd
102694,3rd
132338,3rd
010144,3rd
044038,3rd
072228,3rd
103405,3rd
133684,3rd
010574,3rd
044774,3rd
073132,3rd
103851,3rd
134116,3rd
010781,3rd
044942,3rd
073567,3rd
104992,3rd
134706,3rd
012208,3rd
045261,3rd
074489,3rd
105020,3rd
134944,3rd
013504,3rd
045646,3rd
075088,3rd
105289,3rd
135553,3rd
013965,3rd
046749,3rd
075889,3rd
108544,3rd
135712,3rd
014333,3rd
046838,3rd
076562,3rd
109714,3rd
136721,3rd
014537,3rd
047535,3rd
076791,3rd
110367,3rd
139101,3rd
014576,3rd
047784,3rd
077367,3rd
110960,3rd
139326,3rd
014869,3rd
047815,3rd
077970,3rd
111486,3rd
140032,3rd
014896,3rd
047847,3rd
078390,3rd
