number,prize
560977,1st
012592,2nd
152138,2nd
924818,2nd
001422,3rd
029582,3rd
059060,3rd
095106,3rd
132335,3rd
161083,3rd
001686,3rd
029791,3rd
059945,3rd
095653,3rd
133339,3rd
161181,3rd
001741,3rd
030224,3rd
060703,3rd
096068,3rd
133430,3rd
161561,3rd
002136,3rd
031041,3rd
061310,3rd
096287,3rd
133990,3rd
161602,3rd
003196,3rd
031639,3rd
061970,3rd
096306,3rd
134140,3rd
161832,3rd
003301,3rd
031704,3rd
062400,3rd
096656,3rd
134515,3rd
161904,3rd
003522,3rd
033145,3rd
062614,3rd
097389,3rd
134560,3rd
161932,3rd
003641,3rd
033484,3rd
063800,3rd
097487,3rd
135510,3rd
162066,3rd
003983,3rd
033909,3rd
064545,3rd
097770,3rd
135629,3rd
162602,3rd
004177,3rd
034184,3rd
066439,3rd
099927,3rd
136387,3rd
162737,3rd
004308,3rd
034186,3rd
066540,3rd
099986,3rd
137501,3rd
163295,3rd
004531,3rd
034518,3rd
067068,3rd
100455,3rd
137773,3rd
164350,3rd
005098,3rd
035175,3rd
067262,3rd
101909,3rd
141844,3rd
165575,3rd
005375,3rd
035608,3rd
068041,3rd
103382,3rd
141948,3rd
165715,3rd
005493,3rd
036063,3rd
069710,3rd
103389,3rd
143691,3rd
166624,3rd
006079,3rd
036093,3rd
069760,3rd
104002,3rd
144477,3rd
167729,3rd
006585,3rd
036849,3rd
070001,3rd
104159,3rd
144619,3rd
168332,3rd
006993,3rd
037224,3rd
070391,3rd
107036,3rd
144806,3rd
169479,3rd
007501,3rd
037955,3rd
072256,3rd
107808,3rd
145596,3rd
171336,3rd
007547,3rd
039333,3rd
072344,3rd
107951,3rd
145691,3rd
171471,3rd
008351,3rd
039344,3rd
072405,3rd
108021,3rd
146063,3rd
171622,3rd
009011,3rd
040748,3rd
073474,3rd
108619,3rd
146299,3rd
171939,3rd
009754,3rd
040764,3rd
074230,3rd
109190,3rd
146349,3rd
172703,3rd
010712,3rd
040961,3rd
074898,3rd
109296,3rd
146458,3rd
172804,3rd
011387,3rd
042851,3rd
075172,3rd
110910,3rd
147360,3rd
172872,3rd
012100,3rd
042865,3rd
076559,3rd
111469,3rd
148023,3rd
173009,3rd
012400,3rd
043946,3rd
076933,3rd
111879,3rd
148131,3rd
173406,3rd
012443,3rd
044139,3rd
077991,3rd
112081,3rd
148675,3rd
173629,3rd
012529,3rd
044492,3rd
078203,3rd
112782,3rd
148939,3rd
173754,3rd
013346,3rd
045136,3rd
078996,3rd
113343,3rd
149677,3rd
173839,3rd
013760,3rd
047124,3rd
080318,3rd
114753,3rd
150087,3rd
173887,3rd
013890,3rd
047142,3rd
081261,3rd
116395,3rd
150443,3rd
174845,3rd
015658,3rd
047187,3rd
081803,3rd
116881,3rd
150592,3rd
174931,3rd
016561,3rd
047240,3rd
083225,3rd
117859,3rd
150747,3rd
176288,3rd
016720,3rd
047648,3rd
083607,3rd
118815,3rd
150942,3rd
176395,3rd
018134,3rd
048295,3rd
085870,3rd
119684,3rd
152314,3rd
177433,3rd
019601,3rd
049213,3rd
086206,3rd
120461,3rd
152637,3rd
177696,3rd
019709,3rd
049414,3rd
087299,3rd
120928,3rd
152666,3rd
178798,3rd
019765,3rd
049603,3rd
088621,3rd
121277,3rd
153243,3rd
179600,3rd
020323,3rd
050649,3rd
088677,3rd
122059,3rd
154770,3rd
180496,3rd
022441,3rd
051271,3rd
088849,3rd
122082,3rd
155880,3rd
180663,3rd
022542,3rd
051802,3rd
089129,3rd
126038,3rd
156243,3rd
180745,3rd
022872,3rd
052162,3rd
089307,3rd
126574,3rd
157001,3rd
181060,3rd
023014,3rd
052455,3rd
089785,3rd
127167,3rd
157769,3rd
181175,3rd
023346,3rd
052614,3rd
090877,3rd
128813,3rd
158016,3rd
181483,3rd
023449,3rd
052898,3rd
091117,3rd
129379,3rd
158466,3rd
181527,3rd
024701,3rd
056519,3rd
091384,3rd
129740,3rd
159284,3rd
181881,3rd
024979,3rd
057214,3rd
091865,3rd
130220,3rd
159334,3rd
182981,3rd
025419,3rd
057423,3rd
093834,3rd
131437,3rd
159791,3rd
183812,3rd
025445,3rd
057769,3rd
093861,3rd
131626,3rd
160308,3rd
184195,3rd
025837,3rd
058153,3rd
094852,3rd
131722,3rd
160327,3rd
185009,3rd
028070,3rd
059003,3rd
095057,3rd
132012,3rd
160397,3rd
185136,3rd
186664,3rd
218895,3rd
253147,3rd
281423,3rd
312837,3rd
187154,3rd
219066,3rd
253426,3rd
281947,3rd
313432,3rd
188183,3rd
219723,3rd
254333,3rd
284099,3rd
315239,3rd
188346,3rd
220562,3rd
254756,3rd
284698,3rd
315842,3rd
188592,3rd
220929,3rd
255259,3rd
284925,3rd
316937,3rd
189215,3rd
221712,3rd
255979,3rd
285026,3rd
317807,3rd
189946,3rd
222870,3rd
257003,3rd
285256,3rd
317837,3rd
189961,3rd
223329,3rd
257020,3rd
287011,3rd
318265,3rd
190913,3rd
223704,3rd
257438,3rd
287782,3rd
318457,3rd
191630,3rd
223986,3rd
257803,3rd
287975,3rd
318871,3rd
192147,3rd
224266,3rd
257806,3rd
288234,3rd
319276,3rd
192180,3rd
224754,3rd
257902,3rd
288340,3rd
319361,3rd
192365,3rd
225727,3rd
258738,3rd
288658,3rd
319731,3rd
192470,3rd
225974,3rd
259034,3rd
288898,3rd
321817,3rd
192652,3rd
226378,3rd
259244,3rd
289210,3rd
322382,3rd
192725,3rd
227103,3rd
259245,3rd
289431,3rd
323257,3rd
192840,3rd
228245,3rd
259510,3rd
289641,3rd
323889,3rd
193060,3rd
228977,3rd
259917,3rd
290634,3rd
324773,3rd
193463,3rd
229484,3rd
260327,3rd
290773,3rd
325226,3rd
194980,3rd
230177,3rd
260969,3rd
290827,3rd
325767,3rd
195263,3rd
231273,3rd
261836,3rd
292213,3rd
326245,3rd
197114,3rd
232062,3rd
262414,3rd
292219,3rd
326376,3rd
197955,3rd
232181,3rd
262676,3rd
292488,3rd
326825,3rd
198187,3rd
232183,3rd
264201,3rd
294459,3rd
328977,3rd
200146,3rd
232761,3rd
265156,3rd
294803,3rd
329027,3rd
200634,3rd
233501,3rd
265411,3rd
295206,3rd
330665,3rd
201334,3rd
234557,3rd
265914,3rd
298010,3rd
330934,3rd
203563,3rd
236001,3rd
265972,3rd
298966,3rd
331038,3rd
203694,3rd
236003,3rd
266042,3rd
299104,3rd
331432,3rd
203769,3rd
236093,3rd
266676,3rd
299259,3rd
331562,3rd
203869,3rd
236668,3rd
268772,3rd
299262,3rd
331593,3rd
205156,3rd
237484,3rd
269312,3rd
300238,3rd
332244,3rd
205249,3rd
237628,3rd
269660,3rd
301074,3rd
332604,3rd
205682,3rd
239385,3rd
270178,3rd
301713,3rd
333359,3rd
208113,3rd
240358,3rd
270245,3rd
301718,3rd
333403,3rd
208843,3rd
240487,3rd
271011,3rd
302627,3rd
333461,3rd
209262,3rd
240725,3rd
271095,3rd
302963,3rd
333469,3rd
209800,3rd
241701,3rd
271812,3rd
302992,3rd
334048,3rd
211461,3rd
242603,3rd
271955,3rd
303438,3rd
334275,3rd
212477,3rd
243322,3rd
272228,3rd
304170,3rd
334386,3rd
212841,3rd
243785,3rd
272280,3rd
304773,3rd
335175,3rd
213095,3rd
243794,3rd
273099,3rd
304852,3rd
335510,3rd
213960,3rd
243930,3rd
273385,3rd
304880,3rd
335709,3rd
214696,3rd
243976,3rd
274045,3rd
305172,3rd
336243,3rd
214946,3rd
245438,3rd
274979,3rd
305709,3rd
336669,3rd
215133,3rd
246256,3rd
275052,3rd
305915,3rd
337514,3rd
215622,3rd
246262,3rd
276056,3rd
306359,3rd
338852,3rd
216271,3rd
246573,3rd
277523,3rd
306618,3rd
339450,3rd
216455,3rd
249183,3rd
278242,3rd
309553,3rd
339644,3rd
217491,3rd
250080,3rd
280641,3rd
310228,3rd
341736,3rd
217584,3rd
250734,3rd
280806,3rd
311337,3rd
341868,3rd
217789,3rd
253093,3rd
281171,3rd
312347,3rd
341899,3rd
343295,3rd
376197,3rd
408004,3rd
437396,3rd
464017,3rd
498120,3rd
343757,3rd
376312,3rd
408328,3rd
437602,3rd
464192,3rd
498211,3rd
343888,3rd
377119,3rd
409900,3rd
437677,3rd
464632,3rd
498420,3rd
344540,3rd
377124,3rd
409944,3rd
437799,3rd
465801,3rd
499447,3rd
345418,3rd
377755,3rd
410998,3rd
438046,3rd
465832,3rd
499757,3rd
346496,3rd
378145,3rd
411315,3rd
438542,3rd
466501,3rd
501441,3rd
347359,3rd
378540,3rd
411529,3rd
438556,3rd
467382,3rd
501926,3rd
347497,3rd
379076,3rd
412634,3rd
438641,3rd
467713,3rd
502789,3rd
348109,3rd
379359,3rd
412845,3rd
438932,3rd
468133,3rd
503142,3rd
349033,3rd
379399,3rd
413561,3rd
439263,3rd
468578,3rd
503426,3rd
349297,3rd
379848,3rd
413618,3rd
439979,3rd
468686,3rd
503517,3rd
352458,3rd
380001,3rd
413896,3rd
440211,3rd
469435,3rd
506283,3rd
353517,3rd
380391,3rd
413957,3rd
440403,3rd
469618,3rd
506653,3rd
353844,3rd
380980,3rd
414335,3rd
440521,3rd
472126,3rd
506761,3rd
354367,3rd
381481,3rd
416025,3rd
440576,3rd
472452,3rd
507003,3rd
354389,3rd
382872,3rd
418202,3rd
441416,3rd
472658,3rd
507494,3rd
354608,3rd
383600,3rd
419933,3rd
441492,3rd
472998,3rd
507600,3rd
354970,3rd
384533,3rd
420028,3rd
441643,3rd
473873,3rd
508839,3rd
355217,3rd
384772,3rd
420127,3rd
443309,3rd
475500,3rd
509203,3rd
356734,3rd
387038,3rd
420189,3rd
443486,3rd
476267,3rd
509282,3rd
356741,3rd
387228,3rd
420819,3rd
444253,3rd
477005,3rd
509915,3rd
356806,3rd
387541,3rd
420992,3rd
444365,3rd
477220,3rd
511322,3rd
357210,3rd
388243,3rd
421229,3rd
444782,3rd
477492,3rd
511380,3rd
358964,3rd
388322,3rd
421320,3rd
444832,3rd
477792,3rd
511479,3rd
360151,3rd
388802,3rd
421396,3rd
445386,3rd
479506,3rd
512378,3rd
361271,3rd
389287,3rd
422964,3rd
448042,3rd
480852,3rd
513172,3rd
361306,3rd
389627,3rd
422973,3rd
449314,3rd
481649,3rd
515277,3rd
361801,3rd
391254,3rd
423025,3rd
450278,3rd
481877,3rd
516654,3rd
363136,3rd
391958,3rd
423037,3rd
450397,3rd
482121,3rd
516818,3rd
363749,3rd
392553,3rd
423362,3rd
450476,3rd
482569,3rd
516911,3rd
364045,3rd
393608,3rd
424773,3rd
451110,3rd
483573,3rd
517175,3rd
364774,3rd
394047,3rd
427182,3rd
451296,3rd
485370,3rd
517351,3rd
364926,3rd
394883,3rd
427233,3rd
451526,3rd
485826,3rd
517650,3rd
365142,3rd
394915,3rd
427351,3rd
452545,3rd
486369,3rd
521625,3rd
365391,3rd
394949,3rd
428154,3rd
452595,3rd
487320,3rd
522818,3rd
365904,3rd
396153,3rd
428735,3rd
453113,3rd
487462,3rd
523183,3rd
367299,3rd
396490,3rd
428864,3rd
453893,3rd
487962,3rd
523545,3rd
367538,3rd
396860,3rd
429261,3rd
453914,3rd
488034,3rd
523825,3rd
368058,3rd
397146,3rd
429506,3rd
453951,3rd
488381,3rd
524066,3rd
369675,3rd
397807,3rd
429760,3rd
454422,3rd
488384,3rd
526679,3rd
370511,3rd
400912,3rd
429899,3rd
455634,3rd
488398,3rd
526722,3rd
370873,3rd
401541,3rd
430284,3rd
457956,3rd
488701,3rd
527025,3rd
371487,3rd
402006,3rd
430476,3rd
458143,3rd
489413,3rd
527328,3rd
372022,3rd
403343,3rd
430540,3rd
458385,3rd
491074,3rd
527446,3rd
372369,3rd
403523,3rd
431829,3rd
459099,3rd
491624,3rd
527639,3rd
372532,3rd
405105,3rd
432033,3rd
459172,3rd
491762,3rd
528209,3rd
372558,3rd
405815,3rd
432850,3rd
459452,3rd
491936,3rd
529280,3rd
373384,3rd
405982,3rd
432856,3rd
460210,3rd
492143,3rd
530099,3rd
374389,3rd
406018,3rd
433516,3rd
460812,3rd
497202,3rd
530799,3rd
375854,3rd
407094,3rd
434664,3rd
462010,3rd
497487,3rd
530884,3rd
375977,3rd
