number,prize
722561,1st
321896,2nd
828159,2nd
873486,2nd
000422,3rd
028425,3rd
064993,3rd
089484,3rd
117772,3rd
153705,3rd
174364,3rd
208138,3rd
233433,3rd
262745,3rd
293335,3rd
000636,3rd
029814,3rd
065822,3rd
089924,3rd
118298,3rd
153934,3rd
175002,3rd
208209,3rd
233536,3rd
263580,3rd
295293,3rd
000781,3rd
030868,3rd
066118,3rd
090007,3rd
119139,3rd
154436,3rd
175374,3rd
208249,3rd
233616,3rd
264728,3rd
296242,3rd
001302,3rd
032964,3rd
067092,3rd
090303,3rd
119213,3rd
155071,3rd
175770,3rd
208588,3rd
235329,3rd
265464,3rd
297508,3rd
001921,3rd
033190,3rd
068767,3rd
092956,3rd
120017,3rd
155305,3rd
176093,3rd
208890,3rd
235551,3rd
265478,3rd
298092,3rd
003362,3rd
034557,3rd
069344,3rd
093189,3rd
120613,3rd
156252,3rd
176110,3rd
210038,3rd
236508,3rd
266333,3rd
298185,3rd
005212,3rd
035129,3rd
070737,3rd
093471,3rd
120716,3rd
156481,3rd
176521,3rd
210263,3rd
236804,3rd
266659,3rd
298749,3rd
005273,3rd
035497,3rd
070826,3rd
093502,3rd
122006,3rd
156641,3rd
177023,3rd
210692,3rd
237096,3rd
267046,3rd
299262,3rd
005593,3rd
037826,3rd
071057,3rd
093632,3rd
122385,3rd
157120,3rd
177412,3rd
211284,3rd
237447,3rd
267906,3rd
299290,3rd
006165,3rd
038729,3rd
071341,3rd
093803,3rd
122867,3rd
157604,3rd
178552,3rd
212597,3rd
237512,3rd
269148,3rd
300428,3rd
007112,3rd
038749,3rd
071452,3rd
093961,3rd
123365,3rd
157842,3rd
178561,3rd
213128,3rd
237626,3rd
269975,3rd
300658,3rd
007393,3rd
039272,3rd
071468,3rd
094105,3rd
123650,3rd
158439,3rd
178954,3rd
213678,3rd
238444,3rd
270826,3rd
301277,3rd
008391,3rd
039333,3rd
071533,3rd
094332,3rd
124772,3rd
158830,3rd
179925,3rd
213715,3rd
238958,3rd
271341,3rd
301772,3rd
008764,3rd
039687,3rd
072116,3rd
095451,3rd
125309,3rd
159165,3rd
180517,3rd
214299,3rd
239091,3rd
271410,3rd
301789,3rd
009369,3rd
040198,3rd
072840,3rd
095493,3rd
125901,3rd
160232,3rd
180753,3rd
214731,3rd
239550,3rd
271935,3rd
302515,3rd
009829,3rd
040863,3rd
072921,3rd
095620,3rd
128426,3rd
160355,3rd
180939,3rd
215558,3rd
241046,3rd
271973,3rd
302676,3rd
010105,3rd
042119,3rd
072939,3rd
095631,3rd
130030,3rd
160407,3rd
181028,3rd
218039,3rd
241550,3rd
272300,3rd
302986,3rd
010529,3rd
042384,3rd
073087,3rd
095876,3rd
130680,3rd
160743,3rd
182549,3rd
218052,3rd
241858,3rd
273006,3rd
304226,3rd
012630,3rd
043128,3rd
074052,3rd
095975,3rd
130883,3rd
161272,3rd
182562,3rd
218178,3rd
242211,3rd
273192,3rd
304369,3rd
013177,3rd
043167,3rd
074115,3rd
097359,3rd
131967,3rd
162023,3rd
184721,3rd
218284,3rd
243171,3rd
273885,3rd
304539,3rd
013197,3rd
044399,3rd
074419,3rd
098277,3rd
133083,3rd
162378,3rd
185138,3rd
218429,3rd
243218,3rd
273908,3rd
304679,3rd
014103,3rd
045842,3rd
074564,3rd
098957,3rd
133230,3rd
162538,3rd
186195,3rd
218809,3rd
243837,3rd
274149,3rd
305241,3rd
014913,3rd
046659,3rd
075411,3rd
099427,3rd
134021,3rd
162724,3rd
187290,3rd
219186,3rd
243894,3rd
274252,3rd
307018,3rd
014956,3rd
046705,3rd
075814,3rd
099617,3rd
134163,3rd
162749,3rd
187907,3rd
220527,3rd
244773,3rd
275065,3rd
307027,3rd
015283,3rd
046798,3rd
075845,3rd
099976,3rd
134286,3rd
163684,3rd
188298,3rd
220545,3rd
245773,3rd
275212,3rd
307419,3rd
016700,3rd
047065,3rd
075993,3rd
100187,3rd
134783,3rd
163759,3rd
188855,3rd
221108,3rd
245960,3rd
276959,3rd
307568,3rd
016826,3rd
048875,3rd
076045,3rd
100347,3rd
136258,3rd
165204,3rd
189359,3rd
221530,3rd
246263,3rd
277816,3rd
307677,3rd
016842,3rd
050250,3rd
077422,3rd
101457,3rd
137809,3rd
165252,3rd
189372,3rd
222057,3rd
246343,3rd
278448,3rd
307726,3rd
017728,3rd
051303,3rd
077889,3rd
101637,3rd
139205,3rd
165300,3rd
189676,3rd
222217,3rd
246359,3rd
278782,3rd
308600,3rd
017757,3rd
052110,3rd
079476,3rd
101834,3rd
139679,3rd
165763,3rd
191854,3rd
222317,3rd
246442,3rd
279027,3rd
309089,3rd
017766,3rd
053037,3rd
079499,3rd
102606,3rd
140899,3rd
165861,3rd
192045,3rd
222627,3rd
246932,3rd
280001,3rd
310349,3rd
018739,3rd
053143,3rd
079654,3rd
103436,3rd
141784,3rd
165991,3rd
192237,3rd
223621,3rd
248473,3rd
280732,3rd
311306,3rd
019308,3rd
053385,3rd
080502,3rd
104754,3rd
142044,3rd
166125,3rd
192719,3rd
223709,3rd
251049,3rd
281673,3rd
311632,3rd
019522,3rd
054306,3rd
081027,3rd
105568,3rd
142606,3rd
166201,3rd
193044,3rd
223959,3rd
251324,3rd
282831,3rd
311854,3rd
019703,3rd
055144,3rd
081049,3rd
105753,3rd
142998,3rd
166507,3rd
193906,3rd
224078,3rd
251440,3rd
283108,3rd
311951,3rd
019878,3rd
055305,3rd
081314,3rd
106978,3rd
143780,3rd
168420,3rd
194333,3rd
224186,3rd
251994,3rd
283147,3rd
312235,3rd
020681,3rd
055728,3rd
081492,3rd
107636,3rd
143971,3rd
168820,3rd
194800,3rd
224491,3rd
252069,3rd
283441,3rd
312241,3rd
020770,3rd
056230,3rd
081675,3rd
109205,3rd
144116,3rd
168992,3rd
196288,3rd
224760,3rd
252268,3rd
283812,3rd
312439,3rd
021096,3rd
056808,3rd
081742,3rd
109215,3rd
144716,3rd
169191,3rd
196407,3rd
225653,3rd
252273,3rd
283939,3rd
314472,3rd
021274,3rd
057126,3rd
082670,3rd
110711,3rd
146412,3rd
169197,3rd
196444,3rd
227132,3rd
252492,3rd
285985,3rd
316173,3rd
024074,3rd
058079,3rd
082884,3rd
113178,3rd
146730,3rd
169403,3rd
197299,3rd
227523,3rd
252521,3rd
286341,3rd
316199,3rd
024426,3rd
058787,3rd
083378,3rd
113689,3rd
147519,3rd
169789,3rd
198049,3rd
227556,3rd
253614,3rd
286533,3rd
316239,3rd
025313,3rd
059056,3rd
084065,3rd
113703,3rd
147744,3rd
170077,3rd
198932,3rd
227561,3rd
253646,3rd
286844,3rd
316254,3rd
026150,3rd
