number,prize
479780,1st
121611,2nd
223172,2nd
553151,2nd
000907,3rd
036413,3rd
066823,3rd
103979,3rd
133699,3rd
167590,3rd
196060,3rd
223789,3rd
260843,3rd
292301,3rd
319791,3rd
001147,3rd
037260,3rd
067067,3rd
105485,3rd
134590,3rd
168109,3rd
196159,3rd
225415,3rd
261344,3rd
293973,3rd
320106,3rd
001643,3rd
037442,3rd
067313,3rd
105630,3rd
135141,3rd
169227,3rd
196289,3rd
226042,3rd
261616,3rd
294393,3rd
320120,3rd
001995,3rd
038292,3rd
067621,3rd
106173,3rd
136757,3rd
169392,3rd
196297,3rd
226120,3rd
262844,3rd
294819,3rd
320223,3rd
002402,3rd
039095,3rd
068087,3rd
106532,3rd
136801,3rd
170903,3rd
196683,3rd
227448,3rd
263264,3rd
297096,3rd
321027,3rd
002867,3rd
040459,3rd
068709,3rd
106591,3rd
137415,3rd
172248,3rd
197560,3rd
228112,3rd
263445,3rd
297795,3rd
321945,3rd
004454,3rd
040807,3rd
069184,3rd
107087,3rd
137526,3rd
172454,3rd
197714,3rd
228536,3rd
263792,3rd
298808,3rd
322200,3rd
004549,3rd
041408,3rd
071307,3rd
108495,3rd
137553,3rd
172599,3rd
199232,3rd
228618,3rd
263912,3rd
300506,3rd
322863,3rd
004828,3rd
042042,3rd
072504,3rd
108711,3rd
137614,3rd
174089,3rd
199332,3rd
229510,3rd
265579,3rd
300587,3rd
324344,3rd
008125,3rd
042527,3rd
073814,3rd
110155,3rd
138121,3rd
174232,3rd
200698,3rd
229786,3rd
267054,3rd
301257,3rd
324353,3rd
008660,3rd
042640,3rd
074192,3rd
110530,3rd
138732,3rd
174325,3rd
201680,3rd
229932,3rd
267794,3rd
301399,3rd
324827,3rd
008816,3rd
042947,3rd
074243,3rd
111879,3rd
139052,3rd
175201,3rd
201716,3rd
230722,3rd
268062,3rd
301400,3rd
324842,3rd
009506,3rd
043561,3rd
075377,3rd
111986,3rd
139155,3rd
175305,3rd
202519,3rd
231173,3rd
268519,3rd
301692,3rd
325245,3rd
011240,3rd
044510,3rd
077027,3rd
111996,3rd
139908,3rd
176240,3rd
202864,3rd
231302,3rd
268613,3rd
302765,3rd
325461,3rd
011300,3rd
045082,3rd
078772,3rd
112359,3rd
140073,3rd
176256,3rd
203600,3rd
231583,3rd
268743,3rd
303402,3rd
326177,3rd
011786,3rd
045164,3rd
079360,3rd
112748,3rd
140916,3rd
176539,3rd
203601,3rd
231747,3rd
268812,3rd
303445,3rd
326330,3rd
013471,3rd
045633,3rd
080052,3rd
112999,3rd
142417,3rd
177061,3rd
203900,3rd
232235,3rd
269066,3rd
303622,3rd
326596,3rd
013541,3rd
046696,3rd
080087,3rd
114577,3rd
142532,3rd
177254,3rd
204582,3rd
234645,3rd
270868,3rd
303710,3rd
327230,3rd
014226,3rd
047006,3rd
080126,3rd
117315,3rd
142739,3rd
177887,3rd
206069,3rd
235121,3rd
271295,3rd
304458,3rd
327437,3rd
014282,3rd
049265,3rd
081089,3rd
117550,3rd
142779,3rd
178121,3rd
207061,3rd
236123,3rd
272049,3rd
304582,3rd
328465,3rd
014416,3rd
049283,3rd
081312,3rd
117823,3rd
143501,3rd
178234,3rd
207793,3rd
236905,3rd
272881,3rd
304970,3rd
328609,3rd
014938,3rd
049617,3rd
081988,3rd
118021,3rd
144586,3rd
179234,3rd
207945,3rd
237224,3rd
273187,3rd
305733,3rd
328958,3rd
015653,3rd
049627,3rd
082435,3rd
118037,3rd
146082,3rd
179346,3rd
209869,3rd
237961,3rd
273758,3rd
306392,3rd
329134,3rd
015715,3rd
049664,3rd
082485,3rd
118531,3rd
148507,3rd
180110,3rd
210127,3rd
238106,3rd
273985,3rd
306481,3rd
330270,3rd
016259,3rd
049991,3rd
082877,3rd
119972,3rd
148521,3rd
180182,3rd
210207,3rd
239810,3rd
274116,3rd
306888,3rd
330509,3rd
017035,3rd
050888,3rd
083261,3rd
121209,3rd
149359,3rd
180520,3rd
210211,3rd
240898,3rd
275975,3rd
307148,3rd
330610,3rd
017843,3rd
051395,3rd
083737,3rd
121243,3rd
149815,3rd
180707,3rd
210230,3rd
241102,3rd
276036,3rd
307729,3rd
330713,3rd
018664,3rd
051633,3rd
085045,3rd
121431,3rd
150015,3rd
180824,3rd
210807,3rd
241206,3rd
276641,3rd
307943,3rd
332306,3rd
018734,3rd
052817,3rd
086122,3rd
121595,3rd
150237,3rd
181158,3rd
210888,3rd
242746,3rd
277236,3rd
307944,3rd
332711,3rd
018799,3rd
052977,3rd
086449,3rd
121977,3rd
150279,3rd
181899,3rd
211515,3rd
243114,3rd
277490,3rd
308758,3rd
333008,3rd
019714,3rd
053052,3rd
086736,3rd
122578,3rd
150694,3rd
181974,3rd
212265,3rd
243366,3rd
278807,3rd
309418,3rd
333032,3rd
020430,3rd
053329,3rd
087710,3rd
122803,3rd
150722,3rd
182188,3rd
212766,3rd
245733,3rd
278895,3rd
311381,3rd
335381,3rd
021270,3rd
054127,3rd
088057,3rd
123042,3rd
150738,3rd
183001,3rd
214280,3rd
247492,3rd
279156,3rd
312217,3rd
335556,3rd
021984,3rd
054662,3rd
088845,3rd
123640,3rd
152134,3rd
183192,3rd
214503,3rd
247566,3rd
280594,3rd
313708,3rd
336542,3rd
022046,3rd
055275,3rd
089944,3rd
123861,3rd
154738,3rd
183250,3rd
215198,3rd
247753,3rd
280702,3rd
313717,3rd
336657,3rd
022660,3rd
056520,3rd
091196,3rd
124076,3rd
156395,3rd
183506,3rd
215216,3rd
248601,3rd
281623,3rd
313842,3rd
338117,3rd
022756,3rd
056888,3rd
092481,3rd
125002,3rd
157181,3rd
183575,3rd
215285,3rd
249392,3rd
282919,3rd
314482,3rd
339903,3rd
022790,3rd
058073,3rd
093612,3rd
125259,3rd
