number,prize
308857,1st
394067,2nd
603610,2nd
930253,2nd
000018,3rd
023462,3rd
051307,3rd
079916,3rd
116696,3rd
152488,3rd
182297,3rd
210124,3rd
235040,3rd
266458,3rd
297511,3rd
000386,3rd
023500,3rd
051780,3rd
080278,3rd
116888,3rd
152789,3rd
182692,3rd
211814,3rd
235881,3rd
267732,3rd
298374,3rd
000626,3rd
025061,3rd
052373,3rd
080494,3rd
116928,3rd
153150,3rd
183324,3rd
212267,3rd
235897,3rd
268388,3rd
298688,3rd
001066,3rd
025510,3rd
053892,3rd
080947,3rd
117608,3rd
153215,3rd
183579,3rd
212601,3rd
238286,3rd
268505,3rd
298745,3rd
001369,3rd
025763,3rd
054210,3rd
081216,3rd
117967,3rd
153251,3rd
183815,3rd
212641,3rd
238312,3rd
269342,3rd
299206,3rd
002310,3rd
026342,3rd
055632,3rd
081691,3rd
121335,3rd
153686,3rd
184461,3rd
214326,3rd
238574,3rd
270380,3rd
300501,3rd
002407,3rd
026516,3rd
055712,3rd
082076,3rd
121453,3rd
154294,3rd
186637,3rd
214919,3rd
238979,3rd
270672,3rd
300711,3rd
002628,3rd
028135,3rd
055751,3rd
082616,3rd
122278,3rd
154919,3rd
187098,3rd
216065,3rd
239086,3rd
270797,3rd
302315,3rd
003145,3rd
028150,3rd
055850,3rd
083096,3rd
122591,3rd
155038,3rd
188152,3rd
216215,3rd
240384,3rd
271331,3rd
303348,3rd
003421,3rd
028398,3rd
057799,3rd
083219,3rd
123136,3rd
155115,3rd
188658,3rd
216374,3rd
240386,3rd
272445,3rd
304952,3rd
003978,3rd
028946,3rd
058281,3rd
083646,3rd
123456,3rd
155332,3rd
189154,3rd
216459,3rd
240627,3rd
272525,3rd
305788,3rd
004372,3rd
030375,3rd
058440,3rd
084466,3rd
124206,3rd
155723,3rd
189426,3rd
216547,3rd
240629,3rd
272548,3rd
305876,3rd
004812,3rd
030807,3rd
058543,3rd
084814,3rd
124676,3rd
157068,3rd
189630,3rd
217139,3rd
240835,3rd
274854,3rd
306009,3rd
005119,3rd
031015,3rd
058593,3rd
084851,3rd
124981,3rd
157882,3rd
189932,3rd
217250,3rd
242239,3rd
275438,3rd
306400,3rd
005696,3rd
031340,3rd
058643,3rd
084855,3rd
125365,3rd
158182,3rd
190978,3rd
217256,3rd
242330,3rd
275886,3rd
308224,3rd
005765,3rd
032128,3rd
