number,prize
059936,1st
087220,2nd
826748,2nd
892829,2nd
000553,3rd
033835,3rd
063041,3rd
101664,3rd
138069,3rd
173392,3rd
208272,3rd
241136,3rd
270420,3rd
299077,3rd
335416,3rd
000567,3rd
033930,3rd
064417,3rd
103064,3rd
138126,3rd
173965,3rd
208401,3rd
241329,3rd
271817,3rd
299456,3rd
335504,3rd
002271,3rd
035304,3rd
064648,3rd
103469,3rd
139021,3rd
174045,3rd
208567,3rd
242454,3rd
272286,3rd
299516,3rd
335659,3rd
002717,3rd
035537,3rd
065213,3rd
103800,3rd
140542,3rd
174897,3rd
209463,3rd
243501,3rd
273110,3rd
300273,3rd
336175,3rd
002881,3rd
035573,3rd
065340,3rd
103967,3rd
140891,3rd
176351,3rd
209571,3rd
244762,3rd
273961,3rd
303261,3rd
336766,3rd
003041,3rd
036110,3rd
065752,3rd
104204,3rd
141107,3rd
177305,3rd
210209,3rd
245046,3rd
274196,3rd
303469,3rd
337325,3rd
003451,3rd
036437,3rd
065773,3rd
104382,3rd
141252,3rd
177621,3rd
210357,3rd
245137,3rd
274239,3rd
304423,3rd
337888,3rd
005258,3rd
037021,3rd
066434,3rd
105302,3rd
141877,3rd
178914,3rd
211416,3rd
245577,3rd
274749,3rd
304563,3rd
338361,3rd
007363,3rd
037872,3rd
067042,3rd
105839,3rd
142726,3rd
179499,3rd
211902,3rd
245600,3rd
274828,3rd
304962,3rd
338528,3rd
007477,3rd
038043,3rd
068641,3rd
106167,3rd
144333,3rd
179757,3rd
213034,3rd
246556,3rd
275166,3rd
305430,3rd
340080,3rd
007503,3rd
038158,3rd
069786,3rd
106991,3rd
144356,3rd
180014,3rd
213339,3rd
247116,3rd
275908,3rd
305589,3rd
340448,3rd
007879,3rd
038341,3rd
070567,3rd
107751,3rd
144850,3rd
180214,3rd
213355,3rd
247261,3rd
276729,3rd
306140,3rd
341185,3rd
008377,3rd
038345,3rd
070833,3rd
107807,3rd
145404,3rd
180915,3rd
213411,3rd
247494,3rd
276900,3rd
307669,3rd
341626,3rd
009717,3rd
040103,3rd
071718,3rd
109797,3rd
145642,3rd
181486,3rd
214740,3rd
248862,3rd
276929,3rd
309000,3rd
341722,3rd
011410,3rd
040237,3rd
072652,3rd
109801,3rd
146549,3rd
181819,3rd
215139,3rd
248969,3rd
277575,3rd
309820,3rd
341854,3rd
011539,3rd
040369,3rd
072663,3rd
109972,3rd
146753,3rd
183666,3rd
215278,3rd
249662,3rd
277579,3rd
309838,3rd
342167,3rd
011956,3rd
040834,3rd
075022,3rd
110302,3rd
147825,3rd
183773,3rd
216997,3rd
250233,3rd
277919,3rd
310005,3rd
343199,3rd
013679,3rd
040903,3rd
075171,3rd
111792,3rd
147933,3rd
184110,3rd
217421,3rd
250927,3rd
278056,3rd
310811,3rd
343260,3rd
014117,3rd
041610,3rd
075699,3rd
111882,3rd
148405,3rd
184497,3rd
219661,3rd
251361,3rd
279558,3rd
311020,3rd
344274,3rd
014216,3rd
042034,3rd
075751,3rd
112253,3rd
149116,3rd
185016,3rd
220138,3rd
251403,3rd
279821,3rd
311997,3rd
344549,3rd
014942,3rd
042951,3rd
076297,3rd
112409,3rd
150776,3rd
186413,3rd
220362,3rd
251451,3rd
280236,3rd
313279,3rd
347002,3rd
015032,3rd
043391,3rd
076779,3rd
113533,3rd
151123,3rd
187941,3rd
220462,3rd
251922,3rd
281134,3rd
313748,3rd
347443,3rd
015180,3rd
043909,3rd
076936,3rd
114230,3rd
151157,3rd
190131,3rd
220589,3rd
252177,3rd
281566,3rd
314153,3rd
347809,3rd
016939,3rd
044178,3rd
079416,3rd
114236,3rd
151570,3rd
191309,3rd
220928,3rd
253357,3rd
281994,3rd
314481,3rd
348278,3rd
017557,3rd
045638,3rd
079445,3rd
114412,3rd
152724,3rd
191371,3rd
222232,3rd
253400,3rd
282055,3rd
314579,3rd
349948,3rd
017574,3rd
045934,3rd
079917,3rd
114681,3rd
153052,3rd
192041,3rd
222821,3rd
253843,3rd
282811,3rd
315106,3rd
349983,3rd
018496,3rd
046605,3rd
080465,3rd
114700,3rd
154538,3rd
193470,3rd
222886,3rd
253850,3rd
283808,3rd
315714,3rd
350173,3rd
018703,3rd
047431,3rd
080687,3rd
115106,3rd
155045,3rd
194689,3rd
223430,3rd
254465,3rd
283838,3rd
316048,3rd
350507,3rd
019736,3rd
047925,3rd
080840,3rd
115737,3rd
155569,3rd
194865,3rd
223822,3rd
255000,3rd
284383,3rd
317971,3rd
350701,3rd
019740,3rd
048252,3rd
081609,3rd
115814,3rd
155761,3rd
195105,3rd
224798,3rd
255157,3rd
285070,3rd
319025,3rd
351099,3rd
022420,3rd
048333,3rd
081983,3rd
115908,3rd
155955,3rd
195150,3rd
227014,3rd
255882,3rd
285498,3rd
319301,3rd
351174,3rd
022845,3rd
049818,3rd
082316,3rd
116219,3rd
158636,3rd
195536,3rd
227687,3rd
255922,3rd
285686,3rd
319303,3rd
351699,3rd
023037,3rd
050642,3rd
082550,3rd
116371,3rd
158660,3rd
196926,3rd
227743,3rd
256272,3rd
285943,3rd
319348,3rd
352513,3rd
023081,3rd
051316,3rd
082787,3rd
117700,3rd
159330,3rd
197556,3rd
228259,3rd
256334,3rd
286596,3rd
320044,3rd
353031,3rd
023234,3rd
051827,3rd
085811,3rd
118505,3rd
159786,3rd
198174,3rd
229754,3rd
257386,3rd
286994,3rd
320709,3rd
353060,3rd
023288,3rd
052137,3rd
085935,3rd
118996,3rd
159848,3rd
198266,3rd
230018,3rd
257575,3rd
287575,3rd
321393,3rd
353497,3rd
023555,3rd
052826,3rd
085958,3rd
119323,3rd
159985,3rd
198409,3rd
230722,3rd
259538,3rd
288582,3rd
321552,3rd
353659,3rd
023924,3rd
052894,3rd
086139,3rd
119595,3rd
160806,3rd
199348,3rd
230752,3rd
260900,3rd
288899,3rd
322021,3rd
354258,3rd
024986,3rd
053349,3rd
086292,3rd
120100,3rd
161291,3rd
199420,3rd
230821,3rd
260986,3rd
288936,3rd
322666,3rd
354933,3rd
026595,3rd
053969,3rd
088824,3rd
121244,3rd
161808,3rd
200054,3rd
231306,3rd
261238,3rd
289009,3rd
323262,3rd
355066,3rd
027013,3rd
054538,3rd
088838,3rd
121846,3rd
161815,3rd
200451,3rd
231727,3rd
262317,3rd
290208,3rd
324356,3rd
355100,3rd
027567,3rd
054596,3rd
088866,3rd
122656,3rd
162208,3rd
200490,3rd
232369,3rd
263359,3rd
291492,3rd
325469,3rd
355906,3rd
028437,3rd
055351,3rd
089429,3rd
125971,3rd
162686,3rd
202078,3rd
233160,3rd
263469,3rd
291591,3rd
325984,3rd
355915,3rd
029582,3rd
055574,3rd
089806,3rd
127592,3rd
162710,3rd
202246,3rd
233161,3rd
263501,3rd
291962,3rd
326432,3rd
356259,3rd
029697,3rd
056513,3rd
090311,3rd
128067,3rd
162741,3rd
203773,3rd
233411,3rd
263688,3rd
293452,3rd
326988,3rd
356943,3rd
030187,3rd
058002,3rd
091024,3rd
128337,3rd
162751,3rd
204025,3rd
234406,3rd
264292,3rd
294195,3rd
327786,3rd
357712,3rd
030720,3rd
059067,3rd
091442,3rd
129598,3rd
163011,3rd
204080,3rd
234548,3rd
264924,3rd
294236,3rd
329155,3rd
357927,3rd
030886,3rd
059872,3rd
091730,3rd
129726,3rd
164466,3rd
204272,3rd
235618,3rd
265907,3rd
294721,3rd
329984,3rd
358060,3rd
030935,3rd
060038,3rd
093157,3rd
131640,3rd
164982,3rd
204344,3rd
235778,3rd
266039,3rd
295021,3rd
330699,3rd
358276,3rd
030967,3rd
060602,3rd
094185,3rd
132032,3rd
165202,3rd
204627,3rd
235794,3rd
267499,3rd
295227,3rd
331048,3rd
358849,3rd
031713,3rd
060653,3rd
094991,3rd
133100,3rd
167851,3rd
206388,3rd
237081,3rd
268734,3rd
295428,3rd
332110,3rd
359238,3rd
032120,3rd
060773,3rd
096900,3rd
133411,3rd
170451,3rd
206489,3rd
238133,3rd
268930,3rd
295778,3rd
333553,3rd
359332,3rd
032851,3rd
061417,3rd
