number,prize
161158,1st
204877,2nd
262276,2nd
619632,2nd
000998,3rd
030010,3rd
061417,3rd
093294,3rd
121465,3rd
150278,3rd
179910,3rd
211085,3rd
244579,3rd
286354,3rd
316614,3rd
001323,3rd
031077,3rd
061792,3rd
093392,3rd
121652,3rd
150388,3rd
179911,3rd
211099,3rd
245365,3rd
286370,3rd
319311,3rd
001906,3rd
032042,3rd
063890,3rd
093975,3rd
122311,3rd
150654,3rd
181281,3rd
211518,3rd
245399,3rd
286909,3rd
319571,3rd
002466,3rd
033276,3rd
067037,3rd
094092,3rd
122570,3rd
150916,3rd
181594,3rd
211966,3rd
246171,3rd
287022,3rd
319729,3rd
004794,3rd
033394,3rd
067109,3rd
094721,3rd
122676,3rd
151010,3rd
182201,3rd
212033,3rd
250298,3rd
287120,3rd
320192,3rd
004872,3rd
033673,3rd
067280,3rd
094885,3rd
122836,3rd
151362,3rd
182456,3rd
212250,3rd
250403,3rd
287177,3rd
322049,3rd
005120,3rd
034844,3rd
067319,3rd
095649,3rd
123193,3rd
151850,3rd
182508,3rd
212626,3rd
250607,3rd
287270,3rd
323213,3rd
006113,3rd
035035,3rd
067945,3rd
095858,3rd
124028,3rd
152237,3rd
182759,3rd
213013,3rd
250954,3rd
287510,3rd
323412,3rd
006355,3rd
035640,3rd
068883,3rd
096155,3rd
124386,3rd
152413,3rd
183200,3rd
213352,3rd
253223,3rd
287958,3rd
323937,3rd
007114,3rd
035778,3rd
069084,3rd
096748,3rd
125510,3rd
154356,3rd
183705,3rd
215365,3rd
253312,3rd
288692,3rd
326323,3rd
008864,3rd
036126,3rd
069520,3rd
097113,3rd
125997,3rd
154437,3rd
183749,3rd
215781,3rd
254297,3rd
289130,3rd
326854,3rd
008866,3rd
036193,3rd
070672,3rd
097822,3rd
127677,3rd
154572,3rd
185876,3rd
216237,3rd
254485,3rd
289182,3rd
327127,3rd
010302,3rd
036724,3rd
071710,3rd
098373,3rd
130384,3rd
154785,3rd
186617,3rd
216261,3rd
256566,3rd
289680,3rd
328387,3rd
011239,3rd
037358,3rd
071826,3rd
098755,3rd
131117,3rd
154883,3rd
186734,3rd
216742,3rd
257204,3rd
291372,3rd
328931,3rd
011337,3rd
037760,3rd
072332,3rd
098883,3rd
131540,3rd
154933,3rd
186824,3rd
218285,3rd
260430,3rd
292675,3rd
330231,3rd
012155,3rd
037825,3rd
073249,3rd
099156,3rd
131616,3rd
155658,3rd
186873,3rd
218324,3rd
260498,3rd
293061,3rd
330493,3rd
012189,3rd
038176,3rd
073515,3rd
099341,3rd
131918,3rd
156061,3rd
188375,3rd
218747,3rd
260741,3rd
294261,3rd
331213,3rd
012714,3rd
039386,3rd
073776,3rd
100863,3rd
133302,3rd
156628,3rd
189071,3rd
219269,3rd
265365,3rd
294574,3rd
333980,3rd
013067,3rd
040136,3rd
073878,3rd
102234,3rd
134307,3rd
157572,3rd
189078,3rd
220864,3rd
265396,3rd
295403,3rd
334239,3rd
013077,3rd
040426,3rd
075962,3rd
102497,3rd
134444,3rd
158540,3rd
190429,3rd
221064,3rd
266331,3rd
297084,3rd
334623,3rd
013100,3rd
041211,3rd
076949,3rd
103354,3rd
134938,3rd
159234,3rd
191741,3rd
222376,3rd
267131,3rd
297726,3rd
334916,3rd
013444,3rd
042052,3rd
076983,3rd
103594,3rd
135506,3rd
159970,3rd
191909,3rd
223054,3rd
267147,3rd
298167,3rd
335176,3rd
013886,3rd
043308,3rd
077015,3rd
103844,3rd
136870,3rd
160723,3rd
192395,3rd
223308,3rd
268729,3rd
298325,3rd
335409,3rd
014238,3rd
044994,3rd
077743,3rd
105251,3rd
137090,3rd
161359,3rd
193214,3rd
223727,3rd
269225,3rd
298736,3rd
335986,3rd
014361,3rd
045918,3rd
077763,3rd
105995,3rd
137773,3rd
161674,3rd
193454,3rd
224546,3rd
269241,3rd
298814,3rd
336558,3rd
014601,3rd
046358,3rd
079694,3rd
106174,3rd
137842,3rd
162408,3rd
193901,3rd
224639,3rd
269399,3rd
298893,3rd
336707,3rd
015106,3rd
046587,3rd
079845,3rd
107237,3rd
137920,3rd
162486,3rd
194238,3rd
225008,3rd
269462,3rd
299067,3rd
336945,3rd
015113,3rd
046827,3rd
080254,3rd
107931,3rd
138310,3rd
163264,3rd
194465,3rd
225568,3rd
269942,3rd
