number,prize
793039,1st
128737,2nd
390413,2nd
591489,2nd
705889,3rd
796069,3rd
000162,3rd
021411,3rd
046506,3rd
068396,3rd
088696,3rd
106599,3rd
133645,3rd
158772,3rd
178606,3rd
196316,3rd
214575,3rd
000312,3rd
021916,3rd
046615,3rd
068593,3rd
088845,3rd
106624,3rd
135169,3rd
159278,3rd
179562,3rd
196352,3rd
214646,3rd
001663,3rd
022173,3rd
046904,3rd
068746,3rd
089188,3rd
107849,3rd
135578,3rd
159403,3rd
179603,3rd
196699,3rd
214733,3rd
001874,3rd
022258,3rd
048379,3rd
069092,3rd
089565,3rd
107953,3rd
135750,3rd
159900,3rd
179937,3rd
196714,3rd
214804,3rd
001879,3rd
022504,3rd
048533,3rd
070399,3rd
090005,3rd
107985,3rd
136693,3rd
160073,3rd
180058,3rd
197569,3rd
214943,3rd
002083,3rd
022679,3rd
048581,3rd
070432,3rd
090165,3rd
108125,3rd
137655,3rd
160661,3rd
180518,3rd
197613,3rd
215053,3rd
002469,3rd
023648,3rd
048931,3rd
070739,3rd
090166,3rd
108230,3rd
137778,3rd
160941,3rd
180751,3rd
198017,3rd
215421,3rd
002938,3rd
023979,3rd
049013,3rd
070753,3rd
090243,3rd
108451,3rd
137891,3rd
161278,3rd
181184,3rd
198604,3rd
216130,3rd
003087,3rd
024034,3rd
050366,3rd
070991,3rd
090523,3rd
108568,3rd
138323,3rd
161314,3rd
182025,3rd
200404,3rd
216363,3rd
003223,3rd
024335,3rd
051016,3rd
071442,3rd
091128,3rd
108771,3rd
138948,3rd
161850,3rd
182693,3rd
200407,3rd
218021,3rd
003305,3rd
024585,3rd
052369,3rd
071764,3rd
091144,3rd
108930,3rd
140389,3rd
161868,3rd
182793,3rd
200590,3rd
218836,3rd
004242,3rd
024617,3rd
052804,3rd
073069,3rd
091286,3rd
109203,3rd
141094,3rd
162074,3rd
183470,3rd
200596,3rd
218986,3rd
004467,3rd
025238,3rd
053081,3rd
073214,3rd
092927,3rd
109252,3rd
142266,3rd
162363,3rd
183497,3rd
200633,3rd
219106,3rd
004838,3rd
025318,3rd
053267,3rd
074044,3rd
092970,3rd
109372,3rd
142661,3rd
163054,3rd
184387,3rd
200712,3rd
219163,3rd
006214,3rd
026118,3rd
054127,3rd
074518,3rd
093106,3rd
109932,3rd
142669,3rd
163298,3rd
184842,3rd
200948,3rd
219333,3rd
006596,3rd
026880,3rd
054145,3rd
074601,3rd
093114,3rd
110141,3rd
143478,3rd
163316,3rd
185024,3rd
200949,3rd
219361,3rd
007300,3rd
026920,3rd
054725,3rd
074880,3rd
093554,3rd
110403,3rd
143651,3rd
163380,3rd
185262,3rd
201367,3rd
219502,3rd
007522,3rd
027215,3rd
054751,3rd
074940,3rd
093592,3rd
110600,3rd
143910,3rd
163641,3rd
185440,3rd
201896,3rd
219933,3rd
007615,3rd
027563,3rd
054815,3rd
075705,3rd
094128,3rd
111107,3rd
144255,3rd
163670,3rd
185577,3rd
202566,3rd
219987,3rd
008042,3rd
028762,3rd
054912,3rd
076093,3rd
094570,3rd
111902,3rd
145219,3rd
164113,3rd
186015,3rd
202951,3rd
220247,3rd
008735,3rd
028888,3rd
056305,3rd
076232,3rd
094952,3rd
112213,3rd
145251,3rd
164778,3rd
186057,3rd
203181,3rd
220570,3rd
008799,3rd
029583,3rd
056478,3rd
076548,3rd
095281,3rd
112558,3rd
145260,3rd
164817,3rd
186113,3rd
204472,3rd
220799,3rd
009545,3rd
032081,3rd
056537,3rd
078212,3rd
095421,3rd
112834,3rd
146349,3rd
164983,3rd
186494,3rd
204499,3rd
221917,3rd
009816,3rd
032276,3rd
056810,3rd
078354,3rd
095708,3rd
113348,3rd
146395,3rd
165678,3rd
187005,3rd
205678,3rd
222074,3rd
010517,3rd
032406,3rd
056978,3rd
078421,3rd
095871,3rd
115628,3rd
146787,3rd
165794,3rd
187315,3rd
206073,3rd
222275,3rd
010586,3rd
032418,3rd
058146,3rd
078485,3rd
095895,3rd
115698,3rd
147325,3rd
166188,3rd
187420,3rd
206291,3rd
222755,3rd
010739,3rd
032635,3rd
058286,3rd
078492,3rd
097208,3rd
115747,3rd
148320,3rd
167221,3rd
187850,3rd
206412,3rd
222862,3rd
010824,3rd
033279,3rd
059031,3rd
078785,3rd
097247,3rd
118541,3rd
148424,3rd
168284,3rd
188555,3rd
206523,3rd
224954,3rd
011338,3rd
033317,3rd
059492,3rd
079398,3rd
097288,3rd
119050,3rd
148444,3rd
169374,3rd
188654,3rd
206767,3rd
225490,3rd
011688,3rd
033432,3rd
059691,3rd
079425,3rd
097528,3rd
119504,3rd
148707,3rd
170023,3rd
188781,3rd
206990,3rd
225517,3rd
013418,3rd
034450,3rd
059974,3rd
079458,3rd
097969,3rd
119843,3rd
149259,3rd
170304,3rd
189347,3rd
207002,3rd
225586,3rd
013912,3rd
034482,3rd
061665,3rd
079595,3rd
098052,3rd
120062,3rd
149644,3rd
170390,3rd
189564,3rd
208169,3rd
225824,3rd
