number,prize
474587,1st
103144,2nd
520392,2nd
604579,2nd
643157,3rd
709747,3rd
000089,3rd
019933,3rd
042520,3rd
069306,3rd
091200,3rd
115345,3rd
136020,3rd
160892,3rd
182990,3rd
204484,3rd
231021,3rd
000425,3rd
020041,3rd
042706,3rd
070174,3rd
092451,3rd
115452,3rd
136100,3rd
163040,3rd
184299,3rd
205135,3rd
231482,3rd
001829,3rd
020061,3rd
043490,3rd
070663,3rd
092987,3rd
116864,3rd
137115,3rd
163074,3rd
184674,3rd
205850,3rd
231582,3rd
002725,3rd
020145,3rd
043923,3rd
070896,3rd
093087,3rd
117749,3rd
138099,3rd
163824,3rd
184743,3rd
205963,3rd
232189,3rd
003327,3rd
020440,3rd
044075,3rd
072392,3rd
093695,3rd
118006,3rd
138119,3rd
164263,3rd
185184,3rd
206146,3rd
232510,3rd
003461,3rd
023277,3rd
045617,3rd
072784,3rd
093997,3rd
118183,3rd
139550,3rd
164541,3rd
185683,3rd
206477,3rd
232579,3rd
003513,3rd
023430,3rd
045837,3rd
073406,3rd
094455,3rd
118288,3rd
139560,3rd
165191,3rd
186853,3rd
206510,3rd
233386,3rd
003672,3rd
023506,3rd
046280,3rd
073846,3rd
094621,3rd
119040,3rd
139737,3rd
165567,3rd
188787,3rd
207333,3rd
233617,3rd
004738,3rd
024076,3rd
046490,3rd
074076,3rd
094729,3rd
119157,3rd
140073,3rd
167098,3rd
189281,3rd
207490,3rd
233638,3rd
005047,3rd
024241,3rd
046875,3rd
074810,3rd
095492,3rd
119315,3rd
140563,3rd
168172,3rd
189766,3rd
208910,3rd
234198,3rd
005319,3rd
024853,3rd
048158,3rd
074968,3rd
096717,3rd
119684,3rd
140640,3rd
168591,3rd
189966,3rd
209069,3rd
234570,3rd
005888,3rd
025720,3rd
048472,3rd
074991,3rd
096834,3rd
119837,3rd
140771,3rd
168873,3rd
189973,3rd
209375,3rd
234807,3rd
006087,3rd
027248,3rd
048931,3rd
075885,3rd
097323,3rd
119858,3rd
143332,3rd
168897,3rd
190017,3rd
209784,3rd
234881,3rd
006123,3rd
027651,3rd
048996,3rd
075935,3rd
098251,3rd
120259,3rd
143674,3rd
168901,3rd
190391,3rd
209825,3rd
235042,3rd
006207,3rd
027784,3rd
049533,3rd
076019,3rd
099368,3rd
121254,3rd
144445,3rd
169057,3rd
191122,3rd
209846,3rd
235441,3rd
006510,3rd
028693,3rd
050472,3rd
076266,3rd
100003,3rd
121449,3rd
144516,3rd
169323,3rd
191243,3rd
209909,3rd
235545,3rd
007000,3rd
028733,3rd
051290,3rd
076353,3rd
100299,3rd
121450,3rd
144692,3rd
169370,3rd
191253,3rd
210961,3rd
235561,3rd
007089,3rd
028976,3rd
052482,3rd
076726,3rd
100647,3rd
121703,3rd
144706,3rd
169539,3rd
191694,3rd
211348,3rd
237384,3rd
007472,3rd
029033,3rd
052868,3rd
076858,3rd
100817,3rd
121763,3rd
145143,3rd
169593,3rd
193018,3rd
211563,3rd
237421,3rd
008102,3rd
029207,3rd
053000,3rd
076875,3rd
100823,3rd
122202,3rd
145189,3rd
170026,3rd
193220,3rd
213200,3rd
237859,3rd
008861,3rd
029215,3rd
053021,3rd
077934,3rd
101620,3rd
123238,3rd
145519,3rd
170778,3rd
193770,3rd
214170,3rd
238273,3rd
008966,3rd
029452,3rd
054278,3rd
079133,3rd
102394,3rd
123260,3rd
146111,3rd
171155,3rd
193874,3rd
214211,3rd
238740,3rd
009046,3rd
029638,3rd
055212,3rd
079463,3rd
102416,3rd
123636,3rd
146873,3rd
171516,3rd
193999,3rd
214924,3rd
239086,3rd
009345,3rd
029786,3rd
056089,3rd
079575,3rd
103173,3rd
124086,3rd
147331,3rd
171519,3rd
194498,3rd
215521,3rd
239936,3rd
010192,3rd
029988,3rd
056291,3rd
079746,3rd
103267,3rd
124186,3rd
149993,3rd
171885,3rd
194504,3rd
215661,3rd
240984,3rd
010247,3rd
030441,3rd
056465,3rd
079921,3rd
104857,3rd
124343,3rd
150182,3rd
171899,3rd
194908,3rd
215821,3rd
241145,3rd
010465,3rd
031098,3rd
056563,3rd
080301,3rd
105466,3rd
124822,3rd
150398,3rd
172192,3rd
195515,3rd
216691,3rd
241766,3rd
010570,3rd
031274,3rd
056688,3rd
080715,3rd
105541,3rd
125011,3rd
150745,3rd
173547,3rd
195550,3rd
217027,3rd
243145,3rd
010673,3rd
031774,3rd
057045,3rd
081021,3rd
106045,3rd
126012,3rd
151126,3rd
173586,3rd
195961,3rd
217645,3rd
243353,3rd
010749,3rd
031844,3rd
057790,3rd
081209,3rd
106288,3rd
126443,3rd
152406,3rd
173608,3rd
196409,3rd
217926,3rd
243578,3rd
010976,3rd
032248,3rd
058117,3rd
082685,3rd
106984,3rd
126828,3rd
152860,3rd
173874,3rd
196682,3rd
218074,3rd
243746,3rd
011050,3rd
032789,3rd
058179,3rd
083182,3rd
107045,3rd
127271,3rd
153108,3rd
174764,3rd
197171,3rd
219709,3rd
243945,3rd
011084,3rd
033363,3rd
058901,3rd
083401,3rd
107070,3rd
127774,3rd
153134,3rd
174957,3rd
197492,3rd
220184,3rd
244006,3rd
011569,3rd
033481,3rd
059133,3rd
084213,3rd
107130,3rd
128268,3rd
153334,3rd
175260,3rd
197689,3rd
220329,3rd
244073,3rd
011875,3rd
033587,3rd
060066,3rd
084338,3rd
107464,3rd
128720,3rd
154002,3rd
175497,3rd
198100,3rd
220460,3rd
244225,3rd
012355,3rd
034250,3rd
060674,3rd
084348,3rd
107519,3rd
130165,3rd
154036,3rd
175802,3rd
198117,3rd
220834,3rd
244608,3rd
013225,3rd
034333,3rd
060743,3rd
085470,3rd
107712,3rd
130576,3rd
154046,3rd
176147,3rd
198436,3rd
221082,3rd
244828,3rd
013578,3rd
035006,3rd
061994,3rd
086401,3rd
108045,3rd
130848,3rd
154257,3rd
176524,3rd
198767,3rd
221966,3rd
245169,3rd
013666,3rd
035523,3rd
062482,3rd
086795,3rd
108607,3rd
130920,3rd
154553,3rd
176700,3rd
199011,3rd
222229,3rd
245212,3rd
014482,3rd
035828,3rd
062511,3rd
086889,3rd
108637,3rd
130994,3rd
154869,3rd
176918,3rd
199247,3rd
222755,3rd
245429,3rd
014954,3rd
036118,3rd
063821,3rd
087050,3rd
108942,3rd
131323,3rd
155254,3rd
177262,3rd
199821,3rd
224097,3rd
245602,3rd
015125,3rd
036750,3rd
065435,3rd
087677,3rd
109043,3rd
131544,3rd
155376,3rd
177363,3rd
199895,3rd
224482,3rd
245980,3rd
015764,3rd
036841,3rd
065537,3rd
087921,3rd
109159,3rd
132024,3rd
155538,3rd
178505,3rd
199953,3rd
225075,3rd
246019,3rd
015976,3rd
037673,3rd
065751,3rd
087986,3rd
109288,3rd
132049,3rd
155633,3rd
178560,3rd
200895,3rd
225280,3rd
246312,3rd
016008,3rd
037789,3rd
066191,3rd
088096,3rd
109601,3rd
132103,3rd
156317,3rd
179078,3rd
201400,3rd
225384,3rd
246949,3rd
016701,3rd
038089,3rd
066862,3rd
088211,3rd
110090,3rd
132445,3rd
157880,3rd
179190,3rd
201494,3rd
226062,3rd
247150,3rd
016826,3rd
038554,3rd
067128,3rd
088645,3rd
110450,3rd
132549,3rd
158203,3rd
179917,3rd
201873,3rd
226509,3rd
247206,3rd
016831,3rd
038848,3rd
067499,3rd
088769,3rd
110932,3rd
132890,3rd
158339,3rd
180466,3rd
202036,3rd
227402,3rd
247312,3rd
017673,3rd
039291,3rd
067823,3rd
088902,3rd
111714,3rd
133810,3rd
158807,3rd
180559,3rd
202157,3rd
228613,3rd
247581,3rd
017953,3rd
040014,3rd
067878,3rd
089523,3rd
112793,3rd
134080,3rd
158847,3rd
180803,3rd
202718,3rd
229012,3rd
248214,3rd
018299,3rd
040309,3rd
068427,3rd
090142,3rd
112795,3rd
134101,3rd
159041,3rd
181327,3rd
204273,3rd
229309,3rd
248822,3rd
018494,3rd
040389,3rd
068848,3rd
090272,3rd
113409,3rd
134482,3rd
159357,3rd
182089,3rd
204329,3rd
229988,3rd
249447,3rd
018829,3rd
040587,3rd
068904,3rd
090585,3rd
113679,3rd
135082,3rd
160248,3rd
182300,3rd
204418,3rd
230469,3rd
249903,3rd
019283,3rd
040724,3rd
069001,3rd
090622,3rd
113941,3rd
135597,3rd
160265,3rd
182437,3rd
204434,3rd
230924,3rd
250992,3rd
019914,3rd
041036,3rd
069057,3rd
090914,3rd
115015,3rd
135639,3rd
160623,3rd
182513,3rd
204478,3rd
230926,3rd
251188,3rd
251917,3rd
272753,3rd
300616,3rd
319935,3rd
345399,3rd
368888,3rd
393086,3rd
411104,3rd
434714,3rd
454941,3rd
476577,3rd
252838,3rd
273033,3rd
301436,3rd
319949,3rd
