number,prize
429148,1st
430347,2nd
591133,2nd
628300,2nd
000105,3rd
029142,3rd
061085,3rd
093191,3rd
123595,3rd
000595,3rd
029447,3rd
061547,3rd
094190,3rd
124527,3rd
000718,3rd
029623,3rd
061990,3rd
094560,3rd
125602,3rd
000804,3rd
029654,3rd
062640,3rd
096182,3rd
125783,3rd
001811,3rd
030461,3rd
064026,3rd
096466,3rd
125836,3rd
002221,3rd
030583,3rd
064320,3rd
096498,3rd
125927,3rd
002850,3rd
031042,3rd
064777,3rd
096955,3rd
126577,3rd
003496,3rd
031216,3rd
064979,3rd
097283,3rd
127569,3rd
004106,3rd
032321,3rd
065214,3rd
097382,3rd
127735,3rd
006206,3rd
034876,3rd
066575,3rd
097747,3rd
127785,3rd
006570,3rd
034947,3rd
066921,3rd
097998,3rd
128123,3rd
006950,3rd
035295,3rd
067029,3rd
098388,3rd
128552,3rd
008559,3rd
035988,3rd
067584,3rd
099426,3rd
128708,3rd
008898,3rd
036793,3rd
067807,3rd
099980,3rd
129034,3rd
009034,3rd
037280,3rd
068192,3rd
100101,3rd
129067,3rd
009107,3rd
037508,3rd
069059,3rd
101818,3rd
129630,3rd
009367,3rd
038018,3rd
069429,3rd
102086,3rd
129768,3rd
009712,3rd
039104,3rd
070371,3rd
103938,3rd
129831,3rd
011225,3rd
039363,3rd
070982,3rd
104785,3rd
129849,3rd
011226,3rd
039394,3rd
071145,3rd
105900,3rd
130821,3rd
011805,3rd
040428,3rd
071722,3rd
107002,3rd
133056,3rd
011929,3rd
040918,3rd
071902,3rd
107501,3rd
133432,3rd
011965,3rd
041085,3rd
071929,3rd
108283,3rd
133572,3rd
013227,3rd
041136,3rd
073051,3rd
108567,3rd
134206,3rd
013936,3rd
041960,3rd
074915,3rd
108924,3rd
134727,3rd
014216,3rd
042938,3rd
074950,3rd
109864,3rd
136310,3rd
015186,3rd
043358,3rd
075424,3rd
111142,3rd
136672,3rd
015724,3rd
044169,3rd
075725,3rd
111152,3rd
137327,3rd
015768,3rd
044576,3rd
076019,3rd
112725,3rd
137655,3rd
016411,3rd
044661,3rd
077144,3rd
113456,3rd
137731,3rd
016640,3rd
044975,3rd
077563,3rd
113751,3rd
138195,3rd
016921,3rd
045474,3rd
078814,3rd
113764,3rd
138712,3rd
016951,3rd
046326,3rd
079030,3rd
113938,3rd
140556,3rd
017681,3rd
046994,3rd
079754,3rd
114620,3rd
141868,3rd
018143,3rd
047226,3rd
080240,3rd
114792,3rd
144375,3rd
018410,3rd
049280,3rd
080762,3rd
115522,3rd
145175,3rd
018573,3rd
049504,3rd
080800,3rd
115530,3rd
146285,3rd
019294,3rd
049628,3rd
082398,3rd
115701,3rd
146364,3rd
020423,3rd
049693,3rd
083584,3rd
116299,3rd
146560,3rd
020501,3rd
050711,3rd
083700,3rd
116331,3rd
147379,3rd
020977,3rd
051730,3rd
084119,3rd
116677,3rd
148527,3rd
023406,3rd
051842,3rd
084130,3rd
116851,3rd
149858,3rd
024664,3rd
052633,3rd
084990,3rd
117021,3rd
152264,3rd
025378,3rd
053692,3rd
086570,3rd
117043,3rd
153005,3rd
025684,3rd
054103,3rd
087865,3rd
118958,3rd
153019,3rd
025848,3rd
054559,3rd
088078,3rd
119487,3rd
153886,3rd
026797,3rd
056619,3rd
088997,3rd
119510,3rd
153916,3rd
027508,3rd
057180,3rd
089297,3rd
119913,3rd
154213,3rd
027614,3rd
057754,3rd
089991,3rd
119939,3rd
154241,3rd
028025,3rd
058012,3rd
090334,3rd
119952,3rd
154465,3rd
028653,3rd
058895,3rd
090805,3rd
122285,3rd
154561,3rd
028890,3rd
059081,3rd
090866,3rd
122614,3rd
155416,3rd
155789,3rd
189677,3rd
216713,3rd
242707,3rd
270215,3rd
302765,3rd
156341,3rd
190029,3rd
216944,3rd
242747,3rd
270387,3rd
302815,3rd
156407,3rd
190781,3rd
217117,3rd
245396,3rd
270771,3rd
303406,3rd
157388,3rd
191090,3rd
217489,3rd
245506,3rd
270994,3rd
303458,3rd
157884,3rd
191652,3rd
217824,3rd
245686,3rd
271547,3rd
304616,3rd
157915,3rd
191885,3rd
217899,3rd
246149,3rd
271575,3rd
304897,3rd
157972,3rd
192132,3rd
218661,3rd
246193,3rd
271661,3rd
304996,3rd
160117,3rd
192375,3rd
219334,3rd
247302,3rd
272134,3rd
305003,3rd
160261,3rd
192936,3rd
219662,3rd
247544,3rd
272591,3rd
305487,3rd
160737,3rd
193138,3rd
219933,3rd
247555,3rd
272868,3rd
305577,3rd
160757,3rd
193387,3rd
220036,3rd
247769,3rd
272947,3rd
305772,3rd
160903,3rd
193872,3rd
220170,3rd
247849,3rd
273104,3rd
305994,3rd
161036,3rd
193936,3rd
220469,3rd
248620,3rd
273950,3rd
308884,3rd
162772,3rd
194786,3rd
220777,3rd
249772,3rd
274374,3rd
309124,3rd
163355,3rd
194889,3rd
220986,3rd
250123,3rd
274434,3rd
309236,3rd
165503,3rd
194909,3rd
221096,3rd
250281,3rd
274890,3rd
309238,3rd
165801,3rd
196179,3rd
221125,3rd
250594,3rd
275132,3rd
310098,3rd
166327,3rd
197237,3rd
222084,3rd
250640,3rd
275196,3rd
310161,3rd
166491,3rd
197369,3rd
222894,3rd
251293,3rd
275702,3rd
310744,3rd
166986,3rd
197425,3rd
223042,3rd
251486,3rd
277480,3rd
311382,3rd
167085,3rd
197508,3rd
223905,3rd
253730,3rd
277907,3rd
311841,3rd
167415,3rd
198711,3rd
224126,3rd
253992,3rd
278116,3rd
312042,3rd
167905,3rd
199143,3rd
224631,3rd
253994,3rd
278367,3rd
312337,3rd
168376,3rd
199957,3rd
225531,3rd
254121,3rd
278507,3rd
312351,3rd
168546,3rd
201837,3rd
226045,3rd
255528,3rd
278988,3rd
313638,3rd
169514,3rd
202034,3rd
226805,3rd
256631,3rd
279167,3rd
313956,3rd
169657,3rd
202431,3rd
227055,3rd
256655,3rd
280789,3rd
315332,3rd
169985,3rd
202608,3rd
228630,3rd
257294,3rd
280932,3rd
315473,3rd
170134,3rd
203866,3rd
229192,3rd
258391,3rd
282200,3rd
316713,3rd
171347,3rd
204476,3rd
230636,3rd
258426,3rd
282238,3rd
317095,3rd
171439,3rd
204654,3rd
230861,3rd
258646,3rd
282794,3rd
318946,3rd
172168,3rd
206159,3rd
231476,3rd
258686,3rd
283144,3rd
320598,3rd
172529,3rd
206212,3rd
232218,3rd
259805,3rd
283606,3rd
320611,3rd
176671,3rd
206566,3rd
232822,3rd
260116,3rd
284429,3rd
320743,3rd
177353,3rd
206740,3rd
233831,3rd
260499,3rd
284668,3rd
321583,3rd
179047,3rd
207369,3rd
234687,3rd
262147,3rd
288460,3rd
321943,3rd
179093,3rd
207957,3rd
235137,3rd
262604,3rd
288816,3rd
323119,3rd
180281,3rd
208286,3rd
235379,3rd
263595,3rd
289517,3rd
323408,3rd
180681,3rd
208638,3rd
236828,3rd
264356,3rd
290269,3rd
325126,3rd
181697,3rd
208675,3rd
237394,3rd
264380,3rd
290916,3rd
325259,3rd
181889,3rd
209963,3rd
238004,3rd
264613,3rd
292875,3rd
325849,3rd
182241,3rd
210871,3rd
238706,3rd
264643,3rd
294050,3rd
326097,3rd
182972,3rd
211292,3rd
238840,3rd
265004,3rd
294453,3rd
326182,3rd
183238,3rd
211465,3rd
238954,3rd
266152,3rd
294806,3rd
326796,3rd
184635,3rd
211873,3rd
239168,3rd
266199,3rd
295931,3rd
327629,3rd
184915,3rd
212778,3rd
239272,3rd
266281,3rd
296072,3rd
328164,3rd
185704,3rd
214287,3rd
239695,3rd
267305,3rd
296790,3rd
328209,3rd
186611,3rd
214662,3rd
240071,3rd
267442,3rd
297072,3rd
328396,3rd
186744,3rd
214871,3rd
240622,3rd
267447,3rd
298440,3rd
328549,3rd
187278,3rd
215313,3rd
240869,3rd
268557,3rd
299206,3rd
328820,3rd
188007,3rd
215972,3rd
241539,3rd
269384,3rd
299799,3rd
328849,3rd
188018,3rd
216673,3rd
242451,3rd
269536,3rd
301348,3rd
329366,3rd
329451,3rd
361336,3rd
398837,3rd
427157,3rd
451621,3rd
329673,3rd
363347,3rd
399467,3rd
427253,3rd
451857,3rd
330903,3rd
364378,3rd
399471,3rd
427288,3rd
452200,3rd
331593,3rd
366076,3rd
399963,3rd
427324,3rd
452348,3rd
331626,3rd
366340,3rd
400271,3rd
427604,3rd
452410,3rd
331793,3rd
367098,3rd
400991,3rd
427760,3rd
452505,3rd
332273,3rd
367834,3rd
401555,3rd
428005,3rd
453410,3rd
332587,3rd
369122,3rd
401900,3rd
428352,3rd
455103,3rd
332747,3rd
369174,3rd
402281,3rd
429386,3rd
455950,3rd
332890,3rd
370108,3rd
402321,3rd
429459,3rd
456006,3rd
333855,3rd
371240,3rd
403257,3rd
429608,3rd
456954,3rd
334983,3rd
372323,3rd
403357,3rd
429927,3rd
457522,3rd
335340,3rd
372735,3rd
403486,3rd
430001,3rd
458209,3rd
335425,3rd
372871,3rd
403972,3rd
430733,3rd
459052,3rd
335982,3rd
373235,3rd
404049,3rd
430893,3rd
460587,3rd
338352,3rd
373696,3rd
404892,3rd
431735,3rd
460915,3rd
338368,3rd
374662,3rd
406032,3rd
431750,3rd
461442,3rd
338437,3rd
374912,3rd
407461,3rd
432171,3rd
461783,3rd
338820,3rd
375381,3rd
410721,3rd
432626,3rd
463150,3rd
340536,3rd
375766,3rd
410819,3rd
432986,3rd
463812,3rd
342253,3rd
377237,3rd
411192,3rd
434056,3rd
466435,3rd
343319,3rd
377765,3rd
411523,3rd
434199,3rd
467584,3rd
344082,3rd
377801,3rd
412414,3rd
435026,3rd
468748,3rd
345208,3rd
378744,3rd
412447,3rd
435902,3rd
470001,3rd
345326,3rd
378900,3rd
412965,3rd
436051,3rd
470018,3rd
345528,3rd
379314,3rd
413103,3rd
438276,3rd
472193,3rd
346793,3rd
380340,3rd
413586,3rd
438316,3rd
473109,3rd
348061,3rd
380685,3rd
413736,3rd
438532,3rd
473262,3rd
349273,3rd
381257,3rd
413866,3rd
438652,3rd
473819,3rd
349545,3rd
382307,3rd
414137,3rd
439224,3rd
474417,3rd
350900,3rd
383717,3rd
414286,3rd
439448,3rd
476768,3rd
351168,3rd
385648,3rd
414544,3rd
439562,3rd
477532,3rd
351179,3rd
386619,3rd
414759,3rd
440133,3rd
479269,3rd
351873,3rd
389807,3rd
414786,3rd
440434,3rd
479713,3rd
351982,3rd
390804,3rd
414839,3rd
440617,3rd
479806,3rd
352517,3rd
390961,3rd
415551,3rd
442087,3rd
480327,3rd
352697,3rd
391963,3rd
416538,3rd
442554,3rd
480388,3rd
352771,3rd
392010,3rd
417625,3rd
443257,3rd
481570,3rd
352840,3rd
392150,3rd
417875,3rd
443825,3rd
483329,3rd
353203,3rd
392175,3rd
419937,3rd
443850,3rd
485478,3rd
353646,3rd
393240,3rd
420094,3rd
443858,3rd
486714,3rd
353879,3rd
393412,3rd
420350,3rd
444219,3rd
486875,3rd
354050,3rd
394210,3rd
421544,3rd
445321,3rd
487943,3rd
354254,3rd
395898,3rd
421750,3rd
445606,3rd
488165,3rd
355463,3rd
396465,3rd
421851,3rd
446380,3rd
488698,3rd
355471,3rd
396816,3rd
422043,3rd
446525,3rd
488801,3rd
358695,3rd
396893,3rd
423339,3rd
447005,3rd
489005,3rd
359080,3rd
397123,3rd
423432,3rd
448984,3rd
490072,3rd
359172,3rd
397348,3rd
423939,3rd
450379,3rd
490445,3rd
359304,3rd
397623,3rd
425539,3rd
450475,3rd
491144,3rd
359717,3rd
398017,3rd
425654,3rd
450602,3rd
492201,3rd
360083,3rd
398367,3rd
426759,3rd
451524,3rd
493649,3rd
494248,3rd
523941,3rd
552357,3rd
588853,3rd
618422,3rd
644179,3rd
494897,3rd
524120,3rd
553238,3rd
591094,3rd
618995,3rd
644937,3rd
495003,3rd
524899,3rd
553242,3rd
591300,3rd
619166,3rd
645610,3rd
496080,3rd
525142,3rd
553298,3rd
591678,3rd
619479,3rd
645626,3rd
496341,3rd
525493,3rd
553539,3rd
592037,3rd
619622,3rd
645781,3rd
496483,3rd
526435,3rd
554439,3rd
592316,3rd
620416,3rd
646716,3rd
496491,3rd
528847,3rd
556686,3rd
592403,3rd
621214,3rd
647918,3rd
499570,3rd
528870,3rd
557950,3rd
592861,3rd
621527,3rd
648904,3rd
499934,3rd
528908,3rd
559221,3rd
593366,3rd
622383,3rd
649735,3rd
501999,3rd
529063,3rd
559250,3rd
593800,3rd
623666,3rd
650497,3rd
502913,3rd
529605,3rd
559393,3rd
594086,3rd
624058,3rd
651046,3rd
503442,3rd
530072,3rd
559781,3rd
594672,3rd
624126,3rd
651411,3rd
503930,3rd
530486,3rd
563571,3rd
596160,3rd
624248,3rd
651567,3rd
504676,3rd
530501,3rd
563655,3rd
597085,3rd
625894,3rd
652084,3rd
504971,3rd
530596,3rd
563679,3rd
597513,3rd
627425,3rd
652177,3rd
505365,3rd
531865,3rd
564150,3rd
597785,3rd
627566,3rd
652348,3rd
505396,3rd
532488,3rd
564154,3rd
597992,3rd
628375,3rd
652690,3rd
505901,3rd
533089,3rd
564532,3rd
598076,3rd
628626,3rd
653187,3rd
506437,3rd
534194,3rd
564873,3rd
599096,3rd
628678,3rd
655270,3rd
506515,3rd
534201,3rd
565462,3rd
599447,3rd
629183,3rd
655467,3rd
506749,3rd
534877,3rd
565675,3rd
600455,3rd
629514,3rd
655726,3rd
507318,3rd
535363,3rd
566098,3rd
600943,3rd
629522,3rd
656011,3rd
507534,3rd
535378,3rd
566464,3rd
601258,3rd
630625,3rd
656164,3rd
507753,3rd
535479,3rd
568207,3rd
602045,3rd
631229,3rd
657072,3rd
507773,3rd
535880,3rd
569239,3rd
602141,3rd
631397,3rd
657293,3rd
508546,3rd
536384,3rd
570436,3rd
602417,3rd
631449,3rd
657774,3rd
510094,3rd
537885,3rd
571037,3rd
603176,3rd
631539,3rd
658201,3rd
510322,3rd
539516,3rd
571316,3rd
603521,3rd
631621,3rd
658640,3rd
510660,3rd
539768,3rd
572791,3rd
603589,3rd
631809,3rd
659045,3rd
511002,3rd
540034,3rd
573155,3rd
604103,3rd
632870,3rd
659092,3rd
511487,3rd
540051,3rd
573298,3rd
604675,3rd
633483,3rd
659140,3rd
511722,3rd
540137,3rd
575361,3rd
604786,3rd
633715,3rd
659272,3rd
511815,3rd
540949,3rd
575957,3rd
608261,3rd
633967,3rd
660539,3rd
512238,3rd
542243,3rd
576398,3rd
608512,3rd
635014,3rd
660890,3rd
512439,3rd
543701,3rd
580163,3rd
608557,3rd
635347,3rd
661637,3rd
512481,3rd
544426,3rd
580711,3rd
609007,3rd
635845,3rd
661909,3rd
512841,3rd
546781,3rd
581186,3rd
609288,3rd
637881,3rd
662198,3rd
513056,3rd
546800,3rd
582143,3rd
610999,3rd
637970,3rd
662811,3rd
513198,3rd
547204,3rd
584044,3rd
611859,3rd
638212,3rd
663018,3rd
513246,3rd
547572,3rd
584357,3rd
611913,3rd
638691,3rd
665190,3rd
513875,3rd
547765,3rd
584368,3rd
612207,3rd
638711,3rd
666150,3rd
513931,3rd
548263,3rd
584384,3rd
612278,3rd
638933,3rd
667133,3rd
515468,3rd
548276,3rd
584814,3rd
613120,3rd
639595,3rd
669311,3rd
517549,3rd
549160,3rd
584958,3rd
613162,3rd
639855,3rd
671491,3rd
519057,3rd
549689,3rd
585297,3rd
613484,3rd
641242,3rd
672569,3rd
521172,3rd
549827,3rd
585403,3rd
614182,3rd
642264,3rd
672574,3rd
521610,3rd
551060,3rd
585998,3rd
614310,3rd
642438,3rd
672731,3rd
521637,3rd
551084,3rd
586912,3rd
614680,3rd
642830,3rd
672903,3rd
521931,3rd
551118,3rd
587359,3rd
616209,3rd
643379,3rd
672919,3rd
521989,3rd
551190,3rd
587835,3rd
617630,3rd
643588,3rd
673907,3rd
522817,3rd
551650,3rd
587934,3rd
618225,3rd
643665,3rd
675334,3rd
523744,3rd
552064,3rd
588173,3rd
618274,3rd
644031,3rd
677149,3rd
678012,3rd
707731,3rd
743814,3rd
773718,3rd
799610,3rd
678149,3rd
708723,3rd
745888,3rd
773735,3rd
800596,3rd
678371,3rd
709084,3rd
746622,3rd
774485,3rd
801485,3rd
678846,3rd
709744,3rd
746772,3rd
775278,3rd
801851,3rd
679316,3rd
709933,3rd
747495,3rd
775289,3rd
802241,3rd
681225,3rd
711109,3rd
747783,3rd
775654,3rd
802538,3rd
681440,3rd
711993,3rd
748827,3rd
775818,3rd
802555,3rd
682288,3rd
712258,3rd
749246,3rd
776408,3rd
803177,3rd
682524,3rd
712470,3rd
750024,3rd
776432,3rd
803205,3rd
682856,3rd
712640,3rd
750209,3rd
776441,3rd
803461,3rd
684021,3rd
713210,3rd
750753,3rd
779196,3rd
803684,3rd
684192,3rd
713265,3rd
750990,3rd
779298,3rd
805314,3rd
685496,3rd
713409,3rd
751141,3rd
779452,3rd
805565,3rd
685617,3rd
714103,3rd
751325,3rd
779688,3rd
806033,3rd
686334,3rd
714207,3rd
751396,3rd
780010,3rd
806206,3rd
686473,3rd
714477,3rd
752973,3rd
780361,3rd
807573,3rd
687114,3rd
714678,3rd
753825,3rd
780381,3rd
808702,3rd
687372,3rd
715801,3rd
754012,3rd
782132,3rd
808849,3rd
688057,3rd
715965,3rd
754379,3rd
782280,3rd
809840,3rd
688428,3rd
718527,3rd
754983,3rd
782507,3rd
810627,3rd
689341,3rd
719029,3rd
755097,3rd
783054,3rd
811052,3rd
689429,3rd
719692,3rd
755339,3rd
783062,3rd
811624,3rd
689592,3rd
720011,3rd
755490,3rd
783129,3rd
812464,3rd
689933,3rd
720860,3rd
756621,3rd
783788,3rd
812908,3rd
690077,3rd
722202,3rd
756779,3rd
784720,3rd
813265,3rd
690403,3rd
722885,3rd
756850,3rd
785411,3rd
813706,3rd
691403,3rd
723251,3rd
756920,3rd
785701,3rd
814402,3rd
692131,3rd
724451,3rd
757126,3rd
786060,3rd
814494,3rd
694775,3rd
725681,3rd
757356,3rd
786361,3rd
816446,3rd
695925,3rd
726387,3rd
757880,3rd
786757,3rd
816733,3rd
696505,3rd
726745,3rd
757883,3rd
786864,3rd
818303,3rd
696566,3rd
727034,3rd
759544,3rd
788441,3rd
819295,3rd
697007,3rd
727964,3rd
760569,3rd
789977,3rd
820358,3rd
697361,3rd
728149,3rd
761680,3rd
790425,3rd
820552,3rd
698078,3rd
728627,3rd
762368,3rd
790545,3rd
821659,3rd
698535,3rd
729314,3rd
763148,3rd
790846,3rd
821870,3rd
699203,3rd
729459,3rd
764145,3rd
791234,3rd
822199,3rd
699566,3rd
730614,3rd
764911,3rd
792527,3rd
822381,3rd
700592,3rd
730621,3rd
766084,3rd
792555,3rd
822925,3rd
700724,3rd
730701,3rd
766110,3rd
792567,3rd
824047,3rd
701116,3rd
732967,3rd
766349,3rd
792733,3rd
824280,3rd
701561,3rd
733505,3rd
766478,3rd
792791,3rd
824609,3rd
701992,3rd
733739,3rd
767425,3rd
793532,3rd
825022,3rd
702631,3rd
734307,3rd
767519,3rd
795358,3rd
825254,3rd
703507,3rd
736088,3rd
770506,3rd
795363,3rd
825736,3rd
703669,3rd
737546,3rd
770948,3rd
796447,3rd
825746,3rd
704378,3rd
737922,3rd
771163,3rd
796950,3rd
826064,3rd
706773,3rd
738904,3rd
771715,3rd
797709,3rd
826384,3rd
707129,3rd
740190,3rd
772169,3rd
798463,3rd
827122,3rd
707225,3rd
740519,3rd
772303,3rd
798731,3rd
827396,3rd
707446,3rd
740971,3rd
773356,3rd
799427,3rd
827885,3rd
828110,3rd
853976,3rd
887784,3rd
919247,3rd
955254,3rd
983818,3rd
831614,3rd
854077,3rd
887834,3rd
920832,3rd
955319,3rd
983938,3rd
831944,3rd
854128,3rd
887955,3rd
920885,3rd
955394,3rd
983974,3rd
833439,3rd
854146,3rd
888634,3rd
920923,3rd
955410,3rd
984252,3rd
834085,3rd
854336,3rd
889356,3rd
922339,3rd
955700,3rd
984349,3rd
834098,3rd
854442,3rd
890483,3rd
922394,3rd
956927,3rd
984924,3rd
834287,3rd
855658,3rd
890575,3rd
923983,3rd
959006,3rd
985171,3rd
834420,3rd
856009,3rd
890737,3rd
923995,3rd
959273,3rd
985408,3rd
834560,3rd
856391,3rd
891871,3rd
924955,3rd
959343,3rd
985782,3rd
835036,3rd
857970,3rd
892010,3rd
926550,3rd
959803,3rd
986373,3rd
835129,3rd
858263,3rd
892053,3rd
926767,3rd
961044,3rd
986823,3rd
835421,3rd
858849,3rd
892705,3rd
926787,3rd
961410,3rd
987702,3rd
835632,3rd
858895,3rd
893663,3rd
927305,3rd
961700,3rd
988626,3rd
835788,3rd
859772,3rd
894466,3rd
927727,3rd
961741,3rd
988702,3rd
835790,3rd
862535,3rd
895073,3rd
928421,3rd
961889,3rd
989817,3rd
836748,3rd
863135,3rd
895410,3rd
928593,3rd
962363,3rd
989821,3rd
838166,3rd
863492,3rd
896452,3rd
928869,3rd
963069,3rd
990607,3rd
838560,3rd
863583,3rd
896725,3rd
929364,3rd
964108,3rd
990701,3rd
838566,3rd
864264,3rd
896883,3rd
929389,3rd
964875,3rd
990828,3rd
839372,3rd
864372,3rd
900346,3rd
932241,3rd
965437,3rd
991630,3rd
839913,3rd
865466,3rd
900496,3rd
933155,3rd
966029,3rd
991688,3rd
840313,3rd
865827,3rd
900654,3rd
933666,3rd
966682,3rd
991834,3rd
840438,3rd
867847,3rd
900664,3rd
934975,3rd
966866,3rd
991919,3rd
840608,3rd
868304,3rd
902049,3rd
936447,3rd
967516,3rd
992108,3rd
840781,3rd
870521,3rd
902053,3rd
937069,3rd
967681,3rd
992237,3rd
841565,3rd
870864,3rd
902290,3rd
937670,3rd
968072,3rd
992338,3rd
841689,3rd
871806,3rd
902854,3rd
937920,3rd
968777,3rd
992678,3rd
842031,3rd
872090,3rd
904921,3rd
939527,3rd
968795,3rd
992984,3rd
842280,3rd
872918,3rd
906754,3rd
939644,3rd
968965,3rd
992987,3rd
842862,3rd
872924,3rd
907036,3rd
939963,3rd
969212,3rd
993217,3rd
843145,3rd
873081,3rd
907414,3rd
940513,3rd
970865,3rd
993480,3rd
843665,3rd
873827,3rd
908569,3rd
941583,3rd
970924,3rd
993654,3rd
844120,3rd
874085,3rd
908598,3rd
942006,3rd
973260,3rd
994186,3rd
844606,3rd
874911,3rd
908971,3rd
942428,3rd
973416,3rd
995179,3rd
845442,3rd
875343,3rd
909116,3rd
943399,3rd
973689,3rd
996004,3rd
845833,3rd
876243,3rd
909329,3rd
944502,3rd
973975,3rd
996190,3rd
846054,3rd
878993,3rd
910705,3rd
944697,3rd
974592,3rd
996388,3rd
846869,3rd
880372,3rd
912094,3rd
944763,3rd
975832,3rd
996946,3rd
847238,3rd
881008,3rd
912471,3rd
945364,3rd
977014,3rd
998407,3rd
847543,3rd
881306,3rd
912764,3rd
945914,3rd
978483,3rd
999312,3rd
847815,3rd
881457,3rd
913306,3rd
946262,3rd
979224,3rd
999416,3rd
848400,3rd
882234,3rd
915017,3rd
947369,3rd
980322,3rd
999823,3rd
848929,3rd
882326,3rd
915216,3rd
947519,3rd
980605,3rd
849571,3rd
882802,3rd
915218,3rd
948099,3rd
980659,3rd
850130,3rd
883921,3rd
916086,3rd
948610,3rd
981345,3rd
850659,3rd
884274,3rd
917169,3rd
949709,3rd
982836,3rd
851107,3rd
