number,prize
428984,1st
556791,2nd
829256,2nd
885029,2nd
000332,3rd
029405,3rd
054810,3rd
080827,3rd
115706,3rd
150286,3rd
179942,3rd
211627,3rd
237204,3rd
275934,3rd
306177,3rd
000869,3rd
029661,3rd
054837,3rd
081479,3rd
116683,3rd
150287,3rd
180100,3rd
211663,3rd
237487,3rd
276602,3rd
306399,3rd
001065,3rd
029756,3rd
055061,3rd
081602,3rd
117604,3rd
150698,3rd
180585,3rd
212272,3rd
237818,3rd
276756,3rd
306523,3rd
001099,3rd
030015,3rd
055388,3rd
082573,3rd
118212,3rd
151727,3rd
181342,3rd
212301,3rd
238299,3rd
276758,3rd
307125,3rd
003063,3rd
030277,3rd
055854,3rd
083330,3rd
118670,3rd
154492,3rd
182118,3rd
212933,3rd
238436,3rd
277079,3rd
307865,3rd
003084,3rd
031379,3rd
056604,3rd
083389,3rd
118786,3rd
155498,3rd
183056,3rd
213943,3rd
238451,3rd
278242,3rd
307989,3rd
003261,3rd
031715,3rd
056612,3rd
083865,3rd
118847,3rd
155700,3rd
183107,3rd
214918,3rd
238723,3rd
278333,3rd
308085,3rd
004174,3rd
033308,3rd
056699,3rd
085095,3rd
119628,3rd
155727,3rd
183354,3rd
215560,3rd
238886,3rd
278429,3rd
308921,3rd
004281,3rd
033384,3rd
057664,3rd
085656,3rd
123236,3rd
155787,3rd
183358,3rd
215902,3rd
240168,3rd
278471,3rd
309334,3rd
004345,3rd
033543,3rd
057867,3rd
086347,3rd
123993,3rd
156848,3rd
184899,3rd
216059,3rd
240191,3rd
278531,3rd
309460,3rd
004356,3rd
033595,3rd
058320,3rd
086400,3rd
124480,3rd
158877,3rd
185028,3rd
216443,3rd
241223,3rd
278621,3rd
309866,3rd
005463,3rd
033803,3rd
059486,3rd
086530,3rd
125181,3rd
159515,3rd
186216,3rd
216661,3rd
242731,3rd
281292,3rd
310317,3rd
005497,3rd
033919,3rd
059778,3rd
086616,3rd
125390,3rd
160635,3rd
186264,3rd
217271,3rd
243016,3rd
282296,3rd
310521,3rd
005957,3rd
034032,3rd
060388,3rd
086663,3rd
125593,3rd
161880,3rd
187037,3rd
218172,3rd
243656,3rd
283161,3rd
310796,3rd
006179,3rd
035161,3rd
060690,3rd
087273,3rd
125651,3rd
161912,3rd
188412,3rd
219255,3rd
244007,3rd
284460,3rd
311365,3rd
006261,3rd
036897,3rd
061139,3rd
087926,3rd
125700,3rd
161925,3rd
188550,3rd
219765,3rd
244941,3rd
285820,3rd
311589,3rd
006345,3rd
038461,3rd
061168,3rd
088268,3rd
126194,3rd
162064,3rd
189932,3rd
220214,3rd
245084,3rd
286213,3rd
311727,3rd
008431,3rd
038621,3rd
061446,3rd
088489,3rd
126653,3rd
162215,3rd
190258,3rd
220402,3rd
246325,3rd
286635,3rd
312090,3rd
008488,3rd
039259,3rd
061732,3rd
092269,3rd
126655,3rd
162322,3rd
191849,3rd
221363,3rd
247400,3rd
287297,3rd
313899,3rd
009163,3rd
039540,3rd
061812,3rd
093119,3rd
127195,3rd
162687,3rd
191957,3rd
221504,3rd
249482,3rd
288015,3rd
314493,3rd
009790,3rd
039738,3rd
061864,3rd
093768,3rd
127884,3rd
163789,3rd
192022,3rd
221919,3rd
251933,3rd
288743,3rd
314512,3rd
009911,3rd
040521,3rd
062834,3rd
095208,3rd
127915,3rd
163957,3rd
192900,3rd
221972,3rd
252020,3rd
289056,3rd
314801,3rd
010648,3rd
040534,3rd
063042,3rd
095588,3rd
127949,3rd
165233,3rd
194718,3rd
223626,3rd
253003,3rd
289453,3rd
314913,3rd
011454,3rd
041336,3rd
064857,3rd
095933,3rd
128589,3rd
165466,3rd
194987,3rd
223891,3rd
253191,3rd
289462,3rd
314968,3rd
012240,3rd
042460,3rd
066695,3rd
097822,3rd
128682,3rd
165502,3rd
195187,3rd
224458,3rd
255227,3rd
290102,3rd
315034,3rd
012262,3rd
043366,3rd
068121,3rd
098439,3rd
129919,3rd
165983,3rd
195654,3rd
224976,3rd
255650,3rd
291117,3rd
315068,3rd
012491,3rd
043856,3rd
069363,3rd
098479,3rd
131217,3rd
165990,3rd
196423,3rd
225036,3rd
255772,3rd
291235,3rd
315249,3rd
012784,3rd
043860,3rd
069572,3rd
098899,3rd
132114,3rd
166115,3rd
198456,3rd
225094,3rd
257536,3rd
292723,3rd
315269,3rd
013077,3rd
044477,3rd
070387,3rd
099356,3rd
132208,3rd
166177,3rd
198526,3rd
