number,prize
693022,1st
736750,2nd
903700,2nd
934907,2nd
000160,3rd
029078,3rd
058815,3rd
087951,3rd
118002,3rd
148400,3rd
181629,3rd
212778,3rd
243152,3rd
278361,3rd
313640,3rd
000722,3rd
029265,3rd
059219,3rd
087957,3rd
118289,3rd
149318,3rd
181640,3rd
212897,3rd
243499,3rd
278540,3rd
315973,3rd
001049,3rd
029383,3rd
059603,3rd
088028,3rd
118312,3rd
149936,3rd
181645,3rd
215163,3rd
244379,3rd
279061,3rd
318362,3rd
001143,3rd
029470,3rd
059788,3rd
088973,3rd
119472,3rd
151005,3rd
181664,3rd
215941,3rd
245579,3rd
279164,3rd
318539,3rd
001586,3rd
029689,3rd
059811,3rd
089122,3rd
120295,3rd
151351,3rd
181706,3rd
217612,3rd
245686,3rd
279231,3rd
318992,3rd
001758,3rd
031503,3rd
059974,3rd
089458,3rd
121023,3rd
152334,3rd
181974,3rd
217797,3rd
245719,3rd
280104,3rd
319999,3rd
001944,3rd
032006,3rd
060046,3rd
091617,3rd
121062,3rd
152541,3rd
182487,3rd
219003,3rd
246192,3rd
283681,3rd
321010,3rd
002165,3rd
032166,3rd
060144,3rd
091773,3rd
121157,3rd
153312,3rd
183620,3rd
220266,3rd
246864,3rd
283876,3rd
322619,3rd
002927,3rd
032990,3rd
060253,3rd
091903,3rd
121436,3rd
153419,3rd
183935,3rd
220510,3rd
246909,3rd
284344,3rd
322840,3rd
003755,3rd
033277,3rd
060366,3rd
092558,3rd
122128,3rd
153679,3rd
184399,3rd
220669,3rd
247212,3rd
285826,3rd
323518,3rd
004097,3rd
033562,3rd
061552,3rd
092588,3rd
123033,3rd
153729,3rd
185929,3rd
220809,3rd
247791,3rd
287399,3rd
323620,3rd
004126,3rd
034497,3rd
062382,3rd
092808,3rd
123302,3rd
154163,3rd
186591,3rd
221856,3rd
249819,3rd
291716,3rd
324270,3rd
004135,3rd
035395,3rd
062636,3rd
094018,3rd
124009,3rd
156334,3rd
186639,3rd
221960,3rd
252920,3rd
292208,3rd
324973,3rd
004507,3rd
035871,3rd
064425,3rd
095097,3rd
124715,3rd
156609,3rd
186863,3rd
222969,3rd
253118,3rd
292780,3rd
325432,3rd
005765,3rd
035880,3rd
064824,3rd
096006,3rd
125345,3rd
158219,3rd
187345,3rd
223655,3rd
254059,3rd
292910,3rd
326678,3rd
005898,3rd
035905,3rd
064889,3rd
096765,3rd
125981,3rd
158342,3rd
187355,3rd
223696,3rd
255475,3rd
294168,3rd
327726,3rd
005947,3rd
036208,3rd
065039,3rd
096972,3rd
126156,3rd
159214,3rd
188416,3rd
226229,3rd
255930,3rd
294331,3rd
329081,3rd
006708,3rd
037451,3rd
065374,3rd
097604,3rd
126423,3rd
160230,3rd
189012,3rd
226684,3rd
256839,3rd
294710,3rd
329791,3rd
007813,3rd
039447,3rd
066496,3rd
099123,3rd
128791,3rd
160287,3rd
189363,3rd
227233,3rd
256985,3rd
294725,3rd
330384,3rd
008452,3rd
040704,3rd
068915,3rd
100621,3rd
130027,3rd
160918,3rd
189375,3rd
227653,3rd
257627,3rd
294917,3rd
330434,3rd
008863,3rd
041051,3rd
069123,3rd
100691,3rd
130046,3rd
161719,3rd
190024,3rd
227824,3rd
258285,3rd
294943,3rd
330784,3rd
009506,3rd
041633,3rd
071147,3rd
101619,3rd
132092,3rd
161858,3rd
190029,3rd
228406,3rd
258725,3rd
295416,3rd
331041,3rd
009528,3rd
041917,3rd
072119,3rd
102480,3rd
132180,3rd
162471,3rd
191001,3rd
228576,3rd
258970,3rd
297015,3rd
331393,3rd
009882,3rd
042361,3rd
072370,3rd
103379,3rd
132230,3rd
162890,3rd
191225,3rd
229660,3rd
259830,3rd
298215,3rd
332104,3rd
010924,3rd
044833,3rd
072773,3rd
103871,3rd
132263,3rd
163806,3rd
192343,3rd
229745,3rd
260850,3rd
299256,3rd
333052,3rd
010997,3rd
045438,3rd
073371,3rd
104416,3rd
132430,3rd
163867,3rd
192618,3rd
229805,3rd
261350,3rd
299271,3rd
333333,3rd
011194,3rd
045516,3rd
074096,3rd
105125,3rd
132879,3rd
167153,3rd
193345,3rd
230535,3rd
261814,3rd
299557,3rd
333515,3rd
012206,3rd
045602,3rd
074585,3rd
105533,3rd
133046,3rd
167306,3rd
194373,3rd
231457,3rd
261822,3rd
299979,3rd
333534,3rd
012627,3rd
046345,3rd
074796,3rd
105707,3rd
133053,3rd
169192,3rd
194520,3rd
231574,3rd
262445,3rd
300963,3rd
334920,3rd
012781,3rd
046534,3rd
074984,3rd
106518,3rd
134282,3rd
171223,3rd
194793,3rd
231620,3rd
262649,3rd
301157,3rd
334925,3rd
012975,3rd
047354,3rd
075662,3rd
107038,3rd
134878,3rd
171497,3rd
195887,3rd
231865,3rd
263183,3rd
301373,3rd
335560,3rd
014554,3rd
047557,3rd
075682,3rd
107243,3rd
137304,3rd
171983,3rd
196019,3rd
232794,3rd
263955,3rd
302693,3rd
335868,3rd
016190,3rd
047738,3rd
076613,3rd
107298,3rd
138278,3rd
173500,3rd
197823,3rd
232900,3rd
264417,3rd
303077,3rd
336479,3rd
016314,3rd
047871,3rd
076882,3rd
107550,3rd
139164,3rd
174448,3rd
197869,3rd
233546,3rd
266439,3rd
303184,3rd
336778,3rd
016569,3rd
048210,3rd
079436,3rd
107793,3rd
139464,3rd
174678,3rd
198306,3rd
233991,3rd
266855,3rd
303503,3rd
337277,3rd
016902,3rd
050674,3rd
079859,3rd
107944,3rd
141451,3rd
175510,3rd
198408,3rd
234071,3rd
268279,3rd
303567,3rd
337593,3rd
017059,3rd
051046,3rd
081389,3rd
109414,3rd
142069,3rd
175915,3rd
198448,3rd
235449,3rd
269510,3rd
304119,3rd
337594,3rd
018328,3rd
