number,prize
585821,1st
037437,2nd
522658,2nd
656259,2nd
000187,3rd
029346,3rd
058818,3rd
089323,3rd
119366,3rd
149194,3rd
175012,3rd
207572,3rd
248306,3rd
280031,3rd
303634,3rd
000262,3rd
029974,3rd
058996,3rd
091318,3rd
119556,3rd
149696,3rd
175307,3rd
208223,3rd
248521,3rd
280068,3rd
303905,3rd
001156,3rd
029997,3rd
059022,3rd
091831,3rd
119764,3rd
150373,3rd
176498,3rd
209445,3rd
249725,3rd
280787,3rd
304273,3rd
002037,3rd
030262,3rd
060960,3rd
092741,3rd
119908,3rd
150685,3rd
178798,3rd
211643,3rd
250313,3rd
281423,3rd
305311,3rd
002250,3rd
030607,3rd
061166,3rd
093242,3rd
120149,3rd
150733,3rd
179245,3rd
211856,3rd
250667,3rd
281800,3rd
305374,3rd
003678,3rd
032036,3rd
062361,3rd
094200,3rd
121043,3rd
150958,3rd
180966,3rd
212087,3rd
251089,3rd
281998,3rd
305529,3rd
003860,3rd
032541,3rd
062903,3rd
095090,3rd
121270,3rd
151994,3rd
181011,3rd
212113,3rd
252613,3rd
282266,3rd
306283,3rd
004138,3rd
033153,3rd
063143,3rd
095225,3rd
121272,3rd
152032,3rd
181668,3rd
214788,3rd
254519,3rd
282760,3rd
306403,3rd
004211,3rd
033583,3rd
063168,3rd
095866,3rd
122157,3rd
152191,3rd
181696,3rd
214866,3rd
255591,3rd
283877,3rd
308172,3rd
004735,3rd
033698,3rd
064153,3rd
097599,3rd
122963,3rd
152823,3rd
182745,3rd
215539,3rd
255600,3rd
284754,3rd
308346,3rd
006137,3rd
034121,3rd
064564,3rd
097905,3rd
123204,3rd
152991,3rd
183010,3rd
215683,3rd
256385,3rd
284853,3rd
308595,3rd
006448,3rd
034419,3rd
064625,3rd
098060,3rd
123427,3rd
153315,3rd
183087,3rd
215946,3rd
256783,3rd
285376,3rd
308870,3rd
006679,3rd
034510,3rd
064690,3rd
098515,3rd
123429,3rd
153397,3rd
184398,3rd
217301,3rd
257159,3rd
285905,3rd
310341,3rd
006935,3rd
034793,3rd
065290,3rd
098725,3rd
123775,3rd
154044,3rd
185248,3rd
219003,3rd
257700,3rd
285935,3rd
311071,3rd
007124,3rd
035623,3rd
065700,3rd
098980,3rd
124058,3rd
155235,3rd
186023,3rd
219340,3rd
257829,3rd
286673,3rd
311625,3rd
007346,3rd
036836,3rd
067168,3rd
099100,3rd
124239,3rd
155889,3rd
186794,3rd
220111,3rd
257928,3rd
286980,3rd
311950,3rd
007464,3rd
036851,3rd
067347,3rd
099399,3rd
126512,3rd
156448,3rd
187094,3rd
220760,3rd
258474,3rd
287346,3rd
312553,3rd
008462,3rd
037243,3rd
067724,3rd
099588,3rd
127377,3rd
157183,3rd
187520,3rd
222882,3rd
258588,3rd
287952,3rd
313155,3rd
008528,3rd
038312,3rd
067910,3rd
099866,3rd
127983,3rd
158279,3rd
190140,3rd
223488,3rd
258800,3rd
288363,3rd
313529,3rd
008788,3rd
039964,3rd
068542,3rd
100456,3rd
128724,3rd
159021,3rd
190209,3rd
224200,3rd
259249,3rd
288545,3rd
313935,3rd
009675,3rd
040690,3rd
068712,3rd
103313,3rd
129460,3rd
159085,3rd
192030,3rd
225021,3rd
259454,3rd
288638,3rd
314152,3rd
009744,3rd
040834,3rd
070092,3rd
103623,3rd
130269,3rd
160064,3rd
193489,3rd
225142,3rd
259742,3rd
288936,3rd
315028,3rd
010682,3rd
040890,3rd
070190,3rd
104091,3rd
130915,3rd
160879,3rd
193701,3rd
225478,3rd
260541,3rd
288976,3rd
317272,3rd
011240,3rd
041572,3rd
073829,3rd
104518,3rd
131302,3rd
161004,3rd
194120,3rd
225701,3rd
261959,3rd
289199,3rd
317660,3rd
011866,3rd
041855,3rd
074259,3rd
105044,3rd
131668,3rd
161206,3rd
194688,3rd
228139,3rd
262067,3rd
289546,3rd
317663,3rd
012011,3rd
042056,3rd
074783,3rd
105170,3rd
132226,3rd
161460,3rd
194893,3rd
228232,3rd
264498,3rd
289588,3rd
318286,3rd
012083,3rd
042922,3rd
074826,3rd
105697,3rd
133196,3rd
162961,3rd
195130,3rd
229274,3rd
264898,3rd
289976,3rd
319034,3rd
012180,3rd
044159,3rd
075209,3rd
105721,3rd
134088,3rd
163907,3rd
195158,3rd
229525,3rd
265553,3rd
290713,3rd
319098,3rd
013717,3rd
046313,3rd
075410,3rd
105969,3rd
134381,3rd
164142,3rd
195594,3rd
230232,3rd
266473,3rd
290849,3rd
319354,3rd
014242,3rd
046799,3rd
075626,3rd
107776,3rd
134527,3rd
164243,3rd
195674,3rd
231380,3rd
267141,3rd
290870,3rd
319821,3rd
014795,3rd
046825,3rd
075931,3rd
108651,3rd
135942,3rd
164727,3rd
196580,3rd
231594,3rd
267428,3rd
290900,3rd
320079,3rd
015481,3rd
047102,3rd
076907,3rd
109814,3rd
136120,3rd
164764,3rd
196717,3rd
231682,3rd
269529,3rd
290926,3rd
320197,3rd
015563,3rd
047310,3rd
076952,3rd
110315,3rd
136238,3rd
164995,3rd
196931,3rd
231707,3rd
270291,3rd
291333,3rd
321375,3rd
015660,3rd
047506,3rd
076997,3rd
110846,3rd
136467,3rd
165285,3rd
197098,3rd
233824,3rd
271561,3rd
291616,3rd
321586,3rd
015776,3rd
048505,3rd
077002,3rd
111773,3rd
136637,3rd
165418,3rd
198874,3rd
234172,3rd
271589,3rd
292625,3rd
322047,3rd
016161,3rd
049597,3rd
077095,3rd
112649,3rd
137636,3rd
165432,3rd
198884,3rd
234457,3rd
271598,3rd
293469,3rd
322087,3rd
016664,3rd
050680,3rd
078029,3rd
112691,3rd
137912,3rd
165580,3rd
200099,3rd
234779,3rd
272981,3rd
293472,3rd
322205,3rd
017292,3rd
050694,3rd
079625,3rd
112785,3rd
138225,3rd
166713,3rd
200400,3rd
234927,3rd
273450,3rd
293579,3rd
322286,3rd
018182,3rd
051063,3rd
081510,3rd
113152,3rd
138428,3rd
167237,3rd
201186,3rd
235661,3rd
273850,3rd
294658,3rd
322727,3rd
018896,3rd
051921,3rd
082616,3rd
113979,3rd
141029,3rd
167813,3rd
201999,3rd
235680,3rd
274139,3rd
294690,3rd
322861,3rd
019037,3rd
052186,3rd
082724,3rd
114166,3rd
141471,3rd
167913,3rd
202167,3rd
235700,3rd
275003,3rd
295671,3rd
325376,3rd
020508,3rd
052820,3rd
083103,3rd
114788,3rd
142162,3rd
168277,3rd
202182,3rd
238390,3rd
275558,3rd
297395,3rd
325698,3rd
020760,3rd
055222,3rd
083312,3rd
114856,3rd
142225,3rd
168921,3rd
202399,3rd
239456,3rd
275570,3rd
297418,3rd
325902,3rd
020925,3rd
055383,3rd
083623,3rd
115065,3rd
142524,3rd
169582,3rd
203234,3rd
240986,3rd
277181,3rd
298363,3rd
326625,3rd
021415,3rd
056597,3rd
084197,3rd
115169,3rd
143822,3rd
169753,3rd
203949,3rd
241833,3rd
277697,3rd
298578,3rd
326954,3rd
022167,3rd
057201,3rd
086617,3rd
115240,3rd
144065,3rd
170881,3rd
204227,3rd
243606,3rd
278027,3rd
299716,3rd
327325,3rd
022305,3rd
057482,3rd
086805,3rd
116557,3rd
144614,3rd
171061,3rd
204265,3rd
244550,3rd
278617,3rd
300038,3rd
329866,3rd
025895,3rd
057906,3rd
086920,3rd
117123,3rd
145454,3rd
171210,3rd
204767,3rd
244567,3rd
278794,3rd
300138,3rd
330186,3rd
026097,3rd
057975,3rd
087176,3rd
117732,3rd
147149,3rd
172746,3rd
204823,3rd
244762,3rd
278885,3rd
300369,3rd
332233,3rd
026681,3rd
057998,3rd
088070,3rd
117852,3rd
147720,3rd
173577,3rd
205222,3rd
246001,3rd
279279,3rd
301325,3rd
332611,3rd
026723,3rd
058126,3rd
089166,3rd
118056,3rd
148884,3rd
173813,3rd
205301,3rd
246464,3rd
279785,3rd
301902,3rd
332947,3rd
026962,3rd
058617,3rd
089172,3rd
118628,3rd
148917,3rd
174286,3rd
206130,3rd
246819,3rd
279974,3rd
302131,3rd
333013,3rd
333144,3rd
368219,3rd
395889,3rd
419727,3rd
449017,3rd
482296,3rd
511062,3rd
534491,3rd
565406,3rd
595473,3rd
628746,3rd
333216,3rd
368381,3rd
396204,3rd
420964,3rd
450571,3rd
482369,3rd
513033,3rd
535192,3rd
565890,3rd
595842,3rd
629186,3rd
333575,3rd
368554,3rd
397269,3rd
421443,3rd
451140,3rd
482603,3rd
514442,3rd
536503,3rd
566993,3rd
596495,3rd
630230,3rd
333919,3rd
368764,3rd
397287,3rd
422349,3rd
451844,3rd
482911,3rd
515365,3rd
536890,3rd
567671,3rd
596798,3rd
630345,3rd
334400,3rd
369199,3rd
397434,3rd
422725,3rd
452830,3rd
483606,3rd
516006,3rd
537639,3rd
567941,3rd
596964,3rd
630715,3rd
336324,3rd
370714,3rd
398094,3rd
422773,3rd
455310,3rd
484643,3rd
516026,3rd
538044,3rd
570005,3rd
597148,3rd
630731,3rd
336754,3rd
371409,3rd
398745,3rd
423472,3rd
455356,3rd
484850,3rd
517148,3rd
538321,3rd
570463,3rd
597220,3rd
631165,3rd
337262,3rd
372519,3rd
399366,3rd
423658,3rd
455396,3rd
485317,3rd
517379,3rd
541425,3rd
570980,3rd
597277,3rd
632221,3rd
337551,3rd
372575,3rd
399404,3rd
423866,3rd
456820,3rd
485687,3rd
518150,3rd
541558,3rd
571829,3rd
597528,3rd
632487,3rd
338060,3rd
373196,3rd
399822,3rd
424056,3rd
457083,3rd
485860,3rd
518643,3rd
542300,3rd
571951,3rd
598750,3rd
633326,3rd
339834,3rd
373301,3rd
400483,3rd
425057,3rd
457250,3rd
486259,3rd
519043,3rd
542338,3rd
572365,3rd
599220,3rd
633407,3rd
340092,3rd
373620,3rd
400704,3rd
425700,3rd
457366,3rd
486360,3rd
519298,3rd
543082,3rd
572942,3rd
601958,3rd
633424,3rd
340952,3rd
374051,3rd
401491,3rd
426010,3rd
459617,3rd
487309,3rd
519769,3rd
543232,3rd
573228,3rd
602062,3rd
633791,3rd
342043,3rd
374418,3rd
401741,3rd
426489,3rd
459724,3rd
487981,3rd
520313,3rd
543743,3rd
573274,3rd
602633,3rd
636259,3rd
342079,3rd
375092,3rd
402372,3rd
426982,3rd
459859,3rd
489227,3rd
520930,3rd
544099,3rd
573601,3rd
602992,3rd
637834,3rd
342521,3rd
375431,3rd
402418,3rd
427226,3rd
460675,3rd
489729,3rd
521387,3rd
544183,3rd
574010,3rd
603024,3rd
638910,3rd
344047,3rd
375519,3rd
403123,3rd
428407,3rd
461042,3rd
490633,3rd
521404,3rd
544243,3rd
575540,3rd
604010,3rd
639565,3rd
344581,3rd
375560,3rd
403868,3rd
428821,3rd
461743,3rd
491539,3rd
521877,3rd
544296,3rd
575997,3rd
604279,3rd
640134,3rd
344910,3rd
376366,3rd
404037,3rd
429014,3rd
