number,prize
878598,1st
243545,2nd
457662,2nd
509633,2nd
000470,3rd
028757,3rd
057673,3rd
086229,3rd
118687,3rd
151860,3rd
195002,3rd
227914,3rd
263602,3rd
303168,3rd
325929,3rd
000625,3rd
029191,3rd
058133,3rd
087716,3rd
119526,3rd
152898,3rd
195283,3rd
230516,3rd
264061,3rd
303348,3rd
326310,3rd
001202,3rd
029433,3rd
058279,3rd
088480,3rd
120304,3rd
154092,3rd
195371,3rd
230577,3rd
265451,3rd
303521,3rd
326871,3rd
001409,3rd
030942,3rd
058944,3rd
090041,3rd
121256,3rd
155890,3rd
195562,3rd
230989,3rd
265629,3rd
304105,3rd
328246,3rd
001432,3rd
031236,3rd
059104,3rd
090703,3rd
121582,3rd
156063,3rd
195630,3rd
231052,3rd
265909,3rd
304601,3rd
328608,3rd
001609,3rd
032029,3rd
059268,3rd
090915,3rd
124064,3rd
156187,3rd
195760,3rd
231529,3rd
266027,3rd
304788,3rd
329529,3rd
002364,3rd
032529,3rd
061774,3rd
091119,3rd
125516,3rd
156265,3rd
195917,3rd
231695,3rd
266624,3rd
304924,3rd
329951,3rd
002624,3rd
033032,3rd
061864,3rd
091271,3rd
126059,3rd
157493,3rd
196508,3rd
232025,3rd
266821,3rd
305302,3rd
330121,3rd
002925,3rd
033670,3rd
062006,3rd
091975,3rd
126526,3rd
160029,3rd
196909,3rd
233383,3rd
267050,3rd
305494,3rd
331121,3rd
002928,3rd
033715,3rd
062108,3rd
093606,3rd
127023,3rd
160565,3rd
198336,3rd
233552,3rd
267096,3rd
306463,3rd
331259,3rd
003063,3rd
034370,3rd
063781,3rd
094630,3rd
128349,3rd
162038,3rd
198793,3rd
233615,3rd
267136,3rd
306498,3rd
332723,3rd
003271,3rd
035039,3rd
063841,3rd
097104,3rd
128718,3rd
164879,3rd
199214,3rd
233800,3rd
267495,3rd
306861,3rd
332990,3rd
004268,3rd
035144,3rd
064452,3rd
097371,3rd
129400,3rd
165596,3rd
199544,3rd
233931,3rd
269479,3rd
307367,3rd
333013,3rd
004579,3rd
035215,3rd
064672,3rd
097668,3rd
129662,3rd
166641,3rd
200419,3rd
234432,3rd
269896,3rd
308039,3rd
333410,3rd
006399,3rd
035218,3rd
065175,3rd
097776,3rd
129968,3rd
169184,3rd
201490,3rd
236471,3rd
270111,3rd
308506,3rd
333810,3rd
