number,prize
848635,1st
599195,2nd
685342,2nd
982975,2nd
000920,3rd
035657,3rd
071719,3rd
102360,3rd
134175,3rd
158337,3rd
192383,3rd
218549,3rd
250826,3rd
286960,3rd
326018,3rd
001701,3rd
036526,3rd
074650,3rd
103224,3rd
134762,3rd
158897,3rd
192484,3rd
219326,3rd
252467,3rd
287702,3rd
326615,3rd
002223,3rd
037250,3rd
074929,3rd
103607,3rd
135213,3rd
160829,3rd
192801,3rd
219679,3rd
255517,3rd
287952,3rd
326747,3rd
002618,3rd
037720,3rd
075394,3rd
103665,3rd
137048,3rd
160949,3rd
193325,3rd
220386,3rd
255530,3rd
289296,3rd
327058,3rd
002871,3rd
038029,3rd
076001,3rd
104133,3rd
137701,3rd
162739,3rd
194688,3rd
220997,3rd
256010,3rd
289392,3rd
329842,3rd
002967,3rd
038525,3rd
076208,3rd
104321,3rd
138264,3rd
162855,3rd
194706,3rd
221303,3rd
256671,3rd
289502,3rd
329944,3rd
003237,3rd
039265,3rd
076261,3rd
104598,3rd
138274,3rd
164448,3rd
195580,3rd
222139,3rd
256780,3rd
289911,3rd
329951,3rd
004399,3rd
039603,3rd
076275,3rd
104784,3rd
138781,3rd
166495,3rd
195862,3rd
222383,3rd
256969,3rd
290852,3rd
330182,3rd
005407,3rd
042048,3rd
076397,3rd
105395,3rd
139074,3rd
166923,3rd
196137,3rd
222492,3rd
257300,3rd
291062,3rd
332371,3rd
006928,3rd
042312,3rd
076419,3rd
106055,3rd
139189,3rd
168527,3rd
196712,3rd
223761,3rd
257385,3rd
291387,3rd
332767,3rd
007028,3rd
042480,3rd
076617,3rd
106651,3rd
139246,3rd
168595,3rd
197300,3rd
225582,3rd
258521,3rd
291979,3rd
334493,3rd
008389,3rd
043275,3rd
076693,3rd
106968,3rd
139248,3rd
168679,3rd
197561,3rd
228019,3rd
259462,3rd
292356,3rd
334650,3rd
008900,3rd
043333,3rd
076870,3rd
107503,3rd
139305,3rd
169379,3rd
197570,3rd
228029,3rd
260184,3rd
292732,3rd
335038,3rd
009945,3rd
043359,3rd
076972,3rd
107814,3rd
139547,3rd
170198,3rd
197867,3rd
228432,3rd
260276,3rd
296802,3rd
335095,3rd
011241,3rd
043382,3rd
078442,3rd
108511,3rd
140026,3rd
170913,3rd
197868,3rd
229169,3rd
260452,3rd
302021,3rd
338392,3rd
012851,3rd
043619,3rd
078489,3rd
109208,3rd
140243,3rd
171077,3rd
198707,3rd
229353,3rd
261040,3rd
302778,3rd
338791,3rd
012975,3rd
043857,3rd
079351,3rd
109896,3rd
141428,3rd
171426,3rd
199122,3rd
229410,3rd
261745,3rd
303180,3rd
338950,3rd
014291,3rd
044467,3rd
079855,3rd
109992,3rd
141828,3rd
171612,3rd
200020,3rd
229544,3rd
261894,3rd
303199,3rd
339296,3rd
015379,3rd
045473,3rd
080592,3rd
109998,3rd
141908,3rd
172950,3rd
201152,3rd
229853,3rd
262342,3rd
304516,3rd
339447,3rd
015775,3rd
046219,3rd
080769,3rd
110643,3rd
142027,3rd
173031,3rd
201606,3rd
230016,3rd
262816,3rd
304745,3rd
339903,3rd
015961,3rd
046623,3rd
082797,3rd
110936,3rd
143129,3rd
173069,3rd
201638,3rd
230442,3rd
262880,3rd
305725,3rd
342424,3rd
016220,3rd
046870,3rd
082947,3rd
111874,3rd
143179,3rd
173282,3rd
202134,3rd
230581,3rd
263678,3rd
307945,3rd
342692,3rd
016775,3rd
048389,3rd
083012,3rd
112680,3rd
143620,3rd
173508,3rd
202363,3rd
233173,3rd
264199,3rd
308062,3rd
