number,prize
708623,1st
121234,2nd
251386,2nd
788311,2nd
000177,3rd
028673,3rd
064908,3rd
098545,3rd
136045,3rd
165181,3rd
187475,3rd
216029,3rd
246497,3rd
275834,3rd
308233,3rd
000528,3rd
029704,3rd
065687,3rd
098801,3rd
137852,3rd
165628,3rd
187771,3rd
216540,3rd
246893,3rd
277633,3rd
308396,3rd
000887,3rd
029831,3rd
066569,3rd
098962,3rd
138143,3rd
165925,3rd
188767,3rd
216553,3rd
246943,3rd
279166,3rd
308442,3rd
001422,3rd
030115,3rd
066725,3rd
099057,3rd
138245,3rd
167290,3rd
189011,3rd
216621,3rd
247559,3rd
280951,3rd
308646,3rd
003264,3rd
030424,3rd
066789,3rd
099856,3rd
138790,3rd
167980,3rd
189075,3rd
216654,3rd
247803,3rd
281755,3rd
309303,3rd
003440,3rd
030428,3rd
067141,3rd
100992,3rd
140518,3rd
168074,3rd
189141,3rd
217502,3rd
248668,3rd
281877,3rd
309381,3rd
004200,3rd
030571,3rd
067231,3rd
101324,3rd
140732,3rd
169141,3rd
189261,3rd
217627,3rd
248968,3rd
282515,3rd
310074,3rd
004458,3rd
030671,3rd
067241,3rd
101508,3rd
141166,3rd
169444,3rd
189465,3rd
217641,3rd
249069,3rd
282794,3rd
310298,3rd
004564,3rd
030674,3rd
067294,3rd
101620,3rd
141380,3rd
169707,3rd
189519,3rd
217889,3rd
249570,3rd
283063,3rd
310323,3rd
004657,3rd
030911,3rd
068074,3rd
102211,3rd
141518,3rd
170326,3rd
189684,3rd
218019,3rd
251824,3rd
284026,3rd
311449,3rd
004771,3rd
031652,3rd
069217,3rd
104422,3rd
141933,3rd
171032,3rd
189805,3rd
218978,3rd
252059,3rd
285123,3rd
311919,3rd
004974,3rd
034780,3rd
069604,3rd
104517,3rd
142142,3rd
171071,3rd
189859,3rd
219128,3rd
252106,3rd
286004,3rd
312940,3rd
005429,3rd
036097,3rd
069822,3rd
104825,3rd
142648,3rd
171482,3rd
190334,3rd
220333,3rd
254172,3rd
286835,3rd
314749,3rd
006765,3rd
036152,3rd
069927,3rd
105551,3rd
142654,3rd
171866,3rd
190512,3rd
221354,3rd
254735,3rd
286951,3rd
315481,3rd
007361,3rd
036367,3rd
070189,3rd
105725,3rd
142996,3rd
171888,3rd
191104,3rd
222220,3rd
255126,3rd
287555,3rd
316254,3rd
009600,3rd
037446,3rd
071090,3rd
106115,3rd
143983,3rd
171948,3rd
192292,3rd
223256,3rd
255201,3rd
287871,3rd
316489,3rd
009731,3rd
037568,3rd
071096,3rd
106149,3rd
144144,3rd
172234,3rd
192348,3rd
223333,3rd
256129,3rd
288136,3rd
316714,3rd
010736,3rd
037604,3rd
073369,3rd
106471,3rd
144362,3rd
172242,3rd
192980,3rd
223334,3rd
256314,3rd
288595,3rd
317200,3rd
011890,3rd
037684,3rd
073842,3rd
108456,3rd
144412,3rd
172300,3rd
192987,3rd
223457,3rd
257372,3rd
289092,3rd
317352,3rd
012002,3rd
037916,3rd
074960,3rd
111366,3rd
144812,3rd
172826,3rd
194231,3rd
223464,3rd
257725,3rd
289632,3rd
317769,3rd
013245,3rd
038316,3rd
075241,3rd
111426,3rd
145948,3rd
173157,3rd
194235,3rd
224470,3rd
258384,3rd
291039,3rd
318215,3rd
014076,3rd
040256,3rd
076095,3rd
112484,3rd
145993,3rd
173429,3rd
194292,3rd
224624,3rd
258645,3rd
291892,3rd
320191,3rd
014222,3rd
042269,3rd
077027,3rd
113124,3rd
147159,3rd
174302,3rd
195006,3rd
224715,3rd
258792,3rd
292621,3rd
321434,3rd
014340,3rd
042568,3rd
078970,3rd
113496,3rd
149591,3rd
174679,3rd
197518,3rd
225453,3rd
258993,3rd
293130,3rd
321845,3rd
014803,3rd
043448,3rd
079304,3rd
114930,3rd
149800,3rd
174770,3rd
197796,3rd
226610,3rd
259215,3rd
293298,3rd
321902,3rd
014820,3rd
043551,3rd
079695,3rd
115554,3rd
150038,3rd
174797,3rd
198509,3rd
227382,3rd
259265,3rd
293913,3rd
322017,3rd
014866,3rd
043568,3rd
079964,3rd
115669,3rd
150792,3rd
174880,3rd
198797,3rd
227739,3rd
260660,3rd
293963,3rd
323255,3rd
014968,3rd
044101,3rd
080654,3rd
115746,3rd
152934,3rd
174924,3rd
198808,3rd
228102,3rd
261281,3rd
294000,3rd
323359,3rd
015200,3rd
046847,3rd
080884,3rd
117484,3rd
153488,3rd
175073,3rd
200551,3rd
228656,3rd
262868,3rd
294006,3rd
324375,3rd
015272,3rd
046967,3rd
081153,3rd
117502,3rd
154770,3rd
175139,3rd
201338,3rd
228740,3rd
262909,3rd
294019,3rd
324815,3rd
016118,3rd
047253,3rd
084252,3rd
117683,3rd
154777,3rd
175936,3rd
202179,3rd
229533,3rd
262976,3rd
294292,3rd
324940,3rd
018036,3rd
048208,3rd
084404,3rd
118095,3rd
154827,3rd
176277,3rd
202424,3rd
230484,3rd
263167,3rd
294339,3rd
325119,3rd
019010,3rd
048367,3rd
084990,3rd
123628,3rd
154867,3rd
177265,3rd
202558,3rd
230559,3rd
263381,3rd
294596,3rd
325737,3rd
019015,3rd
050277,3rd
085739,3rd
123788,3rd
154892,3rd
177366,3rd
203204,3rd
230584,3rd
263442,3rd
294842,3rd
326255,3rd
021258,3rd
050876,3rd
085801,3rd
124666,3rd
155174,3rd
177457,3rd
204819,3rd
230793,3rd
263705,3rd
297214,3rd
326593,3rd
021263,3rd
050890,3rd
085910,3rd
126916,3rd
155616,3rd
178013,3rd
205967,3rd
230992,3rd
263725,3rd
297654,3rd
327165,3rd
022554,3rd
051685,3rd
086950,3rd
127660,3rd
155862,3rd
179029,3rd
206389,3rd
231701,3rd
263729,3rd
298063,3rd
327772,3rd
022558,3rd
051711,3rd
087462,3rd
128778,3rd
155939,3rd
180174,3rd
206484,3rd
232306,3rd
263745,3rd
298093,3rd
328143,3rd
022578,3rd
053763,3rd
088633,3rd
130561,3rd
