number,prize
051726,1st
265147,2nd
266899,2nd
395935,2nd
000285,3rd
033438,3rd
067475,3rd
100220,3rd
129695,3rd
161969,3rd
193912,3rd
228493,3rd
260312,3rd
294018,3rd
324587,3rd
001075,3rd
033799,3rd
067650,3rd
100839,3rd
129742,3rd
162093,3rd
194634,3rd
228777,3rd
260484,3rd
296587,3rd
324822,3rd
001395,3rd
033864,3rd
067839,3rd
102857,3rd
130367,3rd
162278,3rd
195393,3rd
229561,3rd
260847,3rd
296848,3rd
324828,3rd
002274,3rd
037161,3rd
068234,3rd
104288,3rd
130854,3rd
162302,3rd
196283,3rd
229915,3rd
261142,3rd
296859,3rd
324923,3rd
002688,3rd
037763,3rd
068760,3rd
104709,3rd
131326,3rd
164102,3rd
196695,3rd
231171,3rd
261192,3rd
297425,3rd
325341,3rd
002981,3rd
038792,3rd
070271,3rd
104967,3rd
131416,3rd
164154,3rd
197584,3rd
231183,3rd
261969,3rd
298059,3rd
326750,3rd
004202,3rd
039379,3rd
070569,3rd
105544,3rd
131868,3rd
164709,3rd
197722,3rd
231400,3rd
262941,3rd
298246,3rd
327270,3rd
004521,3rd
040428,3rd
071624,3rd
105793,3rd
132329,3rd
164919,3rd
198735,3rd
232090,3rd
263071,3rd
298267,3rd
327348,3rd
006279,3rd
041482,3rd
072564,3rd
105917,3rd
132500,3rd
166486,3rd
199109,3rd
233048,3rd
263107,3rd
298295,3rd
327762,3rd
006590,3rd
041720,3rd
075261,3rd
106043,3rd
133423,3rd
166515,3rd
199788,3rd
233370,3rd
266829,3rd
299659,3rd
328594,3rd
007406,3rd
042700,3rd
075576,3rd
106435,3rd
134039,3rd
166859,3rd
200290,3rd
233842,3rd
268822,3rd
300314,3rd
329193,3rd
009029,3rd
042897,3rd
075788,3rd
106755,3rd
135343,3rd
168615,3rd
200708,3rd
234030,3rd
269134,3rd
300355,3rd
329639,3rd
009299,3rd
043090,3rd
076305,3rd
106874,3rd
135826,3rd
168714,3rd
200975,3rd
234206,3rd
269402,3rd
302138,3rd
329855,3rd
009368,3rd
045016,3rd
078237,3rd
107870,3rd
135870,3rd
169530,3rd
201234,3rd
235214,3rd
269687,3rd
302400,3rd
330430,3rd
009756,3rd
045176,3rd
078698,3rd
107923,3rd
137164,3rd
169809,3rd
203776,3rd
235410,3rd
271242,3rd
302732,3rd
331498,3rd
009908,3rd
045648,3rd
079069,3rd
108455,3rd
137262,3rd
170326,3rd
204351,3rd
235514,3rd
271739,3rd
303209,3rd
331714,3rd
010655,3rd
045774,3rd
079407,3rd
109253,3rd
138247,3rd
170840,3rd
204354,3rd
235631,3rd
273507,3rd
303746,3rd
334073,3rd
010858,3rd
046033,3rd
079477,3rd
109434,3rd
139777,3rd
171372,3rd
204957,3rd
237198,3rd
275397,3rd
303897,3rd
334222,3rd
012493,3rd
046083,3rd
079739,3rd
109530,3rd
140363,3rd
172636,3rd
205660,3rd
237774,3rd
275407,3rd
304633,3rd
334461,3rd
013338,3rd
047225,3rd
079774,3rd
109779,3rd
140852,3rd
173041,3rd
206048,3rd
238656,3rd
276373,3rd
304858,3rd
334947,3rd
013547,3rd
047811,3rd
080641,3rd
110853,3rd
141981,3rd
174179,3rd
207571,3rd
239026,3rd
277637,3rd
305474,3rd
334970,3rd
013636,3rd
048004,3rd
081973,3rd
111747,3rd
142708,3rd
174415,3rd
209550,3rd
239213,3rd
278486,3rd
306302,3rd
334989,3rd
014125,3rd
048618,3rd
083299,3rd
112426,3rd
143207,3rd
174941,3rd
210447,3rd
239350,3rd
279664,3rd
306786,3rd
335326,3rd
014643,3rd
049048,3rd
083410,3rd
113452,3rd
143386,3rd
175295,3rd
211187,3rd
239405,3rd
279862,3rd
307641,3rd
335428,3rd
015541,3rd
049205,3rd
083613,3rd
113593,3rd
145570,3rd
175407,3rd
211212,3rd
239640,3rd
280725,3rd
307812,3rd
335524,3rd
017454,3rd
050055,3rd
084184,3rd
114107,3rd
145817,3rd
175706,3rd
211369,3rd
240037,3rd
280902,3rd
308648,3rd
335664,3rd
018269,3rd
050977,3rd
085202,3rd
114447,3rd
146077,3rd
175908,3rd
211692,3rd
240668,3rd
280977,3rd
310241,3rd
337239,3rd
018293,3rd
051378,3rd
085620,3rd
114503,3rd
146573,3rd
176835,3rd
211758,3rd
240764,3rd
281314,3rd
310425,3rd
338189,3rd
018839,3rd
051608,3rd
086444,3rd
116505,3rd
146668,3rd
177714,3rd
211942,3rd
241570,3rd
281852,3rd
