number,prize
790468,1st
031085,2nd
193673,2nd
607650,2nd
000752,3rd
032848,3rd
059081,3rd
085757,3rd
118349,3rd
142078,3rd
175144,3rd
202426,3rd
228289,3rd
259903,3rd
287723,3rd
001151,3rd
033154,3rd
060286,3rd
087093,3rd
118958,3rd
142652,3rd
175701,3rd
203174,3rd
228777,3rd
261343,3rd
288106,3rd
001592,3rd
033503,3rd
061148,3rd
087472,3rd
119319,3rd
143698,3rd
175920,3rd
203191,3rd
230041,3rd
263153,3rd
288206,3rd
002946,3rd
033874,3rd
061284,3rd
088970,3rd
119717,3rd
144204,3rd
176137,3rd
203516,3rd
230166,3rd
264367,3rd
288706,3rd
003513,3rd
035717,3rd
061334,3rd
089095,3rd
120297,3rd
144866,3rd
176294,3rd
203641,3rd
230984,3rd
264801,3rd
289550,3rd
003844,3rd
036871,3rd
062492,3rd
089230,3rd
120401,3rd
145352,3rd
176321,3rd
203677,3rd
231684,3rd
265064,3rd
289886,3rd
004324,3rd
037306,3rd
062946,3rd
090036,3rd
121935,3rd
145533,3rd
176791,3rd
203801,3rd
232121,3rd
265392,3rd
290356,3rd
004620,3rd
037415,3rd
063498,3rd
090178,3rd
123415,3rd
146005,3rd
176833,3rd
205117,3rd
233737,3rd
267672,3rd
290454,3rd
004963,3rd
038292,3rd
063499,3rd
090186,3rd
123452,3rd
146093,3rd
177009,3rd
206434,3rd
234803,3rd
267877,3rd
291175,3rd
005323,3rd
038769,3rd
064058,3rd
090213,3rd
124203,3rd
147691,3rd
177160,3rd
207079,3rd
235600,3rd
268479,3rd
291184,3rd
005941,3rd
039195,3rd
064301,3rd
090738,3rd
124470,3rd
147914,3rd
177460,3rd
207370,3rd
235606,3rd
269221,3rd
291203,3rd
007484,3rd
040869,3rd
064313,3rd
091435,3rd
125438,3rd
148448,3rd
177850,3rd
207460,3rd
237066,3rd
270692,3rd
292835,3rd
007581,3rd
041376,3rd
064482,3rd
091860,3rd
125452,3rd
148593,3rd
178358,3rd
207973,3rd
237266,3rd
271281,3rd
293591,3rd
008492,3rd
041671,3rd
065343,3rd
091879,3rd
125633,3rd
148808,3rd
178924,3rd
207978,3rd
237566,3rd
271393,3rd
293971,3rd
008914,3rd
042186,3rd
065720,3rd
092132,3rd
125940,3rd
150304,3rd
180717,3rd
208407,3rd
237866,3rd
271510,3rd
294304,3rd
009552,3rd
042200,3rd
066734,3rd
092837,3rd
126021,3rd
150537,3rd
181628,3rd
209331,3rd
239173,3rd
271782,3rd
295415,3rd
009669,3rd
042272,3rd
066948,3rd
093228,3rd
126037,3rd
150538,3rd
181655,3rd
211170,3rd
240123,3rd
272125,3rd
297032,3rd
009988,3rd
042321,3rd
067107,3rd
093762,3rd
126573,3rd
151343,3rd
182048,3rd
212061,3rd
240377,3rd
272340,3rd
297885,3rd
010389,3rd
042539,3rd
067933,3rd
094237,3rd
126634,3rd
153564,3rd
182689,3rd
212275,3rd
240676,3rd
272435,3rd
298145,3rd
010504,3rd
043299,3rd
068609,3rd
097529,3rd
126896,3rd
153685,3rd
183872,3rd
212347,3rd
240980,3rd
272705,3rd
299532,3rd
010675,3rd
043868,3rd
068836,3rd
098633,3rd
127228,3rd
154405,3rd
186091,3rd
214627,3rd
241207,3rd
272801,3rd
299932,3rd
010884,3rd
043875,3rd
068921,3rd
098934,3rd
127460,3rd
154635,3rd
186448,3rd
215147,3rd
241663,3rd
273088,3rd
300568,3rd
011395,3rd
044688,3rd
069403,3rd
099374,3rd
128983,3rd
156121,3rd
187303,3rd
215236,3rd
243882,3rd
273373,3rd
300847,3rd
011527,3rd
044877,3rd
070172,3rd
099614,3rd
129400,3rd
157666,3rd
187364,3rd
215640,3rd
244773,3rd
273904,3rd
301487,3rd
011547,3rd
045110,3rd
070837,3rd
102352,3rd
129526,3rd
158579,3rd
188693,3rd
216540,3rd
244813,3rd
274220,3rd
302592,3rd
011566,3rd
045484,3rd
071567,3rd
104743,3rd
130138,3rd
159327,3rd
189994,3rd
218254,3rd
244917,3rd
274291,3rd
303511,3rd
011585,3rd
046654,3rd
071732,3rd
105256,3rd
132368,3rd
159853,3rd
190313,3rd
218479,3rd
245505,3rd
274703,3rd
303525,3rd
014716,3rd
046703,3rd
072301,3rd
105432,3rd
132597,3rd
159873,3rd
191216,3rd
218932,3rd
245545,3rd
275170,3rd
303545,3rd
014786,3rd
046929,3rd
073248,3rd
105781,3rd
133604,3rd
159993,3rd
191485,3rd
218949,3rd
245555,3rd
275314,3rd
303925,3rd
014903,3rd
047367,3rd
073407,3rd
106833,3rd
133659,3rd
160160,3rd
191592,3rd
218979,3rd
246048,3rd
275450,3rd
305580,3rd
016192,3rd
047515,3rd
073475,3rd
107041,3rd
133706,3rd
161142,3rd
191986,3rd
219487,3rd
246192,3rd
275782,3rd
306902,3rd
016675,3rd
047781,3rd
073507,3rd
107194,3rd
133707,3rd
161651,3rd
192498,3rd
219701,3rd
246660,3rd
275843,3rd
307111,3rd
017394,3rd
047882,3rd
074160,3rd
107847,3rd
134100,3rd
162302,3rd
192763,3rd
219797,3rd
247024,3rd
276099,3rd
307541,3rd
018015,3rd
