number,prize
980575,1st
442481,2nd
754902,2nd
776936,2nd
000059,3rd
028452,3rd
062373,3rd
089413,3rd
119905,3rd
149876,3rd
177558,3rd
204990,3rd
241337,3rd
269049,3rd
304037,3rd
000519,3rd
029807,3rd
062624,3rd
090135,3rd
120990,3rd
151094,3rd
177649,3rd
206912,3rd
241591,3rd
269793,3rd
304374,3rd
000756,3rd
030167,3rd
063263,3rd
091306,3rd
121592,3rd
151379,3rd
178365,3rd
207618,3rd
241594,3rd
273077,3rd
304761,3rd
001238,3rd
032694,3rd
064813,3rd
091401,3rd
121742,3rd
151545,3rd
178612,3rd
209262,3rd
242129,3rd
273170,3rd
305732,3rd
001457,3rd
032698,3rd
065014,3rd
091747,3rd
122353,3rd
151593,3rd
178626,3rd
210240,3rd
242260,3rd
274139,3rd
305866,3rd
002029,3rd
033232,3rd
065023,3rd
093789,3rd
122922,3rd
153420,3rd
179969,3rd
210326,3rd
242706,3rd
274763,3rd
305978,3rd
004453,3rd
034629,3rd
065178,3rd
095658,3rd
123120,3rd
153984,3rd
180667,3rd
210905,3rd
243024,3rd
274768,3rd
306641,3rd
004486,3rd
034779,3rd
065189,3rd
095673,3rd
123945,3rd
154759,3rd
181118,3rd
211750,3rd
243140,3rd
274914,3rd
306987,3rd
004684,3rd
035334,3rd
065854,3rd
096004,3rd
123955,3rd
155533,3rd
181127,3rd
212766,3rd
243492,3rd
275501,3rd
309034,3rd
004930,3rd
036671,3rd
066123,3rd
096125,3rd
124089,3rd
156085,3rd
182595,3rd
213209,3rd
244010,3rd
276170,3rd
309796,3rd
004955,3rd
037123,3rd
066149,3rd
097409,3rd
124560,3rd
156771,3rd
182772,3rd
215658,3rd
244623,3rd
276800,3rd
311169,3rd
005094,3rd
037389,3rd
066263,3rd
097787,3rd
124837,3rd
157960,3rd
182901,3rd
216287,3rd
245722,3rd
277163,3rd
311231,3rd
005627,3rd
037457,3rd
067035,3rd
097939,3rd
125367,3rd
160121,3rd
184112,3rd
216426,3rd
245748,3rd
278340,3rd
311639,3rd
006942,3rd
037581,3rd
067064,3rd
098247,3rd
125738,3rd
161049,3rd
185469,3rd
216613,3rd
246148,3rd
279160,3rd
312682,3rd
007656,3rd
038256,3rd
067157,3rd
098556,3rd
125832,3rd
162108,3rd
186365,3rd
216916,3rd
246596,3rd
279170,3rd
312862,3rd
009175,3rd
040926,3rd
068415,3rd
099246,3rd
125907,3rd
162134,3rd
186584,3rd
217114,3rd
246649,3rd
279202,3rd
313094,3rd
010460,3rd
041054,3rd
068485,3rd
099247,3rd
126065,3rd
162726,3rd
187295,3rd
217282,3rd
247409,3rd
280483,3rd
313423,3rd
011584,3rd
041946,3rd
070446,3rd
099309,3rd
126161,3rd
163095,3rd
187363,3rd
218539,3rd
247591,3rd
281107,3rd
313830,3rd
012155,3rd
