number,prize
438068,1st
085468,2nd
519591,2nd
855920,2nd
000012,3rd
030636,3rd
065674,3rd
099251,3rd
130446,3rd
154343,3rd
187179,3rd
220386,3rd
251759,3rd
281194,3rd
309037,3rd
001018,3rd
031225,3rd
066630,3rd
100436,3rd
130532,3rd
157566,3rd
188292,3rd
220439,3rd
253079,3rd
282135,3rd
310076,3rd
001266,3rd
031988,3rd
067308,3rd
101524,3rd
130789,3rd
157701,3rd
188687,3rd
220519,3rd
254372,3rd
282531,3rd
310448,3rd
002046,3rd
032693,3rd
068161,3rd
102016,3rd
131280,3rd
157786,3rd
189980,3rd
222182,3rd
254681,3rd
283047,3rd
310470,3rd
002117,3rd
033029,3rd
068568,3rd
102389,3rd
131983,3rd
157915,3rd
190096,3rd
222366,3rd
256090,3rd
283454,3rd
310728,3rd
003048,3rd
033427,3rd
068674,3rd
102412,3rd
132616,3rd
159019,3rd
190655,3rd
223067,3rd
256374,3rd
283498,3rd
311938,3rd
003251,3rd
034062,3rd
068758,3rd
103931,3rd
132930,3rd
159032,3rd
190928,3rd
223413,3rd
256375,3rd
285000,3rd
312004,3rd
003544,3rd
036254,3rd
069060,3rd
104588,3rd
133450,3rd
159749,3rd
191020,3rd
225282,3rd
256402,3rd
285726,3rd
312177,3rd
003778,3rd
036358,3rd
069623,3rd
105471,3rd
133458,3rd
160655,3rd
191146,3rd
225870,3rd
256499,3rd
286092,3rd
312670,3rd
003828,3rd
036382,3rd
069719,3rd
105964,3rd
133895,3rd
160857,3rd
191437,3rd
226278,3rd
257981,3rd
286355,3rd
313226,3rd
004484,3rd
037535,3rd
070327,3rd
106521,3rd
134708,3rd
161675,3rd
191749,3rd
226486,3rd
258212,3rd
286519,3rd
313665,3rd
007662,3rd
037831,3rd
070430,3rd
106807,3rd
135589,3rd
161921,3rd
191944,3rd
227202,3rd
258266,3rd
287179,3rd
314341,3rd
009521,3rd
038354,3rd
072397,3rd
107749,3rd
136616,3rd
162408,3rd
192484,3rd
229684,3rd
258291,3rd
287871,3rd
316920,3rd
009591,3rd
038925,3rd
074473,3rd
108243,3rd
136755,3rd
162713,3rd
192741,3rd
230151,3rd
258849,3rd
287879,3rd
317189,3rd
010189,3rd
039231,3rd
076625,3rd
108274,3rd
137129,3rd
163656,3rd
194237,3rd
230472,3rd
259068,3rd
288033,3rd
318536,3rd
010225,3rd
039887,3rd
076713,3rd
108293,3rd
138265,3rd
163776,3rd
194273,3rd
231128,3rd
259293,3rd
288303,3rd
318554,3rd
010876,3rd
040033,3rd
076867,3rd
108355,3rd
138794,3rd
164340,3rd
194592,3rd
232049,3rd
259972,3rd
288931,3rd
318575,3rd
011022,3rd
040604,3rd
078613,3rd
108930,3rd
138889,3rd
165709,3rd
195204,3rd
232280,3rd
260189,3rd
289281,3rd
318710,3rd
011473,3rd
042667,3rd
079957,3rd
109570,3rd
139101,3rd
166189,3rd
197010,3rd
232445,3rd
260404,3rd
290818,3rd
319134,3rd
012954,3rd
044130,3rd
080324,3rd
111288,3rd
139806,3rd
166448,3rd
197133,3rd
232930,3rd
260444,3rd
290847,3rd
319543,3rd
013419,3rd
045595,3rd
080732,3rd
111366,3rd
140806,3rd
166948,3rd
197785,3rd
233013,3rd
260981,3rd
290995,3rd
319977,3rd
013422,3rd
047699,3rd
081118,3rd
112481,3rd
141217,3rd
167781,3rd
197923,3rd
233404,3rd
261277,3rd
291658,3rd
320403,3rd
014052,3rd
047861,3rd
081151,3rd
112748,3rd
141759,3rd
168121,3rd
198192,3rd
233736,3rd
262709,3rd
292216,3rd
320785,3rd
014706,3rd
047962,3rd
081185,3rd
113281,3rd
142170,3rd
168386,3rd
200002,3rd
235558,3rd
264363,3rd
292252,3rd
321295,3rd
015451,3rd
048378,3rd
081844,3rd
113706,3rd
142960,3rd
168806,3rd
200490,3rd
235959,3rd
264368,3rd
292359,3rd
321996,3rd
015727,3rd
048488,3rd
082070,3rd
115033,3rd
143183,3rd
170480,3rd
200787,3rd
236218,3rd
264518,3rd
292808,3rd
323004,3rd
015921,3rd
048615,3rd
082233,3rd
115326,3rd
143457,3rd
170878,3rd
201107,3rd
236677,3rd
265084,3rd
292906,3rd
323538,3rd
016192,3rd
048672,3rd
083596,3rd
117749,3rd
143475,3rd
171304,3rd
201174,3rd
237377,3rd
266255,3rd
293808,3rd
323803,3rd
017317,3rd
049007,3rd
084238,3rd
117979,3rd
143647,3rd
172617,3rd
201883,3rd
238504,3rd
266407,3rd
294248,3rd
324454,3rd
017936,3rd
049394,3rd
086982,3rd
118031,3rd
144227,3rd
173257,3rd
202300,3rd
239952,3rd
266790,3rd
295507,3rd
324650,3rd
019241,3rd
052937,3rd
087027,3rd
118590,3rd
144366,3rd
174246,3rd
202888,3rd
240858,3rd
266975,3rd
296417,3rd
324820,3rd
019305,3rd
053611,3rd
087461,3rd
119188,3rd
144604,3rd
174443,3rd
203070,3rd
241249,3rd
267443,3rd
296692,3rd
325857,3rd
020416,3rd
053802,3rd
087486,3rd
119432,3rd
144868,3rd
174931,3rd
203290,3rd
241855,3rd
268183,3rd
298335,3rd
326077,3rd
020600,3rd
055191,3rd
088428,3rd
119672,3rd
145234,3rd
175941,3rd
204217,3rd
242101,3rd
269730,3rd
298369,3rd
326143,3rd
021379,3rd
055514,3rd
088948,3rd
121026,3rd
145594,3rd
176138,3rd
204467,3rd
242695,3rd
270169,3rd
298578,3rd
326315,3rd
022190,3rd
056793,3rd
089192,3rd
121446,3rd
146339,3rd
177122,3rd
205193,3rd
242932,3rd
270466,3rd
299294,3rd
327289,3rd
022544,3rd
057967,3rd
089508,3rd
122292,3rd
146344,3rd
177353,3rd
205195,3rd
243004,3rd
270756,3rd
299433,3rd
327307,3rd
023521,3rd
058419,3rd
089741,3rd
122722,3rd
147565,3rd
177419,3rd
207284,3rd
244380,3rd
271448,3rd
299519,3rd
327626,3rd
024237,3rd
058563,3rd
090439,3rd
122797,3rd
147711,3rd
177654,3rd
209917,3rd
244749,3rd
271854,3rd
299686,3rd
328154,3rd
024547,3rd
058931,3rd
090636,3rd
122892,3rd
147890,3rd
177936,3rd
210009,3rd
245547,3rd
273810,3rd
299754,3rd
328972,3rd
024699,3rd
059067,3rd
091137,3rd
123334,3rd
147899,3rd
179231,3rd
211022,3rd
245817,3rd
273891,3rd
300787,3rd
329465,3rd
024785,3rd
059725,3rd
091257,3rd
123397,3rd
148161,3rd
179781,3rd
212977,3rd
245864,3rd
274427,3rd
301385,3rd
329830,3rd
025810,3rd
060066,3rd
092560,3rd
123467,3rd
148893,3rd
180618,3rd
213327,3rd
246665,3rd
274872,3rd
302491,3rd
330447,3rd
