number,prize
847006,1st
134391,2nd
186306,2nd
821652,2nd
000318,3rd
035371,3rd
078826,3rd
116556,3rd
163239,3rd
204232,3rd
002926,3rd
035788,3rd
079245,3rd
116828,3rd
164172,3rd
204287,3rd
003206,3rd
037512,3rd
081032,3rd
117816,3rd
168360,3rd
204750,3rd
004689,3rd
038559,3rd
081223,3rd
117896,3rd
168648,3rd
205189,3rd
005460,3rd
040330,3rd
083505,3rd
118208,3rd
168714,3rd
206357,3rd
005539,3rd
040357,3rd
084186,3rd
119323,3rd
169673,3rd
209668,3rd
006210,3rd
040372,3rd
084232,3rd
120112,3rd
170592,3rd
210225,3rd
006711,3rd
040550,3rd
086048,3rd
123690,3rd
172405,3rd
210997,3rd
007143,3rd
044137,3rd
086502,3rd
124400,3rd
172413,3rd
211615,3rd
007415,3rd
046093,3rd
086780,3rd
124779,3rd
172473,3rd
212036,3rd
007417,3rd
046180,3rd
088580,3rd
125731,3rd
172560,3rd
213696,3rd
007620,3rd
046200,3rd
088880,3rd
125887,3rd
172614,3rd
213812,3rd
008918,3rd
047805,3rd
089308,3rd
126675,3rd
172654,3rd
214168,3rd
009421,3rd
048374,3rd
090439,3rd
129346,3rd
172879,3rd
214694,3rd
010362,3rd
048630,3rd
090646,3rd
130181,3rd
173105,3rd
214976,3rd
010613,3rd
049254,3rd
091382,3rd
132226,3rd
173778,3rd
215170,3rd
010657,3rd
051549,3rd
091404,3rd
132321,3rd
173906,3rd
215187,3rd
010953,3rd
051574,3rd
091634,3rd
132503,3rd
174428,3rd
215198,3rd
011297,3rd
053222,3rd
094335,3rd
132806,3rd
174524,3rd
215320,3rd
012579,3rd
055179,3rd
095252,3rd
132941,3rd
175179,3rd
215427,3rd
012794,3rd
057432,3rd
095434,3rd
133920,3rd
175560,3rd
216122,3rd
013219,3rd
057608,3rd
095810,3rd
135032,3rd
175774,3rd
216589,3rd
015922,3rd
058019,3rd
096518,3rd
136514,3rd
177654,3rd
218674,3rd
016771,3rd
058445,3rd
096812,3rd
137044,3rd
177747,3rd
219464,3rd
016851,3rd
058532,3rd
097054,3rd
137302,3rd
178148,3rd
219745,3rd
018119,3rd
059336,3rd
098735,3rd
138374,3rd
178503,3rd
219846,3rd
018315,3rd
059420,3rd
098935,3rd
140448,3rd
178660,3rd
219994,3rd
019417,3rd
060465,3rd
100486,3rd
142576,3rd
178999,3rd
220727,3rd
019443,3rd
060769,3rd
100977,3rd
143701,3rd
179560,3rd
223988,3rd
020264,3rd
060902,3rd
101948,3rd
144159,3rd
179992,3rd
224085,3rd
021029,3rd
060982,3rd
101963,3rd
144400,3rd
180713,3rd
224962,3rd
