number,prize
487564,1st
187448,2nd
688441,2nd
818952,2nd
001506,3rd
050735,3rd
095967,3rd
154262,3rd
193813,3rd
237202,3rd
270318,3rd
312171,3rd
362569,3rd
409910,3rd
455418,3rd
004054,3rd
053484,3rd
098212,3rd
154374,3rd
196392,3rd
237532,3rd
270974,3rd
313626,3rd
364586,3rd
410445,3rd
457270,3rd
004126,3rd
054318,3rd
101158,3rd
155076,3rd
196802,3rd
237716,3rd
272900,3rd
314890,3rd
365148,3rd
411627,3rd
457869,3rd
008166,3rd
054463,3rd
102368,3rd
155526,3rd
197118,3rd
238354,3rd
273005,3rd
315166,3rd
368473,3rd
412595,3rd
458215,3rd
008773,3rd
056683,3rd
105535,3rd
155807,3rd
197289,3rd
238597,3rd
273893,3rd
315624,3rd
369772,3rd
413088,3rd
461222,3rd
009435,3rd
056796,3rd
106284,3rd
157119,3rd
197911,3rd
238728,3rd
274902,3rd
316599,3rd
370094,3rd
415545,3rd
461392,3rd
009510,3rd
060300,3rd
110018,3rd
157312,3rd
198590,3rd
238909,3rd
275740,3rd
316631,3rd
370790,3rd
416221,3rd
461917,3rd
010307,3rd
061033,3rd
110608,3rd
157434,3rd
198894,3rd
240180,3rd
276391,3rd
316666,3rd
370919,3rd
416599,3rd
462951,3rd
012376,3rd
061413,3rd
111032,3rd
158073,3rd
199418,3rd
240415,3rd
276828,3rd
316887,3rd
370923,3rd
417413,3rd
463540,3rd
013006,3rd
061870,3rd
111475,3rd
158129,3rd
200357,3rd
240479,3rd
277344,3rd
316995,3rd
372680,3rd
417772,3rd
464722,3rd
014308,3rd
061894,3rd
111819,3rd
159237,3rd
200370,3rd
240980,3rd
278171,3rd
320237,3rd
372983,3rd
417797,3rd
465122,3rd
015176,3rd
063410,3rd
112196,3rd
161257,3rd
200526,3rd
241417,3rd
279490,3rd
320887,3rd
373206,3rd
418089,3rd
465643,3rd
015930,3rd
064552,3rd
114228,3rd
161318,3rd
201364,3rd
242149,3rd
279649,3rd
322660,3rd
374617,3rd
418917,3rd
465713,3rd
017440,3rd
064663,3rd
114751,3rd
161386,3rd
202752,3rd
242253,3rd
279840,3rd
322661,3rd
375300,3rd
420748,3rd
468991,3rd
018118,3rd
064836,3rd
115003,3rd
161492,3rd
203714,3rd
242726,3rd
280454,3rd
322691,3rd
375576,3rd
420765,3rd
469422,3rd
019048,3rd
065082,3rd
116713,3rd
161689,3rd
204289,3rd
242754,3rd
282336,3rd
323344,3rd
376163,3rd
421632,3rd
470963,3rd
019664,3rd
065171,3rd
117778,3rd
163184,3rd
205114,3rd
242893,3rd
284075,3rd
323945,3rd
376824,3rd
423850,3rd
471386,3rd
021535,3rd
065328,3rd
118163,3rd
163655,3rd
205633,3rd
246179,3rd
284129,3rd
323993,3rd
377194,3rd
424698,3rd
471531,3rd
021588,3rd
065334,3rd
118420,3rd
165082,3rd
205808,3rd
246312,3rd
286491,3rd
327422,3rd
377323,3rd
425044,3rd
472048,3rd
022361,3rd
065600,3rd
118593,3rd
165643,3rd
206354,3rd
246496,3rd
287205,3rd
328584,3rd
381495,3rd
427187,3rd
472053,3rd
022913,3rd
065697,3rd
118979,3rd
166149,3rd
208142,3rd
246501,3rd
287516,3rd
329163,3rd
381845,3rd
427733,3rd
473728,3rd
025177,3rd
066545,3rd
120222,3rd
166657,3rd
208634,3rd
247541,3rd
287787,3rd
329785,3rd
382572,3rd
428049,3rd
474163,3rd
026904,3rd
066912,3rd
120693,3rd
166890,3rd
210867,3rd
247870,3rd
288263,3rd
329802,3rd
382597,3rd
428929,3rd
474478,3rd
028503,3rd
068250,3rd
124234,3rd
167901,3rd
211310,3rd
248004,3rd
288347,3rd
330842,3rd
382782,3rd
429811,3rd
474622,3rd
