number,prize
116071,1st
226611,2nd
617665,2nd
693656,2nd
000032,3rd
050382,3rd
089882,3rd
133035,3rd
171894,3rd
209924,3rd
253826,3rd
301448,3rd
359709,3rd
399634,3rd
437200,3rd
001197,3rd
051561,3rd
090211,3rd
133053,3rd
171982,3rd
210092,3rd
253853,3rd
302266,3rd
360096,3rd
400070,3rd
438727,3rd
001241,3rd
053982,3rd
090747,3rd
133834,3rd
173096,3rd
211827,3rd
254453,3rd
303014,3rd
360488,3rd
401321,3rd
438928,3rd
001607,3rd
053992,3rd
090917,3rd
135716,3rd
173255,3rd
212486,3rd
255236,3rd
303512,3rd
360622,3rd
402199,3rd
439945,3rd
003220,3rd
054455,3rd
091387,3rd
136762,3rd
173651,3rd
212554,3rd
255390,3rd
304846,3rd
361091,3rd
403445,3rd
440483,3rd
003860,3rd
056008,3rd
091547,3rd
136967,3rd
173820,3rd
212622,3rd
255700,3rd
304858,3rd
362844,3rd
403472,3rd
441134,3rd
004370,3rd
056064,3rd
091723,3rd
138200,3rd
174606,3rd
214595,3rd
256714,3rd
306639,3rd
362999,3rd
404847,3rd
441287,3rd
007078,3rd
056170,3rd
093339,3rd
138851,3rd
174871,3rd
215062,3rd
258006,3rd
307040,3rd
363730,3rd
405650,3rd
442158,3rd
008188,3rd
056318,3rd
094755,3rd
138991,3rd
175575,3rd
215539,3rd
260899,3rd
307106,3rd
364274,3rd
405726,3rd
443151,3rd
009102,3rd
057046,3rd
097221,3rd
139067,3rd
177574,3rd
215658,3rd
261103,3rd
308473,3rd
364395,3rd
406540,3rd
443690,3rd
010078,3rd
057337,3rd
100283,3rd
139265,3rd
178722,3rd
216974,3rd
263048,3rd
308801,3rd
364652,3rd
406960,3rd
444522,3rd
010368,3rd
058383,3rd
100541,3rd
139429,3rd
179325,3rd
218314,3rd
263239,3rd
309553,3rd
364753,3rd
408001,3rd
444724,3rd
010490,3rd
059041,3rd
100868,3rd
140685,3rd
180845,3rd
218379,3rd
263902,3rd
310856,3rd
365636,3rd
408387,3rd
444892,3rd
010887,3rd
059760,3rd
102937,3rd
141188,3rd
181292,3rd
218396,3rd
264296,3rd
312514,3rd
368879,3rd
408721,3rd
445842,3rd
011150,3rd
060640,3rd
102954,3rd
141652,3rd
182174,3rd
218556,3rd
264958,3rd
314972,3rd
369253,3rd
409579,3rd
446557,3rd
012284,3rd
061728,3rd
104438,3rd
141745,3rd
182846,3rd
219904,3rd
265301,3rd
315535,3rd
373228,3rd
412683,3rd
446678,3rd
012915,3rd
062396,3rd
105226,3rd
141781,3rd
183341,3rd
220154,3rd
266445,3rd
317093,3rd
374110,3rd
413334,3rd
446938,3rd
014440,3rd
062577,3rd
106240,3rd
142141,3rd
183943,3rd
220376,3rd
267404,3rd
317250,3rd
374228,3rd
414210,3rd
449201,3rd
015793,3rd
062634,3rd
106289,3rd
142966,3rd
185882,3rd
221878,3rd
267696,3rd
318776,3rd
376715,3rd
415215,3rd
449406,3rd
015893,3rd
064233,3rd
106342,3rd
143252,3rd
186263,3rd
221967,3rd
269296,3rd
318820,3rd
377030,3rd
416201,3rd
450129,3rd
019003,3rd
064621,3rd
106642,3rd
145420,3rd
186361,3rd
222397,3rd
269345,3rd
320007,3rd
378166,3rd
416801,3rd
450370,3rd
020102,3rd
064914,3rd
107142,3rd
145433,3rd
186606,3rd
223345,3rd
270005,3rd
320717,3rd
378849,3rd
417326,3rd
451602,3rd
020667,3rd
065913,3rd
107448,3rd
145437,3rd
188319,3rd
223540,3rd
270330,3rd
320892,3rd
378876,3rd
417387,3rd
454156,3rd
020728,3rd
065914,3rd
108385,3rd
146007,3rd
188527,3rd
223825,3rd
270362,3rd
323142,3rd
379028,3rd
418106,3rd
455525,3rd
021480,3rd
066855,3rd
108810,3rd
146024,3rd
188788,3rd
225149,3rd
271049,3rd
323857,3rd
379339,3rd
418723,3rd
456760,3rd
022117,3rd
067122,3rd
110283,3rd
146982,3rd
188829,3rd
225248,3rd
271161,3rd
326749,3rd
379705,3rd
419763,3rd
457804,3rd
022965,3rd
067175,3rd
110953,3rd
147577,3rd
189781,3rd
226309,3rd
271371,3rd
327434,3rd
380080,3rd
420517,3rd
458923,3rd
023931,3rd
068138,3rd
113348,3rd
148822,3rd
189946,3rd
226827,3rd
272262,3rd
327788,3rd
380201,3rd
420750,3rd
460912,3rd
024159,3rd
068249,3rd
116518,3rd
148826,3rd
190530,3rd
227228,3rd
272276,3rd
329571,3rd
380658,3rd
421058,3rd
461022,3rd
024795,3rd
068437,3rd
116732,3rd
148932,3rd
191237,3rd
229634,3rd
273514,3rd
332821,3rd
381069,3rd
422163,3rd
461826,3rd
025368,3rd
068525,3rd
116753,3rd
149383,3rd
191461,3rd
229851,3rd
274824,3rd
334271,3rd
382016,3rd
423205,3rd
462556,3rd
027602,3rd
070074,3rd
117031,3rd
150626,3rd
192327,3rd
231957,3rd
275491,3rd
334710,3rd
382214,3rd
423763,3rd
462920,3rd
028486,3rd
070545,3rd
117138,3rd
151953,3rd
192716,3rd
232269,3rd
277777,3rd
336497,3rd
383065,3rd
423967,3rd
463059,3rd
029743,3rd
072554,3rd
118008,3rd
152315,3rd
192820,3rd
234137,3rd
278217,3rd
336518,3rd
383486,3rd
424064,3rd
463262,3rd
030665,3rd
073083,3rd
119300,3rd
153573,3rd
195335,3rd
234936,3rd
279055,3rd
337330,3rd
385063,3rd
424910,3rd
463951,3rd
031175,3rd
073351,3rd
119461,3rd
154066,3rd
195658,3rd
236503,3rd
279103,3rd
338748,3rd
386084,3rd
425643,3rd
465320,3rd
031438,3rd
073433,3rd
120513,3rd
155971,3rd
196866,3rd
236605,3rd
281220,3rd
341353,3rd
387490,3rd
426149,3rd
465683,3rd
031964,3rd
073628,3rd
121920,3rd
156604,3rd
197395,3rd
236901,3rd
281356,3rd
341475,3rd
387607,3rd
426719,3rd
466216,3rd
032118,3rd
073896,3rd
122042,3rd
157406,3rd
197418,3rd
237373,3rd
281375,3rd
341734,3rd
388120,3rd
426964,3rd
467295,3rd
032375,3rd
075320,3rd
122522,3rd
157408,3rd
198922,3rd
238981,3rd
282242,3rd
345397,3rd
389359,3rd
427165,3rd
467315,3rd
032612,3rd
075984,3rd
122551,3rd
158317,3rd
198953,3rd
239736,3rd
283879,3rd
346215,3rd
389695,3rd
427380,3rd
469492,3rd
034907,3rd
076254,3rd
122793,3rd
159342,3rd
199348,3rd
239963,3rd
284232,3rd
346917,3rd
390748,3rd
429182,3rd
470991,3rd
036772,3rd
077385,3rd
122919,3rd
159573,3rd
199577,3rd
240244,3rd
284371,3rd
347094,3rd
391643,3rd
429249,3rd
472116,3rd
036962,3rd
079471,3rd
123487,3rd
159683,3rd
200526,3rd
243823,3rd
286262,3rd
347435,3rd
392900,3rd
430273,3rd
472532,3rd
037115,3rd
079482,3rd
124435,3rd
160044,3rd
201072,3rd
244170,3rd
288004,3rd
349448,3rd
393475,3rd
431831,3rd
473432,3rd
038391,3rd
082166,3rd
126856,3rd
160665,3rd
202564,3rd
245298,3rd
288298,3rd
349553,3rd
394896,3rd
432368,3rd
473578,3rd
039554,3rd
082582,3rd
127169,3rd
162947,3rd
204481,3rd
247310,3rd
288507,3rd
350106,3rd
395125,3rd
434287,3rd
473750,3rd
040459,3rd
082668,3rd
127886,3rd
162990,3rd
205159,3rd
247470,3rd
289308,3rd
350803,3rd
395384,3rd
434527,3rd
473889,3rd
041102,3rd
084004,3rd
128448,3rd
163052,3rd
205311,3rd
248677,3rd
289780,3rd
350951,3rd
395551,3rd
434873,3rd
476391,3rd
041170,3rd
084248,3rd
128686,3rd
165640,3rd
206158,3rd
248705,3rd
290456,3rd
354150,3rd
395652,3rd
435835,3rd
476806,3rd
041418,3rd
084500,3rd
129163,3rd
166522,3rd
207625,3rd
251226,3rd
294133,3rd
355604,3rd
396063,3rd
435841,3rd
477810,3rd
043907,3rd
085836,3rd
130227,3rd
166714,3rd
208259,3rd
251510,3rd
295358,3rd
356325,3rd
396478,3rd
436015,3rd
478516,3rd
044940,3rd
087726,3rd
131130,3rd
169243,3rd
208619,3rd
251989,3rd
297541,3rd
357315,3rd
396883,3rd
436197,3rd
481513,3rd
046025,3rd
087888,3rd
132227,3rd
170368,3rd
208900,3rd
252142,3rd
298691,3rd
358808,3rd
396973,3rd
436564,3rd
481972,3rd
047334,3rd
087951,3rd
132996,3rd
171626,3rd
209851,3rd
253575,3rd
300489,3rd
359232,3rd
397110,3rd
437174,3rd
482355,3rd
482694,3rd
527017,3rd
576967,3rd
628300,3rd
678296,3rd
717469,3rd
758360,3rd
816374,3rd
855221,3rd
910018,3rd
957434,3rd
483751,3rd
527165,3rd
577044,3rd
628833,3rd
678693,3rd
718705,3rd
760543,3rd
817472,3rd
855662,3rd
911307,3rd
958788,3rd
485665,3rd
527437,3rd
577317,3rd
628853,3rd
679125,3rd
719028,3rd
760721,3rd
817797,3rd
856802,3rd
911624,3rd
959519,3rd
485684,3rd
527496,3rd
577690,3rd
630260,3rd
679850,3rd
719066,3rd
761498,3rd
818530,3rd
857247,3rd
911899,3rd
960662,3rd
486538,3rd
532561,3rd
578302,3rd
630846,3rd
679909,3rd
719598,3rd
762542,3rd
818547,3rd
857374,3rd
914513,3rd
960704,3rd
486726,3rd
534118,3rd
578821,3rd
631083,3rd
680173,3rd
720029,3rd
763890,3rd
818931,3rd
857615,3rd
915344,3rd
961425,3rd
487614,3rd
536227,3rd
578841,3rd
632075,3rd
683631,3rd
720045,3rd
763924,3rd
819744,3rd
857985,3rd
916079,3rd
961796,3rd
488148,3rd
536596,3rd
580236,3rd
633998,3rd
684545,3rd
722204,3rd
764134,3rd
822946,3rd
858905,3rd
916292,3rd
962169,3rd
488149,3rd
536626,3rd
580697,3rd
635404,3rd
685104,3rd
722563,3rd
767535,3rd
823151,3rd
859103,3rd
917171,3rd
962697,3rd
488206,3rd
538249,3rd
582253,3rd
635740,3rd
685124,3rd
725421,3rd
770218,3rd
823696,3rd
859489,3rd
918195,3rd
962778,3rd
488621,3rd
538561,3rd
583570,3rd
636962,3rd
