number,prize
694364,1st
666812,2nd
610514,2nd
879657,2nd
001059,3rd
040152,3rd
089829,3rd
145280,3rd
189447,3rd
237409,3rd
275176,3rd
324154,3rd
376253,3rd
421558,3rd
477863,3rd
002276,3rd
040892,3rd
091377,3rd
147614,3rd
190806,3rd
237508,3rd
275859,3rd
324791,3rd
377048,3rd
421666,3rd
478219,3rd
003387,3rd
041442,3rd
092186,3rd
149183,3rd
190954,3rd
239723,3rd
276117,3rd
324849,3rd
378514,3rd
421725,3rd
478371,3rd
005437,3rd
041928,3rd
092258,3rd
151357,3rd
191031,3rd
240700,3rd
279939,3rd
324878,3rd
378894,3rd
422365,3rd
478476,3rd
007018,3rd
042547,3rd
092666,3rd
151485,3rd
191913,3rd
242524,3rd
279983,3rd
325445,3rd
380725,3rd
422924,3rd
478617,3rd
007401,3rd
045871,3rd
093882,3rd
151714,3rd
192239,3rd
243520,3rd
280559,3rd
326861,3rd
380786,3rd
423689,3rd
480156,3rd
008199,3rd
045992,3rd
095369,3rd
153523,3rd
192404,3rd
243532,3rd
281079,3rd
327909,3rd
381613,3rd
424491,3rd
482213,3rd
010067,3rd
046326,3rd
096264,3rd
155004,3rd
192424,3rd
243835,3rd
281409,3rd
328314,3rd
382284,3rd
425793,3rd
484683,3rd
010839,3rd
046610,3rd
097466,3rd
155206,3rd
192495,3rd
244870,3rd
281801,3rd
329155,3rd
382354,3rd
425949,3rd
486342,3rd
011077,3rd
047323,3rd
098283,3rd
155239,3rd
192731,3rd
245300,3rd
281870,3rd
330647,3rd
384143,3rd
428258,3rd
487766,3rd
011080,3rd
049668,3rd
099685,3rd
155431,3rd
193544,3rd
246258,3rd
282139,3rd
335257,3rd
385240,3rd
428806,3rd
488436,3rd
013377,3rd
049902,3rd
100358,3rd
155536,3rd
196198,3rd
249483,3rd
282644,3rd
336178,3rd
385884,3rd
431758,3rd
490236,3rd
013797,3rd
050124,3rd
102758,3rd
155979,3rd
198027,3rd
249569,3rd
283073,3rd
336351,3rd
387137,3rd
431995,3rd
490517,3rd
014000,3rd
053040,3rd
103352,3rd
157303,3rd
198556,3rd
250884,3rd
284022,3rd
337215,3rd
388447,3rd
