number,prize
268813,1st
009914,2nd
298412,2nd
886501,2nd
001282,3rd
038951,3rd
086294,3rd
125164,3rd
167097,3rd
206809,3rd
250674,3rd
286233,3rd
334805,3rd
384088,3rd
421593,3rd
460585,3rd
001287,3rd
039582,3rd
087014,3rd
125230,3rd
167386,3rd
207398,3rd
250949,3rd
287149,3rd
334987,3rd
385280,3rd
423262,3rd
462360,3rd
001743,3rd
041493,3rd
087650,3rd
125286,3rd
168109,3rd
208403,3rd
251391,3rd
287482,3rd
335116,3rd
385300,3rd
424278,3rd
462693,3rd
002457,3rd
042602,3rd
088334,3rd
125436,3rd
168203,3rd
208914,3rd
253032,3rd
287864,3rd
339244,3rd
385402,3rd
425308,3rd
463489,3rd
002672,3rd
043022,3rd
089316,3rd
127984,3rd
168270,3rd
211294,3rd
253164,3rd
287940,3rd
339670,3rd
386099,3rd
425898,3rd
464991,3rd
003069,3rd
044283,3rd
089872,3rd
128580,3rd
168621,3rd
211318,3rd
253629,3rd
289270,3rd
340227,3rd
387417,3rd
425940,3rd
465275,3rd
004284,3rd
045678,3rd
089931,3rd
128828,3rd
169932,3rd
211812,3rd
254565,3rd
289933,3rd
341069,3rd
388996,3rd
426619,3rd
465572,3rd
004850,3rd
046398,3rd
090147,3rd
129417,3rd
171319,3rd
212737,3rd
254790,3rd
290692,3rd
342623,3rd
389515,3rd
428215,3rd
465634,3rd
005657,3rd
048077,3rd
090248,3rd
129560,3rd
172226,3rd
212949,3rd
255996,3rd
291611,3rd
343793,3rd
389860,3rd
429170,3rd
466343,3rd
007113,3rd
049073,3rd
090809,3rd
130268,3rd
172387,3rd
213993,3rd
256283,3rd
294087,3rd
344872,3rd
390121,3rd
429817,3rd
468351,3rd
007535,3rd
050384,3rd
093447,3rd
131215,3rd
173143,3rd
214204,3rd
256503,3rd
294889,3rd
345818,3rd
390478,3rd
429853,3rd
468972,3rd
007567,3rd
051296,3rd
093811,3rd
132149,3rd
173740,3rd
214224,3rd
257054,3rd
295088,3rd
346900,3rd
390488,3rd
430337,3rd
469473,3rd
008183,3rd
051480,3rd
094297,3rd
133080,3rd
174677,3rd
214419,3rd
257452,3rd
296304,3rd
347406,3rd
392274,3rd
430659,3rd
469721,3rd
008412,3rd
051590,3rd
096934,3rd
134383,3rd
175412,3rd
215244,3rd
258083,3rd
297232,3rd
349557,3rd
392474,3rd
431070,3rd
469811,3rd
008822,3rd
051976,3rd
097092,3rd
135520,3rd
175843,3rd
218462,3rd
258408,3rd
298293,3rd
349810,3rd
392522,3rd
431319,3rd
470100,3rd
008945,3rd
052815,3rd
097299,3rd
135644,3rd
177815,3rd
218592,3rd
258828,3rd
299312,3rd
349886,3rd
395223,3rd
431505,3rd
470318,3rd
009190,3rd
054702,3rd
097563,3rd
135945,3rd
179448,3rd
219573,3rd
258865,3rd
300131,3rd
349998,3rd
395433,3rd
432670,3rd
471256,3rd
009246,3rd
056015,3rd
097706,3rd
136100,3rd
179740,3rd
219848,3rd
258933,3rd
300372,3rd
351042,3rd
396218,3rd
434392,3rd
472384,3rd
009891,3rd
058821,3rd
097944,3rd
136303,3rd
180009,3rd
221467,3rd
258983,3rd
301651,3rd
351162,3rd
396925,3rd
434675,3rd
472747,3rd
010130,3rd
059509,3rd
098427,3rd
138356,3rd
180894,3rd
222461,3rd
259181,3rd
303173,3rd
351286,3rd
398181,3rd
434748,3rd
473419,3rd
010295,3rd
059641,3rd
099796,3rd
139301,3rd
182423,3rd
223623,3rd
260353,3rd
303177,3rd
353210,3rd
398436,3rd
435262,3rd
475132,3rd
010591,3rd
059657,3rd
100698,3rd
142636,3rd
182816,3rd
224284,3rd
260580,3rd
304692,3rd
353738,3rd
399272,3rd
436940,3rd
476626,3rd
010720,3rd
060289,3rd
102107,3rd
144537,3rd
183192,3rd
226201,3rd
260688,3rd
305122,3rd
355615,3rd
399443,3rd
439522,3rd
476841,3rd
011197,3rd
060984,3rd
102692,3rd
144571,3rd
186987,3rd
226473,3rd
262192,3rd
307065,3rd
355657,3rd
399533,3rd
439737,3rd
477192,3rd
012480,3rd
061052,3rd
102901,3rd
145720,3rd
190400,3rd
227652,3rd
262211,3rd
307232,3rd
355693,3rd
401329,3rd
442228,3rd
477454,3rd
012886,3rd
062251,3rd
103461,3rd
145964,3rd
191010,3rd
229459,3rd
264826,3rd
308416,3rd
356090,3rd
402182,3rd
442713,3rd
477619,3rd
013702,3rd
062846,3rd
103764,3rd
146292,3rd
191366,3rd
230616,3rd
264960,3rd
308431,3rd
356545,3rd
402198,3rd
444927,3rd
479236,3rd
014040,3rd
064467,3rd
104807,3rd
146526,3rd
191380,3rd
231635,3rd
265364,3rd
308477,3rd
358412,3rd
402201,3rd
444955,3rd
479849,3rd
014480,3rd
066477,3rd
105165,3rd
147001,3rd
192107,3rd
231894,3rd
266948,3rd
309780,3rd
359319,3rd
403304,3rd
445560,3rd
480739,3rd
014617,3rd
070020,3rd
106471,3rd
148186,3rd
192201,3rd
232039,3rd
271149,3rd
310100,3rd
360323,3rd
403760,3rd
447992,3rd
481661,3rd
014896,3rd
071052,3rd
108049,3rd
148894,3rd
192245,3rd
232285,3rd
271973,3rd
313786,3rd
360519,3rd
404075,3rd
448225,3rd
482017,3rd
017050,3rd
072115,3rd
108752,3rd
149415,3rd
192543,3rd
232624,3rd
272033,3rd
314687,3rd
364182,3rd
404328,3rd
448597,3rd
482604,3rd
018226,3rd
072784,3rd
108810,3rd
151330,3rd
193055,3rd
233898,3rd
272070,3rd
315969,3rd
365971,3rd
405753,3rd
448660,3rd
483686,3rd
018363,3rd
073028,3rd
108907,3rd
152793,3rd
194835,3rd
234657,3rd
272440,3rd
317609,3rd
368705,3rd
406376,3rd
449556,3rd
484540,3rd
019686,3rd
073536,3rd
109501,3rd
153360,3rd
195487,3rd
236368,3rd
273922,3rd
317842,3rd
371127,3rd
407596,3rd
450599,3rd
485734,3rd
020605,3rd
074029,3rd
110210,3rd
153505,3rd
195673,3rd
237266,3rd
274066,3rd
319878,3rd
372475,3rd
407779,3rd
450688,3rd
486192,3rd
022370,3rd
075695,3rd
110381,3rd
154829,3rd
195853,3rd
237420,3rd
274945,3rd
321837,3rd
373526,3rd
407966,3rd
450944,3rd
487822,3rd
025118,3rd
076457,3rd
110388,3rd
155451,3rd
196704,3rd
238820,3rd
275159,3rd
322505,3rd
374143,3rd
408029,3rd
451103,3rd
488295,3rd
025478,3rd
076572,3rd
111658,3rd
156376,3rd
196903,3rd
239077,3rd
275243,3rd
324128,3rd
374416,3rd
410441,3rd
451316,3rd
488511,3rd
025901,3rd
078329,3rd
113073,3rd
156535,3rd
197326,3rd
241404,3rd
276395,3rd
324233,3rd
375515,3rd
410889,3rd
453536,3rd
488601,3rd
026606,3rd
078546,3rd
113682,3rd
157043,3rd
197487,3rd
242164,3rd
276733,3rd
324454,3rd
376283,3rd
411267,3rd
454667,3rd
490021,3rd
028436,3rd
078596,3rd
113743,3rd
157564,3rd
197560,3rd
242687,3rd
277687,3rd
324780,3rd
377191,3rd
412815,3rd
454680,3rd
490747,3rd
029472,3rd
078799,3rd
114883,3rd
158751,3rd
199829,3rd
244633,3rd
277720,3rd
324910,3rd
377358,3rd
412955,3rd
455256,3rd
492760,3rd
029714,3rd
079195,3rd
116071,3rd
158884,3rd
200655,3rd
244895,3rd
279838,3rd
326500,3rd
377455,3rd
413833,3rd
455843,3rd
492968,3rd
030600,3rd
081744,3rd
117545,3rd
158900,3rd
201318,3rd
245236,3rd
279995,3rd
330292,3rd
379610,3rd
416057,3rd
455892,3rd
494344,3rd
034931,3rd
083574,3rd
120411,3rd
160667,3rd
202471,3rd
245774,3rd
280130,3rd
331071,3rd
379737,3rd
417081,3rd
457945,3rd
494713,3rd
035002,3rd
084152,3rd
120938,3rd
160675,3rd
202813,3rd
245964,3rd
280524,3rd
331912,3rd
381476,3rd
418720,3rd
458951,3rd
495234,3rd
035078,3rd
085597,3rd
122136,3rd
160749,3rd
204178,3rd
249180,3rd
282425,3rd
333020,3rd
382880,3rd
419477,3rd
458954,3rd
495563,3rd
037207,3rd
085766,3rd
122422,3rd
163033,3rd
204504,3rd
249785,3rd
284622,3rd
333048,3rd
384007,3rd
421160,3rd
459456,3rd
496518,3rd
038513,3rd
086038,3rd
124310,3rd
164725,3rd
204583,3rd
249857,3rd
286037,3rd
334180,3rd
384039,3rd
421347,3rd
459560,3rd
496899,3rd
497018,3rd
537967,3rd
577184,3rd
609095,3rd
656642,3rd
703779,3rd
746651,3rd
784336,3rd
830870,3rd
870348,3rd
913505,3rd
960004,3rd
497168,3rd
538706,3rd
577865,3rd
611359,3rd
656786,3rd
703975,3rd
748197,3rd
785718,3rd
831208,3rd
871361,3rd
914021,3rd
960491,3rd
497207,3rd
539146,3rd
577943,3rd
611381,3rd
657142,3rd
704876,3rd
748616,3rd
785976,3rd
831492,3rd
871574,3rd
914266,3rd
961200,3rd
497323,3rd
539472,3rd
578254,3rd
614199,3rd
657229,3rd
705154,3rd
748907,3rd
786901,3rd
831493,3rd
871717,3rd
914574,3rd
961623,3rd
498871,3rd
539578,3rd
578351,3rd
614554,3rd
657464,3rd
705389,3rd
749775,3rd
787114,3rd
831698,3rd
872648,3rd
914590,3rd
961949,3rd
499276,3rd
543246,3rd
579273,3rd
615336,3rd
657750,3rd
705633,3rd
750936,3rd
787589,3rd
832437,3rd
872658,3rd
915455,3rd
962697,3rd
499373,3rd
545144,3rd
579636,3rd
616556,3rd
658875,3rd
706624,3rd
751855,3rd
788145,3rd
833459,3rd
872754,3rd
916438,3rd
964842,3rd
501206,3rd
548209,3rd
579869,3rd
616820,3rd
658877,3rd
707558,3rd
753284,3rd
789986,3rd
834055,3rd
873581,3rd
916528,3rd
965027,3rd
501568,3rd
549122,3rd
581477,3rd
617030,3rd
658998,3rd
708021,3rd
753329,3rd
790049,3rd
834269,3rd
875589,3rd
916697,3rd
965164,3rd
504813,3rd
549654,3rd
581565,3rd
617295,3rd
660033,3rd
709555,3rd
