number,prize
878602,1st
273899,2nd
873447,2nd
879843,2nd
002124,3rd
045155,3rd
086355,3rd
134170,3rd
175198,3rd
215478,3rd
273130,3rd
319594,3rd
366492,3rd
416224,3rd
458657,3rd
002320,3rd
045356,3rd
086553,3rd
135194,3rd
175505,3rd
215609,3rd
273288,3rd
320457,3rd
367804,3rd
416560,3rd
458991,3rd
002714,3rd
047682,3rd
092270,3rd
135427,3rd
176689,3rd
216303,3rd
277376,3rd
321075,3rd
368093,3rd
416796,3rd
459222,3rd
003280,3rd
048991,3rd
092306,3rd
138005,3rd
177999,3rd
216320,3rd
278892,3rd
322090,3rd
368123,3rd
418049,3rd
459374,3rd
003322,3rd
049226,3rd
092592,3rd
138212,3rd
179303,3rd
216410,3rd
279047,3rd
322304,3rd
370708,3rd
418754,3rd
460603,3rd
003584,3rd
050164,3rd
092629,3rd
139310,3rd
179698,3rd
218899,3rd
279077,3rd
322929,3rd
370743,3rd
419151,3rd
460702,3rd
003868,3rd
050365,3rd
095585,3rd
141146,3rd
180147,3rd
218991,3rd
279275,3rd
323827,3rd
371367,3rd
419899,3rd
460736,3rd
004686,3rd
053755,3rd
096047,3rd
141430,3rd
180279,3rd
219563,3rd
280681,3rd
324962,3rd
371994,3rd
420559,3rd
462249,3rd
006337,3rd
053838,3rd
096140,3rd
141826,3rd
180670,3rd
220988,3rd
280692,3rd
324984,3rd
372160,3rd
423792,3rd
463177,3rd
007072,3rd
054129,3rd
097532,3rd
141831,3rd
180918,3rd
223827,3rd
281098,3rd
325071,3rd
372817,3rd
424388,3rd
464428,3rd
008625,3rd
054432,3rd
098310,3rd
142529,3rd
182272,3rd
224821,3rd
282142,3rd
325441,3rd
372912,3rd
424573,3rd
465535,3rd
009443,3rd
056968,3rd
099841,3rd
144059,3rd
182513,3rd
227073,3rd
285817,3rd
325869,3rd
372915,3rd
424805,3rd
466927,3rd
009583,3rd
057020,3rd
101718,3rd
145302,3rd
182895,3rd
227175,3rd
287214,3rd
327457,3rd
373234,3rd
425655,3rd
467368,3rd
011158,3rd
057664,3rd
102283,3rd
145712,3rd
183885,3rd
227702,3rd
287240,3rd
327458,3rd
