number,prize
124915,1st
017336,2nd
505165,2nd
971442,2nd
000322,3rd
035371,3rd
074441,3rd
119207,3rd
162531,3rd
200887,3rd
001265,3rd
036997,3rd
074919,3rd
119513,3rd
162533,3rd
201435,3rd
001739,3rd
038539,3rd
076109,3rd
119711,3rd
162948,3rd
203134,3rd
002991,3rd
038866,3rd
076235,3rd
119813,3rd
163257,3rd
203347,3rd
003318,3rd
040245,3rd
076239,3rd
119877,3rd
163473,3rd
204682,3rd
003901,3rd
040432,3rd
078575,3rd
121948,3rd
164686,3rd
204896,3rd
004016,3rd
040862,3rd
079735,3rd
122757,3rd
164699,3rd
204980,3rd
004430,3rd
040957,3rd
080388,3rd
124067,3rd
165591,3rd
207953,3rd
006229,3rd
041346,3rd
080787,3rd
124462,3rd
165612,3rd
209617,3rd
006695,3rd
041517,3rd
081236,3rd
125362,3rd
165849,3rd
210284,3rd
006760,3rd
042360,3rd
082952,3rd
125425,3rd
166825,3rd
210596,3rd
006811,3rd
043297,3rd
084179,3rd
125906,3rd
166877,3rd
210714,3rd
007080,3rd
044314,3rd
084475,3rd
128882,3rd
167020,3rd
210839,3rd
009311,3rd
044385,3rd
088622,3rd
130209,3rd
168529,3rd
213841,3rd
009502,3rd
045413,3rd
088692,3rd
130618,3rd
168756,3rd
213995,3rd
009711,3rd
046435,3rd
089032,3rd
132892,3rd
168814,3rd
214076,3rd
010242,3rd
047027,3rd
089151,3rd
133802,3rd
169128,3rd
214473,3rd
010326,3rd
047452,3rd
089502,3rd
134070,3rd
169245,3rd
214596,3rd
011755,3rd
047460,3rd
090621,3rd
136306,3rd
172050,3rd
215784,3rd
014149,3rd
047591,3rd
091682,3rd
136433,3rd
172600,3rd
216334,3rd
014239,3rd
047771,3rd
092360,3rd
137654,3rd
174782,3rd
217123,3rd
015096,3rd
048245,3rd
093020,3rd
139877,3rd
177024,3rd
217383,3rd
017211,3rd
049215,3rd
093060,3rd
139888,3rd
178654,3rd
217647,3rd
017387,3rd
049990,3rd
093130,3rd
140052,3rd
178952,3rd
218633,3rd
017564,3rd
050849,3rd
093349,3rd
140564,3rd
180549,3rd
219437,3rd
018886,3rd
051220,3rd
093822,3rd
