number,prize
144844,1st
015443,2nd
236547,2nd
466843,2nd
000677,3rd
038859,3rd
085517,3rd
134120,3rd
175832,3rd
217819,3rd
252136,3rd
301464,3rd
338727,3rd
388523,3rd
437015,3rd
001654,3rd
039462,3rd
088500,3rd
135756,3rd
178677,3rd
218577,3rd
253617,3rd
301803,3rd
339299,3rd
388686,3rd
437041,3rd
001667,3rd
039522,3rd
089925,3rd
135952,3rd
178838,3rd
219746,3rd
255091,3rd
302408,3rd
341139,3rd
390441,3rd
437341,3rd
001847,3rd
041398,3rd
091460,3rd
136422,3rd
181611,3rd
219759,3rd
257489,3rd
302861,3rd
343258,3rd
390954,3rd
441167,3rd
003766,3rd
042899,3rd
091874,3rd
137821,3rd
182960,3rd
220018,3rd
257709,3rd
304889,3rd
344173,3rd
392213,3rd
442799,3rd
004004,3rd
042914,3rd
092786,3rd
138090,3rd
184305,3rd
221918,3rd
257717,3rd
305012,3rd
346989,3rd
392254,3rd
443515,3rd
004021,3rd
043198,3rd
093434,3rd
138109,3rd
184482,3rd
222228,3rd
257810,3rd
305264,3rd
353435,3rd
394073,3rd
443810,3rd
004654,3rd
043472,3rd
093626,3rd
140520,3rd
184965,3rd
222704,3rd
258384,3rd
306227,3rd
353991,3rd
394430,3rd
444599,3rd
006829,3rd
044279,3rd
094080,3rd
140630,3rd
185178,3rd
222824,3rd
258691,3rd
307196,3rd
354360,3rd
394518,3rd
444810,3rd
007862,3rd
045079,3rd
094291,3rd
141236,3rd
185638,3rd
223160,3rd
259283,3rd
307407,3rd
355234,3rd
394987,3rd
446047,3rd
010344,3rd
045187,3rd
094594,3rd
142420,3rd
186351,3rd
223490,3rd
259678,3rd
307604,3rd
355284,3rd
398721,3rd
446364,3rd
011495,3rd
045223,3rd
094888,3rd
144623,3rd
186869,3rd
224712,3rd
260728,3rd
310494,3rd
356815,3rd
399321,3rd
446703,3rd
011599,3rd
045589,3rd
096664,3rd
145644,3rd
189933,3rd
224918,3rd
262268,3rd
310698,3rd
356904,3rd
400382,3rd
448876,3rd
011646,3rd
046200,3rd
098730,3rd
146265,3rd
190608,3rd
224958,3rd
262393,3rd
311075,3rd
357033,3rd
401138,3rd
449323,3rd
011829,3rd
046826,3rd
099030,3rd
150875,3rd
191387,3rd
225014,3rd
263124,3rd
312473,3rd
358029,3rd
402016,3rd
451952,3rd
011890,3rd
047500,3rd
100784,3rd
151158,3rd
191655,3rd
225268,3rd
263525,3rd
312576,3rd
358709,3rd
402603,3rd
452649,3rd
012019,3rd
048687,3rd
101553,3rd
151441,3rd
193028,3rd
226618,3rd
264736,3rd
312779,3rd
359010,3rd
402643,3rd
452658,3rd
012513,3rd
048779,3rd
102369,3rd
151654,3rd
194655,3rd
226760,3rd
265094,3rd
312829,3rd
359112,3rd
402905,3rd
455029,3rd
012869,3rd
049307,3rd
103148,3rd
153158,3rd
195251,3rd
227416,3rd
265311,3rd
312935,3rd
359271,3rd
403176,3rd
455099,3rd
013416,3rd
050713,3rd
103197,3rd
154654,3rd
195413,3rd
227782,3rd
265355,3rd
314386,3rd
359561,3rd
403362,3rd
455459,3rd
013580,3rd
051266,3rd
103613,3rd
155513,3rd
195597,3rd
227897,3rd
268906,3rd
315327,3rd
361087,3rd
403565,3rd
457290,3rd
013599,3rd
051578,3rd
105749,3rd
155613,3rd
196419,3rd
228008,3rd
269928,3rd
315386,3rd
361347,3rd
404064,3rd
458265,3rd
013790,3rd
054081,3rd
106798,3rd
156117,3rd
199792,3rd
229328,3rd
272266,3rd
315953,3rd
361541,3rd
404111,3rd
458776,3rd
014529,3rd
055505,3rd
107914,3rd
156713,3rd
199800,3rd
229397,3rd
272602,3rd
317207,3rd
361830,3rd
407541,3rd
459617,3rd
015780,3rd
055831,3rd
108372,3rd
157746,3rd
200274,3rd
230432,3rd
272768,3rd
318602,3rd
362139,3rd
407645,3rd
459688,3rd
016486,3rd
056285,3rd
111216,3rd
159254,3rd
200882,3rd
234389,3rd
273417,3rd
319553,3rd
364318,3rd
412022,3rd
460237,3rd
017400,3rd
056369,3rd
112022,3rd
159311,3rd
201054,3rd
234635,3rd
276141,3rd
319973,3rd
365230,3rd
412114,3rd
461798,3rd
017653,3rd
056447,3rd
112440,3rd
159612,3rd
203013,3rd
235304,3rd
276331,3rd
320032,3rd
365939,3rd
412722,3rd
462835,3rd
017936,3rd
058019,3rd
116283,3rd
159688,3rd
203065,3rd
235585,3rd
278609,3rd
321559,3rd
367958,3rd
412771,3rd
463053,3rd
018981,3rd
058140,3rd
117183,3rd
160049,3rd
203202,3rd
235978,3rd
279577,3rd
321691,3rd
368065,3rd
412820,3rd
464773,3rd
020137,3rd
058343,3rd
117799,3rd
161164,3rd
203880,3rd
237104,3rd
280142,3rd
323102,3rd
368089,3rd
412826,3rd
465244,3rd
020363,3rd
059643,3rd
118435,3rd
161313,3rd
204224,3rd
237232,3rd
281223,3rd
324632,3rd
369091,3rd
414249,3rd
467991,3rd
020852,3rd
060439,3rd
120136,3rd
162191,3rd
205293,3rd
237765,3rd
281788,3rd
326351,3rd
371110,3rd
415397,3rd
468928,3rd
021140,3rd
064875,3rd
122157,3rd
162493,3rd
205761,3rd
237791,3rd
282907,3rd
326592,3rd
371524,3rd
417048,3rd
469708,3rd
021442,3rd
065026,3rd
122878,3rd
162810,3rd
205827,3rd
238844,3rd
283599,3rd
326933,3rd
372775,3rd
417474,3rd
471276,3rd
022406,3rd
065975,3rd
123250,3rd
162942,3rd
206586,3rd
239178,3rd
284969,3rd
327013,3rd
375393,3rd
417498,3rd
471370,3rd
022616,3rd
068089,3rd
124212,3rd
162999,3rd
206614,3rd
240626,3rd
