number,prize
247226,1st
116352,2nd
223214,2nd
727137,2nd
000049,3rd
047650,3rd
086795,3rd
128336,3rd
170635,3rd
216133,3rd
253453,3rd
299356,3rd
344454,3rd
401188,3rd
438377,3rd
000598,3rd
047673,3rd
087187,3rd
128627,3rd
172600,3rd
216324,3rd
255187,3rd
301234,3rd
345128,3rd
401256,3rd
438553,3rd
000941,3rd
047835,3rd
087843,3rd
130280,3rd
174858,3rd
216522,3rd
257047,3rd
301718,3rd
345691,3rd
401282,3rd
438878,3rd
001646,3rd
048197,3rd
088155,3rd
131878,3rd
176127,3rd
216876,3rd
258859,3rd
303718,3rd
346628,3rd
401803,3rd
438934,3rd
002082,3rd
048539,3rd
088443,3rd
133867,3rd
176924,3rd
217459,3rd
260254,3rd
303863,3rd
348761,3rd
403295,3rd
439748,3rd
004345,3rd
049297,3rd
088687,3rd
136502,3rd
176937,3rd
220323,3rd
260449,3rd
303984,3rd
351968,3rd
403434,3rd
441032,3rd
005579,3rd
049586,3rd
088708,3rd
136767,3rd
177226,3rd
220588,3rd
260480,3rd
304888,3rd
352094,3rd
404553,3rd
441347,3rd
005775,3rd
049742,3rd
088903,3rd
137132,3rd
177232,3rd
220922,3rd
260664,3rd
306606,3rd
352579,3rd
404996,3rd
441991,3rd
005861,3rd
049898,3rd
089499,3rd
137229,3rd
177304,3rd
222199,3rd
261830,3rd
306907,3rd
354013,3rd
405231,3rd
442676,3rd
006605,3rd
050671,3rd
089673,3rd
137326,3rd
177590,3rd
222277,3rd
262152,3rd
307487,3rd
356470,3rd
405773,3rd
444320,3rd
009922,3rd
051499,3rd
089832,3rd
137768,3rd
178684,3rd
222339,3rd
262945,3rd
309420,3rd
356476,3rd
406456,3rd
444624,3rd
010033,3rd
052954,3rd
089958,3rd
137792,3rd
178707,3rd
223334,3rd
263742,3rd
310481,3rd
359084,3rd
406517,3rd
444711,3rd
010876,3rd
053250,3rd
091204,3rd
138910,3rd
178958,3rd
226092,3rd
265349,3rd
311256,3rd
359152,3rd
406923,3rd
444802,3rd
012107,3rd
054852,3rd
091568,3rd
138935,3rd
181590,3rd
227140,3rd
267058,3rd
311405,3rd
359803,3rd
409392,3rd
444857,3rd
015233,3rd
055660,3rd
091571,3rd
139007,3rd
182046,3rd
228601,3rd
267317,3rd
312728,3rd
360621,3rd
409498,3rd
445834,3rd
016598,3rd
057248,3rd
092707,3rd
139884,3rd
182049,3rd
229010,3rd
267796,3rd
312936,3rd
361979,3rd
409703,3rd
448339,3rd
016600,3rd
057834,3rd
092746,3rd
140783,3rd
182130,3rd
229448,3rd
269208,3rd
313103,3rd
362608,3rd
410042,3rd
449080,3rd
017088,3rd
058019,3rd
093766,3rd
142052,3rd
183314,3rd
230009,3rd
269460,3rd
313219,3rd
364120,3rd
411557,3rd
450389,3rd
017479,3rd
059309,3rd
095884,3rd
143818,3rd
184066,3rd
230188,3rd
270524,3rd
313897,3rd
365122,3rd
411908,3rd
450476,3rd
018327,3rd
059619,3rd
097538,3rd
143951,3rd
185579,3rd
230601,3rd
272742,3rd
314120,3rd
365449,3rd
412340,3rd
451193,3rd
018762,3rd
060242,3rd
097591,3rd
144027,3rd
187291,3rd
230722,3rd
272986,3rd
315528,3rd
365622,3rd
413049,3rd
451225,3rd
019309,3rd
060247,3rd
098181,3rd
144952,3rd
187980,3rd
231620,3rd
273362,3rd
316744,3rd
365930,3rd
413496,3rd
453149,3rd
019624,3rd
060839,3rd
098767,3rd
146137,3rd
190145,3rd
231649,3rd
273710,3rd
319232,3rd
369369,3rd
413552,3rd
455154,3rd
020879,3rd
061106,3rd
101095,3rd
146711,3rd
190279,3rd
232069,3rd
274040,3rd
320239,3rd
369804,3rd
415895,3rd
455325,3rd
020957,3rd
062198,3rd
102810,3rd
146845,3rd
191371,3rd
232866,3rd
274295,3rd
321005,3rd
373199,3rd
416239,3rd
458178,3rd
020963,3rd
062415,3rd
103112,3rd
147295,3rd
191397,3rd
232885,3rd
275863,3rd
321372,3rd
373477,3rd
416381,3rd
458400,3rd
020983,3rd
063826,3rd
104849,3rd
154586,3rd
191402,3rd
233344,3rd
276402,3rd
321878,3rd
374712,3rd
416803,3rd
459045,3rd
023313,3rd
064012,3rd
106029,3rd
154597,3rd
191679,3rd
235784,3rd
276541,3rd
323361,3rd
374825,3rd
418284,3rd
460840,3rd
024469,3rd
067533,3rd
106138,3rd
154811,3rd
192072,3rd
235966,3rd
276592,3rd
324087,3rd
377558,3rd
418497,3rd
461513,3rd
024712,3rd
067655,3rd
106369,3rd
155035,3rd
192861,3rd
237862,3rd
276931,3rd
325436,3rd
378232,3rd
419301,3rd
461522,3rd
025008,3rd
068109,3rd
109104,3rd
155799,3rd
192865,3rd
237944,3rd
277008,3rd
325565,3rd
378862,3rd
419908,3rd
462911,3rd
025304,3rd
068295,3rd
110086,3rd
157114,3rd
192889,3rd
238884,3rd
278061,3rd
326922,3rd
383626,3rd
419940,3rd
463235,3rd
026584,3rd
068492,3rd
110144,3rd
157358,3rd
196033,3rd
239143,3rd
278469,3rd
327095,3rd
385015,3rd
421479,3rd
463442,3rd
026992,3rd
068512,3rd
110669,3rd
157684,3rd
196897,3rd
239386,3rd
278746,3rd
327839,3rd
385841,3rd
421482,3rd
464390,3rd
027790,3rd
069689,3rd
111027,3rd
157860,3rd
198494,3rd
240477,3rd
280435,3rd
328436,3rd
386627,3rd
421719,3rd
465436,3rd
028186,3rd
069767,3rd
111240,3rd
158393,3rd
198628,3rd
240777,3rd
281248,3rd
329470,3rd
387565,3rd
422551,3rd
466212,3rd
028774,3rd
069959,3rd
111912,3rd
158652,3rd
199029,3rd
240939,3rd
281442,3rd
