number,prize
146657,1st
205608,2nd
351351,2nd
857183,2nd
000469,3rd
040321,3rd
079930,3rd
125508,3rd
159987,3rd
210540,3rd
252078,3rd
310192,3rd
372754,3rd
409212,3rd
449465,3rd
003187,3rd
041359,3rd
081283,3rd
126114,3rd
160489,3rd
210862,3rd
253565,3rd
310308,3rd
373405,3rd
409650,3rd
449786,3rd
004349,3rd
041740,3rd
082506,3rd
126630,3rd
160879,3rd
210962,3rd
257645,3rd
310610,3rd
373627,3rd
410108,3rd
449945,3rd
004635,3rd
042535,3rd
082682,3rd
126828,3rd
161431,3rd
212245,3rd
258501,3rd
311062,3rd
375369,3rd
410651,3rd
450402,3rd
005269,3rd
043035,3rd
082918,3rd
127361,3rd
162056,3rd
212563,3rd
259573,3rd
311122,3rd
376185,3rd
410684,3rd
451580,3rd
005659,3rd
044652,3rd
084882,3rd
128128,3rd
162949,3rd
212682,3rd
260397,3rd
312220,3rd
376584,3rd
413357,3rd
452612,3rd
005793,3rd
045615,3rd
085712,3rd
129367,3rd
163511,3rd
212797,3rd
261672,3rd
313569,3rd
378650,3rd
414272,3rd
453104,3rd
007438,3rd
045844,3rd
085904,3rd
129632,3rd
164787,3rd
213516,3rd
261802,3rd
317236,3rd
378677,3rd
414545,3rd
453573,3rd
008808,3rd
045854,3rd
086101,3rd
131073,3rd
164957,3rd
214349,3rd
262839,3rd
317275,3rd
378868,3rd
414729,3rd
454078,3rd
009569,3rd
048818,3rd
089974,3rd
132056,3rd
165327,3rd
214777,3rd
262952,3rd
320079,3rd
381783,3rd
415080,3rd
455034,3rd
010331,3rd
048961,3rd
091305,3rd
133818,3rd
165827,3rd
215790,3rd
264261,3rd
321699,3rd
382411,3rd
415569,3rd
455060,3rd
010968,3rd
049147,3rd
092627,3rd
134615,3rd
166244,3rd
216897,3rd
264943,3rd
322919,3rd
383843,3rd
417564,3rd
455873,3rd
013259,3rd
049697,3rd
093803,3rd
134830,3rd
167731,3rd
216996,3rd
267630,3rd
323033,3rd
384512,3rd
418228,3rd
455878,3rd
014062,3rd
050025,3rd
094380,3rd
136246,3rd
169560,3rd
217162,3rd
267840,3rd
323106,3rd
384601,3rd
418332,3rd
457952,3rd
017537,3rd
051067,3rd
094946,3rd
136879,3rd
172070,3rd
217462,3rd
267956,3rd
325796,3rd
384657,3rd
418412,3rd
460684,3rd
017773,3rd
052023,3rd
095619,3rd
138076,3rd
174357,3rd
217560,3rd
268395,3rd
330127,3rd
384801,3rd
418682,3rd
461235,3rd
018857,3rd
053078,3rd
096460,3rd
138248,3rd
175835,3rd
218486,3rd
268428,3rd
330757,3rd
385516,3rd
418862,3rd
462411,3rd
020890,3rd
053596,3rd
096695,3rd
138577,3rd
176443,3rd
219975,3rd
268680,3rd
332395,3rd
385646,3rd
419332,3rd
462668,3rd
021437,3rd
054486,3rd
097304,3rd
138615,3rd
176848,3rd
220276,3rd
269360,3rd
334554,3rd
385698,3rd
419745,3rd
464084,3rd
021962,3rd
054846,3rd
097754,3rd
138866,3rd
177234,3rd
221170,3rd
272827,3rd
336034,3rd
385892,3rd
421963,3rd
464611,3rd
021993,3rd
055814,3rd
098500,3rd
139615,3rd
178265,3rd
221851,3rd
274399,3rd
336885,3rd
386204,3rd
422938,3rd
465641,3rd
023092,3rd
057206,3rd
098736,3rd
139719,3rd
179519,3rd
224737,3rd
275240,3rd
337032,3rd
386873,3rd
424405,3rd
466108,3rd
023198,3rd
057427,3rd
098917,3rd
140347,3rd
182379,3rd
225736,3rd
275827,3rd
338532,3rd
387983,3rd
425348,3rd
468309,3rd
024460,3rd
058151,3rd
099411,3rd
141522,3rd
183482,3rd
226213,3rd
275981,3rd
338633,3rd
391179,3rd
425512,3rd
468372,3rd
025464,3rd
058567,3rd
100167,3rd
141616,3rd
183550,3rd
226449,3rd
276365,3rd
339181,3rd
391489,3rd
426010,3rd
469236,3rd
025644,3rd
058747,3rd
101122,3rd
141662,3rd
185107,3rd
226698,3rd
276991,3rd
339748,3rd
391664,3rd
428015,3rd
469529,3rd
025812,3rd
058848,3rd
101159,3rd
142769,3rd
185591,3rd
227176,3rd
277724,3rd
340076,3rd
392172,3rd
